WID,Strategy,CVOrder,CVLLH
S210,base_strats,38,-59.804186813
S210,base_strats,11,-69.6302370538
S210,base_strats,10,-61.0631214444
S210,base_strats,13,-63.3595706541
S210,base_strats,12,-62.3237128699
S210,base_strats,15,-77.6623619252
S210,base_strats,14,-62.5196936556
S210,base_strats,17,-62.6157794655
S210,base_strats,16,-69.9158922612
S210,base_strats,19,-59.445123554
S210,base_strats,18,-58.3508385958
S210,base_strats,31,-70.8914702867
S210,base_strats,30,-56.6771876517
S210,base_strats,37,-64.657169898
S210,base_strats,36,-68.9843080865
S210,base_strats,35,-59.972208015
S210,base_strats,34,-71.3297264672
S210,base_strats,33,-57.5515907745
S210,base_strats,32,-56.5548591782
S217,base_strats,42,-45.2707443204
S217,base_strats,48,-42.0272059377
S217,base_strats,43,-47.5572592387
S217,base_strats,49,-54.8351002804
S217,base_strats,24,-48.7311499426
S217,base_strats,25,-51.820203546
S217,base_strats,26,-48.0230977914
S217,base_strats,27,-48.5766028775
S217,base_strats,20,-53.8360899754
S217,base_strats,21,-42.9755268446
S217,base_strats,22,-44.4850818881
S217,base_strats,23,-49.8622798018
S217,base_strats,46,-54.6604423259
S217,base_strats,47,-46.9247466651
S217,base_strats,44,-53.9089115994
S217,base_strats,45,-56.0326163098
S217,base_strats,28,-55.3689319742
S217,base_strats,29,-42.5705232856
S217,base_strats,40,-44.5363223594
S217,base_strats,41,-57.3755821085
S217,base_strats,1,-43.778687776
S217,base_strats,0,-39.8331467901
S217,base_strats,3,-47.3555457351
S217,base_strats,2,-38.5351204181
S217,base_strats,5,-49.1547586488
S217,base_strats,4,-61.4371093042
S217,base_strats,7,-64.7722378998
S217,base_strats,6,-51.736347539
S217,base_strats,9,-43.7395607687
S217,base_strats,8,-59.1739353794
S217,base_strats,39,-65.0848359485
S217,base_strats,38,-46.6528783424
S217,base_strats,11,-47.7899721799
S217,base_strats,10,-44.3802566229
S217,base_strats,13,-53.4454969343
S217,base_strats,12,-44.1372964624
S217,base_strats,15,-46.3797877465
S217,base_strats,14,-59.3586957137
S217,base_strats,17,-59.9078798234
S217,base_strats,16,-56.4751791502
S217,base_strats,19,-47.0817025139
S217,base_strats,18,-45.2262370982
S217,base_strats,31,-46.0560000699
S217,base_strats,30,-40.1259515123
S217,base_strats,37,-53.8533282599
S217,base_strats,36,-48.4534159708
S217,base_strats,35,-52.7147704996
S217,base_strats,34,-49.1560316271
S217,base_strats,33,-45.303204306
S217,base_strats,32,-51.9553752063
S142,base_strats,42,-59.9225624522
S142,base_strats,48,-61.9128473024
S142,base_strats,43,-66.0070222218
S142,base_strats,49,-64.1010105875
S142,base_strats,24,-65.4543293953
S142,base_strats,25,-63.8867905103
S142,base_strats,26,-62.8595159453
S142,base_strats,27,-66.0373537831
S142,base_strats,20,-62.814747002
S142,base_strats,21,-69.9437092956
S142,base_strats,22,-66.6190207324
S142,base_strats,23,-67.5393816752
S142,base_strats,46,-65.3568237807
S142,base_strats,47,-62.6810411227
S142,base_strats,44,-61.349971393
S142,base_strats,45,-69.9871359905
S142,base_strats,28,-68.3266330592
S142,base_strats,29,-74.3222017226
S142,base_strats,40,-61.3204357226
S142,base_strats,41,-70.2286103049
S142,base_strats,1,-66.7163560681
S142,base_strats,0,-65.5826805713
S142,base_strats,3,-61.4992877548
S142,base_strats,2,-65.1791726833
S142,base_strats,5,-67.7371588912
S142,base_strats,4,-68.9196694802
S142,base_strats,7,-62.9166964901
S142,base_strats,6,-62.8909505585
S142,base_strats,9,-67.4076454234
S142,base_strats,8,-62.7840323418
S142,base_strats,39,-69.3447980457
S142,base_strats,38,-65.6721299549
S142,base_strats,11,-65.8126937813
S142,base_strats,10,-59.3321024131
S142,base_strats,13,-71.3676026756
S142,base_strats,12,-64.959016035
S142,base_strats,15,-60.9289930524
S142,base_strats,14,-68.545532572
S142,base_strats,17,-61.9443751669
S142,base_strats,16,-67.4505503466
S142,base_strats,19,-62.8461488271
S142,base_strats,18,-71.473245722
S142,base_strats,31,-67.5486825211
S142,base_strats,30,-66.2623591834
S142,base_strats,37,-60.7725078991
S142,base_strats,36,-69.8637315517
S142,base_strats,35,-66.0202855284
S142,base_strats,34,-71.8402733489
S142,base_strats,33,-71.3196242334
S142,base_strats,32,-68.5351083906
S213,base_strats,42,-40.7052269905
S213,base_strats,48,-44.8935704129
S213,base_strats,43,-50.0803863512
S213,base_strats,49,-48.8962672952
S213,base_strats,24,-47.181454208
S213,base_strats,25,-42.3601762375
S213,base_strats,26,-44.2409978467
S213,base_strats,27,-49.269864323
S213,base_strats,20,-46.7033864876
S213,base_strats,21,-41.3994179312
S213,base_strats,22,-41.8232200271
S213,base_strats,23,-43.3961705257
S213,base_strats,46,-44.522871607
S213,base_strats,47,-43.9341741684
S213,base_strats,44,-48.9243352217
S213,base_strats,45,-57.9811584086
S213,base_strats,28,-48.1029616146
S213,base_strats,29,-46.5265674206
S213,base_strats,40,-43.436035036
S213,base_strats,41,-53.4292327696
S213,base_strats,1,-42.2193513633
S213,base_strats,0,-43.9710212272
S213,base_strats,3,-45.5850190543
S213,base_strats,2,-36.62169926
S213,base_strats,5,-47.7927745654
S213,base_strats,4,-43.2373852593
S213,base_strats,7,-57.6079252528
S213,base_strats,6,-52.4882120576
S213,base_strats,9,-42.8210206605
S213,base_strats,8,-50.2102017514
S213,base_strats,39,-49.4242516275
S213,base_strats,38,-46.1373230387
S213,base_strats,11,-47.1794445199
S213,base_strats,10,-39.0904537975
S213,base_strats,13,-49.6444534395
S213,base_strats,12,-39.5234368814
S213,base_strats,15,-44.7749541782
S213,base_strats,14,-38.5298653501
S213,base_strats,17,-52.1298463584
S213,base_strats,16,-48.5892329704
S213,base_strats,19,-49.2473881872
S213,base_strats,18,-42.2546045438
S213,base_strats,31,-48.0439482712
S213,base_strats,30,-41.1834390854
S213,base_strats,37,-44.5440459098
S213,base_strats,36,-41.1188358889
S213,base_strats,35,-53.1860376078
S213,base_strats,34,-44.6041886174
S213,base_strats,33,-43.4486952689
S213,base_strats,32,-40.5742641772
S223,base_strats,42,-62.9091844091
S223,base_strats,48,-59.1000660601
S223,base_strats,43,-64.3946030958
S223,base_strats,49,-74.21640594
S223,base_strats,24,-72.7512161901
S223,base_strats,25,-54.6359009615
S223,base_strats,26,-65.8910035113
S223,base_strats,27,-56.6108396983
S223,base_strats,20,-56.3432307074
S223,base_strats,21,-67.2024724094
S223,base_strats,22,-60.1854670239
S223,base_strats,23,-57.3748580791
S223,base_strats,46,-63.1493171747
S223,base_strats,47,-69.3839087853
S223,base_strats,44,-61.2348735927
S223,base_strats,45,-67.5673484322
S223,base_strats,28,-67.6187606444
S223,base_strats,29,-59.6757905697
S223,base_strats,40,-58.4527564833
S223,base_strats,41,-72.1271779812
S223,base_strats,1,-59.681074994
S223,base_strats,0,-53.2850933815
S223,base_strats,3,-57.7509497756
S223,base_strats,2,-60.9809334782
S223,base_strats,5,-69.0647500714
S223,base_strats,4,-73.811677468
S223,base_strats,7,-58.4972335767
S223,base_strats,6,-61.1798230971
S223,base_strats,9,-58.915705352
S223,base_strats,8,-60.9871850884
S223,base_strats,39,-68.5862610634
S223,base_strats,38,-71.1734928436
S223,base_strats,11,-62.6742746645
S223,base_strats,10,-67.4116000988
S223,base_strats,13,-68.633993072
S223,base_strats,12,-62.8976923064
S223,base_strats,15,-53.8844839982
S223,base_strats,14,-62.4056598776
S223,base_strats,17,-62.7914266012
S223,base_strats,16,-53.7249776624
S223,base_strats,19,-72.7990699607
S223,base_strats,18,-65.7973167167
S223,base_strats,31,-78.0062554659
S223,base_strats,30,-65.9007897398
S223,base_strats,37,-59.7723385756
S223,base_strats,36,-69.9339071134
S223,base_strats,35,-67.0676203271
S223,base_strats,34,-62.2379351992
S223,base_strats,33,-72.7016924264
S223,base_strats,32,-64.7833108335
S153,base_strats,42,-67.4832432958
S153,base_strats,48,-79.1000847841
S153,base_strats,43,-61.3520819815
S153,base_strats,49,-70.0091781662
S153,base_strats,24,-71.6606793727
S153,base_strats,25,-77.1579122244
S153,base_strats,26,-75.1862819676
S153,base_strats,27,-72.318529999
S153,base_strats,20,-69.9870147119
S153,base_strats,21,-70.999342787
S153,base_strats,22,-68.5700107096
S153,base_strats,23,-65.4958233634
S153,base_strats,46,-79.1000847762
S153,base_strats,47,-69.7482305501
S153,base_strats,44,-72.2906085715
S153,base_strats,45,-67.938317395
S153,base_strats,28,-74.3701657912
S153,base_strats,29,-72.1440565197
S153,base_strats,40,-79.1000847841
S153,base_strats,41,-69.2140591334
S153,base_strats,1,-66.2377447429
S153,base_strats,0,-74.0002675977
S153,base_strats,3,-79.1000847776
S153,base_strats,2,-75.5202554442
S153,base_strats,5,-64.2410256163
S153,base_strats,4,-79.1000847688
S153,base_strats,7,-79.1000847841
S153,base_strats,6,-79.1000847275
S153,base_strats,9,-75.788700353
S153,base_strats,8,-71.6383821228
S153,base_strats,39,-74.953574504
S153,base_strats,38,-70.226303419
S153,base_strats,11,-68.9273641466
S153,base_strats,10,-69.6096688724
S153,base_strats,13,-70.4616771001
S153,base_strats,12,-70.4833240834
S153,base_strats,15,-72.4792916917
S153,base_strats,14,-73.6465817884
S153,base_strats,17,-76.6168228637
S153,base_strats,16,-71.8066427857
S153,base_strats,19,-69.799979517
S153,base_strats,18,-75.1794578758
S153,base_strats,31,-66.3969398132
S153,base_strats,30,-68.6636971324
S153,base_strats,37,-74.9374322875
S153,base_strats,36,-70.6087918502
S153,base_strats,35,-79.1000847718
S153,base_strats,34,-74.5262237011
S153,base_strats,33,-68.9765977003
S153,base_strats,32,-79.1000841859
S139,rules,42,-76.6727149991
S139,rules,48,-78.8328071782
S139,rules,43,-74.6680501637
S139,rules,49,-74.5069680843
S139,rules,24,-74.3597057325
S139,rules,25,-75.4949835458
S139,rules,26,-73.3293578181
S139,rules,27,-73.2036747294
S139,rules,20,-77.2763950999
S139,rules,21,-72.9321581735
S139,rules,22,-73.2419887514
S139,rules,23,-94.1802413333
S139,rules,46,-83.7581782461
S139,rules,47,-74.9291322887
S139,rules,44,-74.779146831
S139,rules,45,-75.0438757298
S139,rules,28,-75.8454735281
S139,rules,29,-75.7535302929
S139,rules,40,-74.1751471823
S139,rules,41,-81.487408513
S139,rules,1,-75.5505012043
S139,rules,0,-74.2153244084
S139,rules,3,-73.3584710232
S139,rules,2,-73.5423246958
S139,rules,5,-75.3457157571
S139,rules,4,-82.9430640407
S139,rules,7,-76.4580860973
S139,rules,6,-79.1540131007
S139,rules,9,-73.7098253808
S139,rules,8,-72.551750842
S139,rules,39,-76.0030878249
S139,rules,38,-75.2475455552
S139,rules,11,-75.0626123759
S139,rules,10,-79.2230191773
S139,rules,13,-76.0341460652
S139,rules,12,-74.6407703132
S139,rules,15,-78.9056064314
S139,rules,14,-75.14659953
S139,rules,17,-77.0639283783
S139,rules,16,-75.7089520128
S139,rules,19,-75.9961953367
S139,rules,18,-80.3898944494
S139,rules,31,-76.9894739104
S139,rules,30,-72.6198567642
S139,rules,37,-72.9332186369
S139,rules,36,-74.6689442321
S139,rules,35,-77.745431228
S139,rules,34,-75.4170986749
S139,rules,33,-77.0859784221
S139,rules,32,-75.8415215706
S205,rules,42,-57.994787663
S205,rules,48,-65.4762540921
S205,rules,43,-62.5491568245
S205,rules,49,-68.8181079517
S205,rules,24,-58.7135297343
S205,rules,25,-57.6950350068
S205,rules,26,-69.7748246741
S205,rules,27,-54.9853832662
S205,rules,20,-52.347271095
S205,rules,21,-65.7123844956
S205,rules,22,-59.9965423212
S205,rules,23,-53.1224521906
S205,rules,46,-66.8645694651
S205,rules,47,-63.8830754251
S205,rules,44,-53.221206386
S205,rules,45,-51.7494462076
S205,rules,28,-55.8361316387
S205,rules,29,-57.2473063003
S205,rules,40,-62.8833315199
S205,rules,41,-56.6403510233
S205,rules,1,-58.5381164241
S205,rules,0,-61.9046897958
S205,rules,3,-57.2290102453
S205,rules,2,-59.1887202118
S205,rules,5,-59.8864844017
S205,rules,4,-57.7278440196
S205,rules,7,-50.6395640378
S205,rules,6,-52.7735803015
S205,rules,9,-56.7783561612
S205,rules,8,-48.1046634928
S205,rules,39,-55.9466311742
S205,rules,38,-64.6964479849
S205,rules,11,-58.2727826518
S205,rules,10,-56.3981014345
S205,rules,13,-68.7503667557
S205,rules,12,-54.4307919024
S205,rules,15,-51.4552182625
S205,rules,14,-59.611804138
S205,rules,17,-53.7209181509
S205,rules,16,-60.356241674
S205,rules,19,-64.8014135473
S205,rules,18,-53.6670888324
S205,rules,31,-62.2333792298
S205,rules,30,-62.687925231
S205,rules,37,-63.1643507471
S205,rules,36,-53.1838053359
S205,rules,35,-56.0229664738
S205,rules,34,-60.5580348538
S205,rules,33,-78.5824067271
S205,rules,32,-68.8407663876
S136,rules,42,-60.9465404675
S136,rules,48,-63.6818622335
S136,rules,43,-55.5832319361
S136,rules,49,-60.3067544139
S136,rules,24,-61.0952352167
S136,rules,25,-68.2028039292
S136,rules,26,-54.601689815
S136,rules,27,-67.2817038105
S136,rules,20,-71.234893152
S136,rules,21,-62.1141616562
S136,rules,22,-65.5756271656
S136,rules,23,-63.6180037248
S136,rules,46,-69.9303678355
S136,rules,47,-61.0369258481
S136,rules,44,-66.0819369682
S136,rules,45,-65.7818826854
S136,rules,28,-66.3601734979
S136,rules,29,-69.0931444258
S136,rules,40,-60.0720311271
S136,rules,41,-75.0097380811
S136,rules,1,-56.9062556772
S136,rules,0,-62.3508334156
S136,rules,3,-60.4026521192
S136,rules,2,-72.0477023555
S136,rules,5,-61.7237611623
S136,rules,4,-63.8077248708
S136,rules,7,-69.919370718
S136,rules,6,-66.9019703125
S136,rules,9,-62.2361564138
S136,rules,8,-68.6762784696
S136,rules,39,-60.8957100974
S136,rules,38,-61.0920071582
S136,rules,11,-62.6490033859
S136,rules,10,-66.8313070356
S136,rules,13,-64.8356232899
S136,rules,12,-64.1328800464
S136,rules,15,-62.9521246641
S136,rules,14,-59.4193531633
S136,rules,17,-81.4215042742
S136,rules,16,-64.4165256031
S136,rules,19,-58.9848987017
S136,rules,18,-58.9778988123
S136,rules,31,-59.4084563373
S136,rules,30,-62.9775385491
S136,rules,37,-56.0714719661
S136,rules,36,-66.2231076924
S136,rules,35,-65.4318215936
S136,rules,34,-71.4498649597
S136,rules,33,-62.1806941025
S136,rules,32,-63.0238183361
S134,rules,42,-72.6607686743
S134,rules,48,-67.4397107787
S134,rules,43,-65.7406147908
S134,rules,49,-68.7207956437
S134,rules,24,-72.8478431887
S134,rules,25,-74.7980817865
S134,rules,26,-68.735622168
S134,rules,27,-66.7604643139
S134,rules,20,-75.4081385616
S134,rules,21,-73.6958576407
S134,rules,22,-69.4867114077
S134,rules,23,-70.9895127747
S134,rules,46,-76.2052191343
S134,rules,47,-68.5906281195
S134,rules,44,-67.8041597804
S134,rules,45,-68.9697528426
S134,rules,28,-67.2332724613
S134,rules,29,-76.3157042792
S134,rules,40,-69.6692154834
S134,rules,41,-75.7911149337
S134,rules,1,-69.0513818068
S134,rules,0,-70.657850163
S134,rules,3,-70.5174056719
S134,rules,2,-68.3330707303
S134,rules,5,-78.5956731095
S134,rules,4,-71.291942605
S134,rules,7,-71.2993999482
S134,rules,6,-71.8479375188
S134,rules,9,-67.3055492733
S134,rules,8,-68.1758914832
S134,rules,39,-75.3529975303
S134,rules,38,-72.9965916875
S134,rules,11,-65.1842009676
S134,rules,10,-71.7194922161
S134,rules,13,-74.6500320983
S134,rules,12,-69.3959285293
S134,rules,15,-67.9120579052
S134,rules,14,-78.8427871923
S134,rules,17,-73.0869408075
S134,rules,16,-73.1497995801
S134,rules,19,-69.426146689
S134,rules,18,-73.9744192587
S134,rules,31,-69.4752608381
S134,rules,30,-75.4313871056
S134,rules,37,-71.0009968007
S134,rules,36,-68.0653166241
S134,rules,35,-70.2217199134
S134,rules,34,-71.1866770862
S134,rules,33,-69.0710403443
S134,rules,32,-67.0825408986
S140,rules,42,-60.8056745384
S140,rules,48,-58.7153323657
S140,rules,43,-63.6880827694
S140,rules,49,-62.3507487144
S140,rules,24,-64.3987867331
S140,rules,25,-59.8833351697
S140,rules,26,-59.9307998437
S140,rules,27,-65.2951173967
S140,rules,20,-60.464181084
S140,rules,21,-62.0798111043
S140,rules,22,-65.2241171466
S140,rules,23,-60.6842186777
S140,rules,46,-63.0606095719
S140,rules,47,-63.3793787108
S140,rules,44,-61.3814599505
S140,rules,45,-58.7315178067
S140,rules,28,-61.8814680178
S140,rules,29,-64.0622628789
S140,rules,40,-62.2248361181
S140,rules,41,-61.8923810191
S140,rules,1,-61.042222561
S140,rules,0,-61.0162874928
S140,rules,3,-63.3855906762
S140,rules,2,-60.5261034677
S140,rules,5,-67.7711265859
S140,rules,4,-66.2275283531
S140,rules,7,-59.2789218419
S140,rules,6,-60.7331204475
S140,rules,9,-66.433444892
S140,rules,8,-59.977986249
S140,rules,39,-63.5476309329
S140,rules,38,-58.4679828708
S140,rules,11,-64.7240498098
S140,rules,10,-66.5182485363
S140,rules,13,-63.9398730552
S140,rules,12,-60.3747994376
S140,rules,15,-60.3616984444
S140,rules,14,-57.5629845792
S140,rules,17,-60.8942527521
S140,rules,16,-64.5590558182
S140,rules,19,-62.8314560242
S140,rules,18,-59.1186654926
S140,rules,31,-64.662928996
S140,rules,30,-66.5828014802
S140,rules,37,-65.6235242855
S140,rules,36,-62.7430342543
S140,rules,35,-66.2399587193
S140,rules,34,-63.4385025029
S140,rules,33,-69.9740050467
S140,rules,32,-64.8217529334
S207,rules,42,-67.5677623902
S207,rules,48,-67.4179462942
S207,rules,43,-71.0944821298
S207,rules,49,-78.9845666223
S207,rules,24,-72.1540302787
S207,rules,25,-66.4762573601
S207,rules,26,-74.5294677602
S207,rules,27,-64.3802682686
S207,rules,20,-60.609642064
S207,rules,21,-74.1843164952
S207,rules,22,-70.5122706458
S207,rules,23,-63.9205722874
S207,rules,46,-69.5248510912
S207,rules,47,-70.0565837307
S207,rules,44,-66.2087829982
S207,rules,45,-64.066816444
S207,rules,28,-77.4868167999
S207,rules,29,-69.5880614451
S207,rules,40,-66.9681994996
S207,rules,41,-81.6311543382
S207,rules,1,-71.62397384
S207,rules,0,-64.4023581093
S207,rules,3,-64.6945795242
S207,rules,2,-71.9906832841
S207,rules,5,-74.5054518367
S207,rules,4,-69.7970307755
S207,rules,7,-62.7140284178
S207,rules,6,-63.6714795758
S207,rules,9,-69.6106984184
S207,rules,8,-60.7514447255
S207,rules,39,-65.9505552644
S207,rules,38,-74.6118160041
S207,rules,11,-70.510656095
S207,rules,10,-73.8513333082
S207,rules,13,-67.5468526219
S207,rules,12,-75.4262685421
S207,rules,15,-61.3784582914
S207,rules,14,-69.7874113677
S207,rules,17,-62.1102770573
S207,rules,16,-57.7925623006
S207,rules,19,-79.1216431156
S207,rules,18,-67.4676333769
S207,rules,31,-84.7086291273
S207,rules,30,-73.7414607694
S207,rules,37,-68.5073309273
S207,rules,36,-67.2324378156
S207,rules,35,-66.6889846453
S207,rules,34,-69.4545872885
S207,rules,33,-91.7076556662
S207,rules,32,-73.5650218308
S129,rules,42,-64.3854023529
S129,rules,48,-68.1918699202
S129,rules,43,-62.3132431035
S129,rules,49,-69.8392184537
S129,rules,24,-64.8434329825
S129,rules,25,-61.2499460529
S129,rules,26,-63.7090707767
S129,rules,27,-63.2713079042
S129,rules,20,-64.5616114846
S129,rules,21,-67.0058826717
S129,rules,22,-66.1777346814
S129,rules,23,-74.2008795748
S129,rules,46,-80.6980580873
S129,rules,47,-67.7394899707
S129,rules,44,-65.1070028653
S129,rules,45,-65.5886701865
S129,rules,28,-67.4041386627
S129,rules,29,-66.3741006583
S129,rules,40,-64.8321395917
S129,rules,41,-70.9924859484
S129,rules,1,-66.8292615812
S129,rules,0,-75.6146957579
S129,rules,3,-67.0983420651
S129,rules,2,-66.7123480949
S129,rules,5,-70.8986313466
S129,rules,4,-66.1877560789
S129,rules,7,-67.7721112141
S129,rules,6,-71.3159534911
S129,rules,9,-65.6898246293
S129,rules,8,-64.6004327702
S129,rules,39,-69.105834826
S129,rules,38,-62.166549257
S129,rules,11,-67.8914494266
S129,rules,10,-71.1200873554
S129,rules,13,-70.1587340961
S129,rules,12,-70.7020263616
S129,rules,15,-66.3361182206
S129,rules,14,-66.8524476521
S129,rules,17,-69.3837610873
S129,rules,16,-67.5401925896
S129,rules,19,-68.4996748747
S129,rules,18,-62.1993774214
S129,rules,31,-65.2945739873
S129,rules,30,-62.1088367487
S129,rules,37,-68.6375446775
S129,rules,36,-59.4470755696
S129,rules,35,-66.3605471293
S129,rules,34,-78.6912984914
S129,rules,33,-69.8174326785
S129,rules,32,-68.6650789956
S181,rules,42,-68.4314701878
S181,rules,48,-74.6738133249
S181,rules,43,-65.9985198269
S181,rules,49,-65.8116036323
S181,rules,24,-66.0167658148
S181,rules,25,-67.9920061593
S181,rules,26,-59.5944051633
S181,rules,27,-71.6225915781
S181,rules,20,-71.0312853811
S181,rules,21,-59.310552721
S181,rules,22,-59.7498129787
S181,rules,23,-62.1031659577
S181,rules,46,-64.2873333745
S181,rules,47,-60.7673843743
S181,rules,44,-69.2891111197
S181,rules,45,-72.6087695912
S181,rules,28,-72.7724538386
S181,rules,29,-71.2605536472
S181,rules,40,-68.6004167766
S181,rules,41,-66.2962058744
S181,rules,1,-66.0582506097
S181,rules,0,-57.8808208078
S181,rules,3,-65.5394045709
S181,rules,2,-61.6633470267
S181,rules,5,-59.5180299065
S181,rules,4,-67.199085301
S181,rules,7,-81.7630893599
S181,rules,6,-65.399944612
S181,rules,9,-61.4645493362
S181,rules,8,-67.7057155115
S181,rules,39,-69.544444688
S181,rules,38,-66.2473877993
S181,rules,11,-65.9896646025
S181,rules,10,-58.9879864696
S181,rules,13,-73.0493559567
S181,rules,12,-66.2400552667
S181,rules,15,-64.663656341
S181,rules,14,-64.1505368443
S181,rules,17,-68.127991879
S181,rules,16,-70.1861601185
S181,rules,19,-62.1975459742
S181,rules,18,-58.8393691878
S181,rules,31,-69.4533785394
S181,rules,30,-59.8990944933
S181,rules,37,-66.6657980658
S181,rules,36,-68.3170119587
S181,rules,35,-60.795358996
S181,rules,34,-66.5297164941
S181,rules,33,-63.0962893822
S181,rules,32,-58.19859134
S168,rules,42,-55.6190612674
S168,rules,48,-62.5928010472
S168,rules,43,-52.7626651893
S168,rules,49,-57.928499607
S168,rules,24,-57.5524050294
S168,rules,25,-56.4476448349
S168,rules,26,-54.9764527792
S168,rules,27,-65.6205281624
S168,rules,20,-67.2360367171
S168,rules,21,-69.7294337775
S168,rules,22,-61.2309682746
S168,rules,23,-60.4169053095
S168,rules,46,-51.4418556024
S168,rules,47,-63.6168638006
S168,rules,44,-69.0022486966
S168,rules,45,-58.0975009658
S168,rules,28,-50.6091937648
S168,rules,29,-47.5708056135
S168,rules,40,-52.9569976247
S168,rules,41,-54.0965005648
S168,rules,1,-52.779125247
S168,rules,0,-54.5282379705
S168,rules,3,-58.6689333342
S168,rules,2,-58.0581235279
S168,rules,5,-58.2555965268
S168,rules,4,-52.7439543252
S168,rules,7,-63.2034377866
S168,rules,6,-56.2470534304
S168,rules,9,-59.3393490703
S168,rules,8,-61.4300215075
S168,rules,39,-53.746456685
S168,rules,38,-61.7928546607
S168,rules,11,-55.3646680987
S168,rules,10,-74.009587787
S168,rules,13,-61.3380791629
S168,rules,12,-48.132710092
S168,rules,15,-59.9847739526
S168,rules,14,-54.125903727
S168,rules,17,-61.5133934218
S168,rules,16,-52.960167377
S168,rules,19,-58.4956118231
S168,rules,18,-51.0959747969
S168,rules,31,-52.161328836
S168,rules,30,-49.8729966587
S168,rules,37,-51.3433434897
S168,rules,36,-52.0899604167
S168,rules,35,-59.118622148
S168,rules,34,-63.207358991
S168,rules,33,-56.3111344512
S168,rules,32,-51.4253885434
S190,rules,42,-56.8800965864
S190,rules,48,-53.8364932081
S190,rules,43,-64.5874214685
S190,rules,49,-61.0558398236
S190,rules,24,-55.940124278
S190,rules,25,-61.8319782071
S190,rules,26,-58.0039397261
S190,rules,27,-56.0585764877
S190,rules,20,-62.5354763142
S190,rules,21,-56.8407229384
S190,rules,22,-49.740715426
S190,rules,23,-50.3297303416
S190,rules,46,-57.258182265
S190,rules,47,-58.148764406
S190,rules,44,-59.0755483652
S190,rules,45,-63.5319782552
S190,rules,28,-60.5510824375
S190,rules,29,-63.08397068
S190,rules,40,-60.183864972
S190,rules,41,-60.7371775346
S190,rules,1,-64.790072066
S190,rules,0,-55.4309315637
S190,rules,3,-61.0956859005
S190,rules,2,-71.8034894793
S190,rules,5,-48.6130008874
S190,rules,4,-55.8917884249
S190,rules,7,-72.7177364558
S190,rules,6,-63.0188991012
S190,rules,9,-57.4440624362
S190,rules,8,-57.9463750603
S190,rules,39,-56.2995392744
S190,rules,38,-50.9439209193
S190,rules,11,-50.715784598
S190,rules,10,-52.486656035
S190,rules,13,-57.7663996391
S190,rules,12,-53.9114104251
S190,rules,15,-53.9080684828
S190,rules,14,-59.2350996927
S190,rules,17,-56.0825276559
S190,rules,16,-59.2999575714
S190,rules,19,-52.824434757
S190,rules,18,-52.7774104232
S190,rules,31,-57.2895366412
S190,rules,30,-51.1841396884
S190,rules,37,-52.2411171436
S190,rules,36,-61.5818168105
S190,rules,35,-55.016976303
S190,rules,34,-51.7563608152
S190,rules,33,-46.0876378812
S190,rules,32,-48.6374863695
S175,rules,42,-49.8560527189
S175,rules,48,-46.3365862376
S175,rules,43,-44.0786974802
S175,rules,49,-54.2179957137
S175,rules,24,-55.0155629152
S175,rules,25,-57.6105934436
S175,rules,26,-45.3820799022
S175,rules,27,-50.8338241504
S175,rules,20,-45.8064600946
S175,rules,21,-50.1125130923
S175,rules,22,-53.7178759471
S175,rules,23,-48.6369439449
S175,rules,46,-47.3287731081
S175,rules,47,-46.9509677773
S175,rules,44,-49.6171719946
S175,rules,45,-49.0942420888
S175,rules,28,-55.3020293716
S175,rules,29,-44.7212786775
S175,rules,40,-52.3176674576
S175,rules,41,-40.8333659188
S175,rules,1,-41.1166721653
S175,rules,0,-51.8415945904
S175,rules,3,-40.5330932248
S175,rules,2,-62.3868909615
S175,rules,5,-41.2584107819
S175,rules,4,-49.1945129028
S175,rules,7,-47.7649676986
S175,rules,6,-44.2688375345
S175,rules,9,-49.018639838
S175,rules,8,-48.3057912857
S175,rules,39,-43.2650833179
S175,rules,38,-56.0806451954
S175,rules,11,-56.5326925833
S175,rules,10,-53.2183751976
S175,rules,13,-42.1936465378
S175,rules,12,-51.5710762921
S175,rules,15,-59.9466936743
S175,rules,14,-47.2316945837
S175,rules,17,-49.5777800532
S175,rules,16,-41.2164588601
S175,rules,19,-44.4767716573
S175,rules,18,-59.0710535956
S175,rules,31,-43.9136934813
S175,rules,30,-43.8178935818
S175,rules,37,-47.1162904291
S175,rules,36,-44.7451430764
S175,rules,35,-46.8428712244
S175,rules,34,-51.5622079009
S175,rules,33,-46.4373001057
S175,rules,32,-57.9172755373
S184,rules,42,-52.1894808541
S184,rules,48,-53.2535576377
S184,rules,43,-48.7477479693
S184,rules,49,-52.0275748752
S184,rules,24,-67.0329239713
S184,rules,25,-53.5534206312
S184,rules,26,-48.5686507229
S184,rules,27,-56.8903155116
S184,rules,20,-65.0813218062
S184,rules,21,-56.3915492556
S184,rules,22,-47.1165445975
S184,rules,23,-45.9655894764
S184,rules,46,-70.4695772631
S184,rules,47,-49.8635717757
S184,rules,44,-61.6028120364
S184,rules,45,-53.6258806019
S184,rules,28,-59.4364689397
S184,rules,29,-56.8018077984
S184,rules,40,-47.7003347281
S184,rules,41,-59.108410987
S184,rules,1,-52.7318059947
S184,rules,0,-49.1682317196
S184,rules,3,-60.6616938336
S184,rules,2,-48.8916810229
S184,rules,5,-43.0724050836
S184,rules,4,-57.1912675294
