WID,LearnCondition,TrialName,LearnTest,TrialBase,TrialNumber,Response,NormResp,TrialType,IsLearning,RevType,CorrectResp,TrialOrd,Time
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CB_12_N,Dist,Testing_CB_12,12,B,B,CB,Testing,N,B,111,3282
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CB_2_N,Dist,Testing_CB_2,2,R,R,CB,Testing,N,B,112,1828
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CW_24_N,Dist,Testing_CW_24,24,L,L,CW,Testing,N,L,113,2070
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CD_34_N,Dist,Testing_CD_34,34,L,L,CD,Testing,N,L,114,1485
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CB_34_N,Dist,Testing_CB_34,34,L,L,CB,Testing,N,B,115,1844
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CD_17_R,Dist,Testing_CD_17,17,L,R,CD,Testing,R,L,116,2166
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CW_22_N,Dist,Testing_CW_22,22,L,L,CW,Testing,N,L,117,2230
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CD_43_R,Dist,Testing_CD_43,43,L,R,CD,Testing,R,L,118,1330
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CB_41_R,Dist,Testing_CB_41,41,R,L,CB,Testing,R,B,119,1668
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CW_35_R,Dist,Testing_CW_35,35,R,L,CW,Testing,R,L,120,1441
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CB_5_R,Dist,Testing_CB_5,5,R,L,CB,Testing,R,B,121,1573
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CW_8_N,Dist,Testing_CW_8,8,L,L,CW,Testing,N,L,122,2613
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CD_42_N,Dist,Testing_CD_42,42,L,L,CD,Testing,N,L,123,1621
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CD_39_R,Dist,Testing_CD_39,39,R,L,CD,Testing,R,L,124,2599
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CB_13_R,Dist,Testing_CB_13,13,R,L,CB,Testing,R,B,125,1226
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CB_35_R,Dist,Testing_CB_35,35,R,L,CB,Testing,R,B,126,1935
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CW_41_R,Dist,Testing_CW_41,41,R,L,CW,Testing,R,L,127,1447
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CB_47_R,Dist,Testing_CB_47,47,R,L,CB,Testing,R,B,128,3339
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CB_11_R,Dist,Testing_CB_11,11,R,L,CB,Testing,R,B,129,1434
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CW_28_N,Dist,Testing_CW_28,28,L,L,CW,Testing,N,L,130,1406
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CD_37_R,Dist,Testing_CD_37,37,L,R,CD,Testing,R,L,131,4258
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CD_36_N,Dist,Testing_CD_36,36,R,R,CD,Testing,N,L,132,6224
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CW_48_N,Dist,Testing_CW_48,48,L,L,CW,Testing,N,L,133,1827
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CB_49_R,Dist,Testing_CB_49,49,R,L,CB,Testing,R,B,134,1954
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CD_44_N,Dist,Testing_CD_44,44,R,R,CD,Testing,N,L,135,3708
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CB_9_R,Dist,Testing_CB_9,9,R,L,CB,Testing,R,B,136,1452
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CB_21_R,Dist,Testing_CB_21,21,R,L,CB,Testing,R,B,137,1171
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CW_0_N,Dist,Testing_CW_0,0,L,L,CW,Testing,N,L,138,1495
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CB_15_R,Dist,Testing_CB_15,15,R,L,CB,Testing,R,B,139,1298
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CW_47_R,Dist,Testing_CW_47,47,R,L,CW,Testing,R,L,140,1033
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CW_32_N,Dist,Testing_CW_32,32,L,L,CW,Testing,N,L,141,1658
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CD_35_R,Dist,Testing_CD_35,35,R,L,CD,Testing,R,L,142,1823
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CD_31_R,Dist,Testing_CD_31,31,L,R,CD,Testing,R,L,143,1737
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CW_14_N,Dist,Testing_CW_14,14,L,L,CW,Testing,N,L,144,1449
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CD_16_N,Dist,Testing_CD_16,16,R,R,CD,Testing,N,L,145,3458
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CB_32_N,Dist,Testing_CB_32,32,R,R,CB,Testing,N,B,146,1488
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CB_43_R,Dist,Testing_CB_43,43,R,L,CB,Testing,R,B,147,1543
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CB_24_N,Dist,Testing_CB_24,24,L,L,CB,Testing,N,B,148,1595
A3G5IPGLH1IIZN:3OF2M9AATH8T9MHSIMETMJ1M5YWZKY,3,Testing_CW_31_R,Dist,Testing_CW_31,31,R,L,CW,Testing,R,L,149,2354
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CD_9_N,Dist,Learning_CD_9,9,B,B,CD,Learning,N,L,0,4762
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CD_7_N,Dist,Learning_CD_7,7,L,L,CD,Learning,N,L,1,3847
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CD_10_R,Dist,Learning_CD_10,10,B,B,CD,Learning,R,L,2,8245
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CD_2_R,Dist,Learning_CD_2,2,R,L,CD,Learning,R,L,3,1498
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_IB_4_R,Dist,Learning_IB_4,4,R,L,IB,Learning,R,L,4,1334
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CD_15_N,Dist,Learning_CD_15,15,L,L,CD,Learning,N,L,5,2000
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CW_3_N,Dist,Learning_CW_3,3,R,R,CW,Learning,N,L,6,1940
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CD_12_R,Dist,Learning_CD_12,12,B,B,CD,Learning,R,L,7,1848
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CD_1_N,Dist,Learning_CD_1,1,L,L,CD,Learning,N,L,8,2031
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CD_14_R,Dist,Learning_CD_14,14,R,L,CD,Learning,R,L,9,1521
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CW_2_R,Dist,Learning_CW_2,2,L,R,CW,Learning,R,L,10,2002
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_IB_1_N,Dist,Learning_IB_1,1,R,R,IB,Learning,N,L,11,1856
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CD_6_R,Dist,Learning_CD_6,6,R,L,CD,Learning,R,L,12,1452
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CD_3_N,Dist,Learning_CD_3,3,L,L,CD,Learning,N,L,13,1596
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_IB_2_R,Dist,Learning_IB_2,2,R,L,IB,Learning,R,L,14,2764
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CW_1_N,Dist,Learning_CW_1,1,L,L,CW,Learning,N,L,15,1725
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CD_13_N,Dist,Learning_CD_13,13,L,L,CD,Learning,N,L,16,2426
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CW_0_R,Dist,Learning_CW_0,0,R,L,CW,Learning,R,L,17,1814
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_IB_7_N,Dist,Learning_IB_7,7,B,B,IB,Learning,N,L,18,6244
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_IB_8_R,Dist,Learning_IB_8,8,R,L,IB,Learning,R,L,19,1642
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_IB_0_R,Dist,Learning_IB_0,0,L,R,IB,Learning,R,L,20,1881
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CD_0_R,Dist,Learning_CD_0,0,R,L,CD,Learning,R,L,21,1712
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CD_11_N,Dist,Learning_CD_11,11,B,B,CD,Learning,N,L,22,4363
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_IB_9_N,Dist,Learning_IB_9,9,B,B,IB,Learning,N,L,23,1550
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CD_5_N,Dist,Learning_CD_5,5,L,L,CD,Learning,N,L,24,1846
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_IB_5_N,Dist,Learning_IB_5,5,B,B,IB,Learning,N,L,25,2729
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CD_8_R,Dist,Learning_CD_8,8,R,L,CD,Learning,R,L,26,1641
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_IB_6_R,Dist,Learning_IB_6,6,R,L,IB,Learning,R,L,27,1243
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_IB_3_N,Dist,Learning_IB_3,3,B,B,IB,Learning,N,L,28,3115
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Learning_CD_4_R,Dist,Learning_CD_4,4,R,L,CD,Learning,R,L,29,2019
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_24_R,Dist,Testing_CB_24,24,R,L,CB,Testing,R,B,0,1428
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_34_R,Dist,Testing_CW_34,34,R,L,CW,Testing,R,L,1,2256
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_12_R,Dist,Testing_CW_12,12,R,L,CW,Testing,R,L,2,3825
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_5_N,Dist,Testing_CB_5,5,R,R,CB,Testing,N,B,3,2360
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_18_R,Dist,Testing_CD_18,18,B,B,CD,Testing,R,L,4,3878
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_30_R,Dist,Testing_CW_30,30,L,R,CW,Testing,R,L,5,1914
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_32_R,Dist,Testing_CD_32,32,L,R,CD,Testing,R,L,6,3973
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_15_N,Dist,Testing_CD_15,15,L,L,CD,Testing,N,L,7,3216
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_29_N,Dist,Testing_CD_29,29,L,L,CD,Testing,N,L,8,3040
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_8_R,Dist,Testing_CW_8,8,R,L,CW,Testing,R,L,9,2756
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_2_R,Dist,Testing_CW_2,2,B,B,CW,Testing,R,L,10,4510
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_28_R,Dist,Testing_CD_28,28,R,L,CD,Testing,R,L,11,2198
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_2_R,Dist,Testing_CB_2,2,B,B,CB,Testing,R,B,12,7648
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_46_R,Dist,Testing_CB_46,46,R,L,CB,Testing,R,B,13,1297
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_14_R,Dist,Testing_CD_14,14,R,L,CD,Testing,R,L,14,1409
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_27_N,Dist,Testing_CB_27,27,R,R,CB,Testing,N,B,15,4753
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_27_N,Dist,Testing_CW_27,27,L,L,CW,Testing,N,L,16,9573
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_35_N,Dist,Testing_CW_35,35,L,L,CW,Testing,N,L,17,2284
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_18_R,Dist,Testing_CW_18,18,R,L,CW,Testing,R,L,18,1288
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_43_N,Dist,Testing_CW_43,43,L,L,CW,Testing,N,L,19,2445
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_49_N,Dist,Testing_CB_49,49,L,L,CB,Testing,N,B,20,6741
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_46_R,Dist,Testing_CD_46,46,R,L,CD,Testing,R,L,21,1305
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_21_N,Dist,Testing_CB_21,21,B,B,CB,Testing,N,B,22,2626
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_1_N,Dist,Testing_CW_1,1,L,L,CW,Testing,N,L,23,2773
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_31_N,Dist,Testing_CB_31,31,L,L,CB,Testing,N,B,24,2347
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_26_R,Dist,Testing_CB_26,26,R,L,CB,Testing,R,B,25,2035
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_42_R,Dist,Testing_CW_42,42,R,L,CW,Testing,R,L,26,2811
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_31_N,Dist,Testing_CD_31,31,R,R,CD,Testing,N,L,27,2153
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_12_R,Dist,Testing_CB_12,12,R,L,CB,Testing,R,B,28,8799
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_38_R,Dist,Testing_CB_38,38,L,R,CB,Testing,R,B,29,2462
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_48_R,Dist,Testing_CD_48,48,B,B,CD,Testing,R,L,30,2198
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_45_N,Dist,Testing_CW_45,45,L,L,CW,Testing,N,L,31,2166
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_42_R,Dist,Testing_CD_42,42,B,B,CD,Testing,R,L,32,3984
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_3_N,Dist,Testing_CW_3,3,R,R,CW,Testing,N,L,33,1467
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_46_R,Dist,Testing_CW_46,46,L,R,CW,Testing,R,L,34,1894
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_1_N,Dist,Testing_CB_1,1,L,L,CB,Testing,N,B,35,1612
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_37_N,Dist,Testing_CW_37,37,L,L,CW,Testing,N,L,36,1856
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_47_N,Dist,Testing_CW_47,47,L,L,CW,Testing,N,L,37,2077
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_44_R,Dist,Testing_CW_44,44,R,L,CW,Testing,R,L,38,1886
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_39_N,Dist,Testing_CD_39,39,B,B,CD,Testing,N,L,39,5499
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_39_N,Dist,Testing_CB_39,39,L,L,CB,Testing,N,B,40,1648
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_40_R,Dist,Testing_CB_40,40,R,L,CB,Testing,R,B,41,1524
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_0_R,Dist,Testing_CW_0,0,L,R,CW,Testing,R,L,42,4541
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_45_N,Dist,Testing_CB_45,45,B,B,CB,Testing,N,B,43,5904
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_36_R,Dist,Testing_CD_36,36,L,R,CD,Testing,R,L,44,2115
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_16_R,Dist,Testing_CW_16,16,R,L,CW,Testing,R,L,45,1340
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_22_R,Dist,Testing_CB_22,22,L,R,CB,Testing,R,B,46,2911
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_13_N,Dist,Testing_CD_13,13,L,L,CD,Testing,N,L,47,11585
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_1_N,Dist,Testing_CD_1,1,R,R,CD,Testing,N,L,48,2547
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_16_R,Dist,Testing_CD_16,16,R,L,CD,Testing,R,L,49,5188
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_43_N,Dist,Testing_CD_43,43,R,R,CD,Testing,N,L,50,1396
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_25_N,Dist,Testing_CB_25,25,B,B,CB,Testing,N,B,51,1149
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_11_N,Dist,Testing_CB_11,11,L,L,CB,Testing,N,B,52,1430
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_37_N,Dist,Testing_CD_37,37,L,L,CD,Testing,N,L,53,1802
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_23_N,Dist,Testing_CW_23,23,R,R,CW,Testing,N,L,54,1100
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_24_R,Dist,Testing_CD_24,24,R,L,CD,Testing,R,L,55,2544
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_38_R,Dist,Testing_CW_38,38,R,L,CW,Testing,R,L,56,1070
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_29_N,Dist,Testing_CW_29,29,B,B,CW,Testing,N,L,57,1069
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_39_N,Dist,Testing_CW_39,39,B,B,CW,Testing,N,L,58,1853
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_49_N,Dist,Testing_CW_49,49,L,L,CW,Testing,N,L,59,1168
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_26_R,Dist,Testing_CD_26,26,L,R,CD,Testing,R,L,60,1650
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_16_R,Dist,Testing_CB_16,16,R,L,CB,Testing,R,B,61,1919
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_14_R,Dist,Testing_CW_14,14,R,L,CW,Testing,R,L,62,2661
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_21_N,Dist,Testing_CD_21,21,L,L,CD,Testing,N,L,63,1785
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_20_R,Dist,Testing_CW_20,20,R,L,CW,Testing,R,L,64,2786
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_8_R,Dist,Testing_CD_8,8,R,L,CD,Testing,R,L,65,1326
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_14_R,Dist,Testing_CB_14,14,L,R,CB,Testing,R,B,66,4620
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_27_N,Dist,Testing_CD_27,27,L,L,CD,Testing,N,L,67,1109
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_33_N,Dist,Testing_CD_33,33,L,L,CD,Testing,N,L,68,1814
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_8_R,Dist,Testing_CB_8,8,R,L,CB,Testing,R,B,69,4101
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_42_R,Dist,Testing_CB_42,42,B,B,CB,Testing,R,B,70,1949
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_25_N,Dist,Testing_CD_25,25,R,R,CD,Testing,N,L,71,3916
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_31_N,Dist,Testing_CW_31,31,L,L,CW,Testing,N,L,72,2736
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_9_N,Dist,Testing_CB_9,9,L,L,CB,Testing,N,B,73,2467
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_5_N,Dist,Testing_CD_5,5,L,L,CD,Testing,N,L,74,2505
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_36_R,Dist,Testing_CB_36,36,R,L,CB,Testing,R,B,75,3734
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_10_R,Dist,Testing_CB_10,10,L,R,CB,Testing,R,B,76,1555
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CW_19_N,Dist,Testing_CW_19,19,B,B,CW,Testing,N,L,77,1218
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CD_23_N,Dist,Testing_CD_23,23,R,R,CD,Testing,N,L,78,934
A3GEL5PWFIK05S:3OVHNO1VE7LLVGBIQ5S6I66WLPAZDW,2,Testing_CB_37_N,Dist,Testing_CB_37,37,L,L,CB,Testing,N,B,79,750
