WID,TrialName,TrialBase,Response,NormResp,TrialType,Materials,Centering,StrutSize,ShapeType,TrialNumber,RevType,CorrectResp,TrialOrd,Time
S067,W_mixed_uncentered_0.25_1_blocks_N,W_mixed_uncentered_0.25_1,L,L,W,mixed,uncentered,0.25,blocks,0.25,N,L,66,1523
S067,CW_mixed_uncentered_0.25_1_blocks_N,CW_mixed_uncentered_0.25_1,R,R,CW,mixed,uncentered,0.25,blocks,0.25,N,L,67,1103
S067,D_pure_uncentered_0.25_0_blocks_R,D_pure_uncentered_0.25_0,R,L,D,pure,uncentered,0.25,blocks,0.25,R,L,68,1645
S067,D_mixed_centered_1.0_0_mixed_N,D_mixed_centered_1.0_0,L,L,D,mixed,centered,1.0,mixed,1.0,N,L,69,1445
S067,CD_mixed_uncentered_1.0_0_mixed_N,CD_mixed_uncentered_1.0_0,L,L,CD,mixed,uncentered,1.0,mixed,1.0,N,L,70,1714
S067,CW_mixed_uncentered_1.0_1_mixed_R,CW_mixed_uncentered_1.0_1,R,L,CW,mixed,uncentered,1.0,mixed,1.0,R,L,71,998
S067,CB_pure_centered_1.0_0_mixed_N,CB_pure_centered_1.0_0,L,L,CB,pure,centered,1.0,mixed,1.0,N,B,72,2563
S067,B_mixed_centered_0.25_0_blocks_R,B_mixed_centered_0.25_0,B,B,B,mixed,centered,0.25,blocks,0.25,R,B,73,1241
S067,W_pure_uncentered_0.25_0_blocks_R,W_pure_uncentered_0.25_0,R,L,W,pure,uncentered,0.25,blocks,0.25,R,L,74,900
S067,W_mixed_centered_1.0_0_mixed_N,W_mixed_centered_1.0_0,B,B,W,mixed,centered,1.0,mixed,1.0,N,L,75,1152
S067,W_mixed_uncentered_0.25_0_mixed_N,W_mixed_uncentered_0.25_0,R,R,W,mixed,uncentered,0.25,mixed,0.25,N,L,76,1312
S067,CB_pure_centered_1.0_1_blocks_N,CB_pure_centered_1.0_1,R,R,CB,pure,centered,1.0,blocks,1.0,N,B,77,1894
S067,W_pure_centered_1.0_0_blocks_R,W_pure_centered_1.0_0,R,L,W,pure,centered,1.0,blocks,1.0,R,L,78,952
S067,CB_pure_centered_0.25_0_blocks_R,CB_pure_centered_0.25_0,R,L,CB,pure,centered,0.25,blocks,0.25,R,B,79,1257
S067,D_pure_uncentered_0.25_1_blocks_N,D_pure_uncentered_0.25_1,L,L,D,pure,uncentered,0.25,blocks,0.25,N,L,80,1477
S067,B_mixed_centered_1.0_0_blocks_R,B_mixed_centered_1.0_0,B,B,B,mixed,centered,1.0,blocks,1.0,R,B,81,2150
S067,D_mixed_centered_1.0_1_mixed_R,D_mixed_centered_1.0_1,R,L,D,mixed,centered,1.0,mixed,1.0,R,L,82,1042
S067,B_pure_centered_1.0_0_blocks_R,B_pure_centered_1.0_0,B,B,B,pure,centered,1.0,blocks,1.0,R,B,83,952
S067,CD_mixed_uncentered_0.25_0_mixed_N,CD_mixed_uncentered_0.25_0,R,R,CD,mixed,uncentered,0.25,mixed,0.25,N,L,84,1046
S067,CD_pure_centered_0.25_1_mixed_R,CD_pure_centered_0.25_1,R,L,CD,pure,centered,0.25,mixed,0.25,R,L,85,1173
S067,D_mixed_centered_0.25_0_blocks_R,D_mixed_centered_0.25_0,R,L,D,mixed,centered,0.25,blocks,0.25,R,L,86,1385
S067,D_pure_centered_1.0_1_blocks_N,D_pure_centered_1.0_1,L,L,D,pure,centered,1.0,blocks,1.0,N,L,87,1503
S067,CD_mixed_centered_0.25_0_mixed_N,CD_mixed_centered_0.25_0,L,L,CD,mixed,centered,0.25,mixed,0.25,N,L,88,3692
S067,B_mixed_centered_0.25_0_mixed_N,B_mixed_centered_0.25_0,B,B,B,mixed,centered,0.25,mixed,0.25,N,B,89,1390
S067,CB_pure_uncentered_0.25_0_mixed_N,CB_pure_uncentered_0.25_0,L,L,CB,pure,uncentered,0.25,mixed,0.25,N,B,90,1858
S067,CB_mixed_uncentered_1.0_1_blocks_N,CB_mixed_uncentered_1.0_1,L,L,CB,mixed,uncentered,1.0,blocks,1.0,N,B,91,2715
S067,CW_mixed_centered_0.25_1_mixed_R,CW_mixed_centered_0.25_1,R,L,CW,mixed,centered,0.25,mixed,0.25,R,L,92,1952
S067,W_mixed_centered_1.0_0_blocks_R,W_mixed_centered_1.0_0,R,L,W,mixed,centered,1.0,blocks,1.0,R,L,93,1110
S067,D_pure_centered_0.25_0_blocks_R,D_pure_centered_0.25_0,R,L,D,pure,centered,0.25,blocks,0.25,R,L,94,1527
S067,D_mixed_centered_1.0_0_blocks_R,D_mixed_centered_1.0_0,R,L,D,mixed,centered,1.0,blocks,1.0,R,L,95,1052
S067,B_mixed_centered_1.0_0_mixed_N,B_mixed_centered_1.0_0,B,B,B,mixed,centered,1.0,mixed,1.0,N,B,96,1937
S067,CB_pure_centered_0.25_1_mixed_R,CB_pure_centered_0.25_1,L,R,CB,pure,centered,0.25,mixed,0.25,R,B,97,1619
S067,W_pure_uncentered_1.0_0_mixed_N,W_pure_uncentered_1.0_0,L,L,W,pure,uncentered,1.0,mixed,1.0,N,L,98,1508
S067,CD_pure_centered_0.25_1_blocks_N,CD_pure_centered_0.25_1,L,L,CD,pure,centered,0.25,blocks,0.25,N,L,99,1381
S067,B_pure_centered_1.0_1_blocks_N,B_pure_centered_1.0_1,B,B,B,pure,centered,1.0,blocks,1.0,N,B,100,1074
S067,CW_pure_uncentered_0.25_0_blocks_R,CW_pure_uncentered_0.25_0,R,L,CW,pure,uncentered,0.25,blocks,0.25,R,L,101,1094
S067,CW_pure_uncentered_0.25_0_mixed_N,CW_pure_uncentered_0.25_0,B,B,CW,pure,uncentered,0.25,mixed,0.25,N,L,102,1617
S067,CD_pure_centered_1.0_0_mixed_N,CD_pure_centered_1.0_0,L,L,CD,pure,centered,1.0,mixed,1.0,N,L,103,1678
S067,CW_pure_uncentered_1.0_0_blocks_R,CW_pure_uncentered_1.0_0,R,L,CW,pure,uncentered,1.0,blocks,1.0,R,L,104,1176
S067,CB_mixed_uncentered_1.0_0_blocks_R,CB_mixed_uncentered_1.0_0,R,L,CB,mixed,uncentered,1.0,blocks,1.0,R,B,105,1741
S067,CD_pure_centered_1.0_0_blocks_R,CD_pure_centered_1.0_0,R,L,CD,pure,centered,1.0,blocks,1.0,R,L,106,994
S067,W_mixed_centered_0.25_1_mixed_R,W_mixed_centered_0.25_1,R,L,W,mixed,centered,0.25,mixed,0.25,R,L,107,1762
S067,D_mixed_centered_0.25_1_blocks_N,D_mixed_centered_0.25_1,B,B,D,mixed,centered,0.25,blocks,0.25,N,L,108,1301
S067,W_pure_centered_0.25_1_mixed_R,W_pure_centered_0.25_1,R,L,W,pure,centered,0.25,mixed,0.25,R,L,109,1465
S067,W_mixed_centered_1.0_1_mixed_R,W_mixed_centered_1.0_1,R,L,W,mixed,centered,1.0,mixed,1.0,R,L,110,1398
S067,B_pure_uncentered_1.0_1_mixed_R,B_pure_uncentered_1.0_1,B,B,B,pure,uncentered,1.0,mixed,1.0,R,B,111,2225
S067,W_pure_uncentered_0.25_1_blocks_N,W_pure_uncentered_0.25_1,L,L,W,pure,uncentered,0.25,blocks,0.25,N,L,112,2157
S067,B_pure_uncentered_0.25_1_mixed_R,B_pure_uncentered_0.25_1,B,B,B,pure,uncentered,0.25,mixed,0.25,R,B,113,1555
S067,W_mixed_uncentered_1.0_0_mixed_N,W_mixed_uncentered_1.0_0,R,R,W,mixed,uncentered,1.0,mixed,1.0,N,L,114,3269
S067,W_pure_uncentered_0.25_1_mixed_R,W_pure_uncentered_0.25_1,R,L,W,pure,uncentered,0.25,mixed,0.25,R,L,115,1052
S067,W_mixed_centered_1.0_1_blocks_N,W_mixed_centered_1.0_1,L,L,W,mixed,centered,1.0,blocks,1.0,N,L,116,1056
S067,CW_mixed_uncentered_1.0_0_blocks_R,CW_mixed_uncentered_1.0_0,R,L,CW,mixed,uncentered,1.0,blocks,1.0,R,L,117,952
S067,D_mixed_uncentered_0.25_0_blocks_R,D_mixed_uncentered_0.25_0,B,B,D,mixed,uncentered,0.25,blocks,0.25,R,L,118,1662
S067,W_mixed_uncentered_0.25_0_blocks_R,W_mixed_uncentered_0.25_0,L,R,W,mixed,uncentered,0.25,blocks,0.25,R,L,119,1259
S067,B_mixed_centered_0.25_1_mixed_R,B_mixed_centered_0.25_1,B,B,B,mixed,centered,0.25,mixed,0.25,R,B,120,1292
S067,W_pure_centered_0.25_1_blocks_N,W_pure_centered_0.25_1,B,B,W,pure,centered,0.25,blocks,0.25,N,L,121,2454
S067,W_pure_uncentered_1.0_0_blocks_R,W_pure_uncentered_1.0_0,R,L,W,pure,uncentered,1.0,blocks,1.0,R,L,122,1006
S067,B_mixed_uncentered_0.25_0_blocks_R,B_mixed_uncentered_0.25_0,B,B,B,mixed,uncentered,0.25,blocks,0.25,R,B,123,1046
S067,CD_pure_uncentered_0.25_1_blocks_N,CD_pure_uncentered_0.25_1,L,L,CD,pure,uncentered,0.25,blocks,0.25,N,L,124,3328
S067,CD_pure_uncentered_0.25_0_mixed_N,CD_pure_uncentered_0.25_0,L,L,CD,pure,uncentered,0.25,mixed,0.25,N,L,125,1826
S067,CW_pure_centered_1.0_0_blocks_R,CW_pure_centered_1.0_0,R,L,CW,pure,centered,1.0,blocks,1.0,R,L,126,1474
S067,CW_mixed_uncentered_0.25_1_mixed_R,CW_mixed_uncentered_0.25_1,L,R,CW,mixed,uncentered,0.25,mixed,0.25,R,L,127,1252
S067,CB_pure_centered_0.25_1_blocks_N,CB_pure_centered_0.25_1,R,R,CB,pure,centered,0.25,blocks,0.25,N,B,128,1810
S067,W_pure_centered_0.25_0_blocks_R,W_pure_centered_0.25_0,R,L,W,pure,centered,0.25,blocks,0.25,R,L,129,899
S067,CW_pure_centered_0.25_0_mixed_N,CW_pure_centered_0.25_0,L,L,CW,pure,centered,0.25,mixed,0.25,N,L,130,1473
S067,CW_pure_uncentered_0.25_1_mixed_R,CW_pure_uncentered_0.25_1,L,R,CW,pure,uncentered,0.25,mixed,0.25,R,L,131,1120
S067,D_pure_uncentered_1.0_0_blocks_R,D_pure_uncentered_1.0_0,R,L,D,pure,uncentered,1.0,blocks,1.0,R,L,132,2629
S067,D_pure_uncentered_1.0_0_mixed_N,D_pure_uncentered_1.0_0,L,L,D,pure,uncentered,1.0,mixed,1.0,N,L,133,2265
S067,D_pure_centered_0.25_0_mixed_N,D_pure_centered_0.25_0,L,L,D,pure,centered,0.25,mixed,0.25,N,L,134,2817
S067,B_mixed_uncentered_0.25_0_mixed_N,B_mixed_uncentered_0.25_0,B,B,B,mixed,uncentered,0.25,mixed,0.25,N,B,135,1541
S067,W_pure_uncentered_1.0_1_blocks_N,W_pure_uncentered_1.0_1,L,L,W,pure,uncentered,1.0,blocks,1.0,N,L,136,2458
S067,CB_pure_uncentered_1.0_0_mixed_N,CB_pure_uncentered_1.0_0,R,R,CB,pure,uncentered,1.0,mixed,1.0,N,B,137,2528
S067,B_pure_centered_0.25_0_blocks_R,B_pure_centered_0.25_0,B,B,B,pure,centered,0.25,blocks,0.25,R,B,138,2546
S067,B_pure_centered_0.25_1_blocks_N,B_pure_centered_0.25_1,B,B,B,pure,centered,0.25,blocks,0.25,N,B,139,1012
S067,CW_pure_uncentered_1.0_1_mixed_R,CW_pure_uncentered_1.0_1,B,B,CW,pure,uncentered,1.0,mixed,1.0,R,L,140,1177
S067,CB_pure_centered_1.0_1_mixed_R,CB_pure_centered_1.0_1,L,R,CB,pure,centered,1.0,mixed,1.0,R,B,141,1244
S067,W_mixed_uncentered_1.0_1_mixed_R,W_mixed_uncentered_1.0_1,L,R,W,mixed,uncentered,1.0,mixed,1.0,R,L,142,1381
S067,W_pure_uncentered_0.25_0_mixed_N,W_pure_uncentered_0.25_0,R,R,W,pure,uncentered,0.25,mixed,0.25,N,L,143,1714
S067,CD_pure_uncentered_1.0_1_mixed_R,CD_pure_uncentered_1.0_1,R,L,CD,pure,uncentered,1.0,mixed,1.0,R,L,144,1045
S067,B_pure_uncentered_0.25_0_blocks_R,B_pure_uncentered_0.25_0,B,B,B,pure,uncentered,0.25,blocks,0.25,R,B,145,1153
S067,CB_mixed_uncentered_0.25_1_blocks_N,CB_mixed_uncentered_0.25_1,L,L,CB,mixed,uncentered,0.25,blocks,0.25,N,B,146,1247
S067,CW_mixed_centered_0.25_1_blocks_N,CW_mixed_centered_0.25_1,B,B,CW,mixed,centered,0.25,blocks,0.25,N,L,147,2096
S067,CD_mixed_uncentered_0.25_0_blocks_R,CD_mixed_uncentered_0.25_0,L,R,CD,mixed,uncentered,0.25,blocks,0.25,R,L,148,967
S067,CD_mixed_uncentered_0.25_1_mixed_R,CD_mixed_uncentered_0.25_1,R,L,CD,mixed,uncentered,0.25,mixed,0.25,R,L,149,1012
S067,CB_mixed_centered_0.25_1_blocks_N,CB_mixed_centered_0.25_1,R,R,CB,mixed,centered,0.25,blocks,0.25,N,B,150,1043
S067,CB_mixed_centered_0.25_1_mixed_R,CB_mixed_centered_0.25_1,L,R,CB,mixed,centered,0.25,mixed,0.25,R,B,151,1204
S067,CB_mixed_centered_1.0_1_blocks_N,CB_mixed_centered_1.0_1,L,L,CB,mixed,centered,1.0,blocks,1.0,N,B,152,1800
S067,CW_pure_centered_1.0_0_mixed_N,CW_pure_centered_1.0_0,L,L,CW,pure,centered,1.0,mixed,1.0,N,L,153,3264
S067,D_pure_uncentered_1.0_1_blocks_N,D_pure_uncentered_1.0_1,L,L,D,pure,uncentered,1.0,blocks,1.0,N,L,154,1795
S067,CW_pure_uncentered_1.0_0_mixed_N,CW_pure_uncentered_1.0_0,B,B,CW,pure,uncentered,1.0,mixed,1.0,N,L,155,2062
S067,CW_pure_centered_1.0_1_mixed_R,CW_pure_centered_1.0_1,R,L,CW,pure,centered,1.0,mixed,1.0,R,L,156,2099
S067,W_pure_centered_1.0_1_mixed_R,W_pure_centered_1.0_1,R,L,W,pure,centered,1.0,mixed,1.0,R,L,157,1342
S067,B_mixed_uncentered_1.0_1_mixed_R,B_mixed_uncentered_1.0_1,B,B,B,mixed,uncentered,1.0,mixed,1.0,R,B,158,1272
S067,CW_mixed_uncentered_0.25_0_blocks_R,CW_mixed_uncentered_0.25_0,R,L,CW,mixed,uncentered,0.25,blocks,0.25,R,L,159,1321
S067,CW_pure_centered_1.0_1_blocks_N,CW_pure_centered_1.0_1,L,L,CW,pure,centered,1.0,blocks,1.0,N,L,160,1411
S067,CW_mixed_centered_0.25_0_mixed_N,CW_mixed_centered_0.25_0,L,L,CW,mixed,centered,0.25,mixed,0.25,N,L,161,3336
S067,CW_pure_centered_0.25_1_blocks_N,CW_pure_centered_0.25_1,L,L,CW,pure,centered,0.25,blocks,0.25,N,L,162,1017
S067,B_pure_uncentered_0.25_0_mixed_N,B_pure_uncentered_0.25_0,R,R,B,pure,uncentered,0.25,mixed,0.25,N,B,163,1379
S067,B_pure_centered_0.25_1_mixed_R,B_pure_centered_0.25_1,B,B,B,pure,centered,0.25,mixed,0.25,R,B,164,1487
S067,CD_pure_uncentered_0.25_0_blocks_R,CD_pure_uncentered_0.25_0,R,L,CD,pure,uncentered,0.25,blocks,0.25,R,L,165,1221
S067,W_pure_centered_1.0_0_mixed_N,W_pure_centered_1.0_0,L,L,W,pure,centered,1.0,mixed,1.0,N,L,166,1460
S067,CD_pure_centered_1.0_1_mixed_R,CD_pure_centered_1.0_1,R,L,CD,pure,centered,1.0,mixed,1.0,R,L,167,1686
S067,CD_mixed_centered_1.0_1_blocks_N,CD_mixed_centered_1.0_1,L,L,CD,mixed,centered,1.0,blocks,1.0,N,L,168,2485
S067,CD_pure_centered_0.25_0_blocks_R,CD_pure_centered_0.25_0,R,L,CD,pure,centered,0.25,blocks,0.25,R,L,169,1094
S067,CB_pure_centered_0.25_0_mixed_N,CB_pure_centered_0.25_0,B,B,CB,pure,centered,0.25,mixed,0.25,N,B,170,2322
S067,D_pure_uncentered_0.25_1_mixed_R,D_pure_uncentered_0.25_1,R,L,D,pure,uncentered,0.25,mixed,0.25,R,L,171,1152
S067,W_pure_centered_1.0_1_blocks_N,W_pure_centered_1.0_1,B,B,W,pure,centered,1.0,blocks,1.0,N,L,172,2022
S067,CB_pure_uncentered_0.25_1_mixed_R,CB_pure_uncentered_0.25_1,L,R,CB,pure,uncentered,0.25,mixed,0.25,R,B,173,1322
S067,B_pure_centered_1.0_0_mixed_N,B_pure_centered_1.0_0,B,B,B,pure,centered,1.0,mixed,1.0,N,B,174,1492
S067,CB_pure_centered_1.0_0_blocks_R,CB_pure_centered_1.0_0,L,R,CB,pure,centered,1.0,blocks,1.0,R,B,175,1778
S067,D_mixed_centered_0.25_1_mixed_R,D_mixed_centered_0.25_1,R,L,D,mixed,centered,0.25,mixed,0.25,R,L,176,1090
S067,CB_mixed_uncentered_0.25_0_blocks_R,CB_mixed_uncentered_0.25_0,R,L,CB,mixed,uncentered,0.25,blocks,0.25,R,B,177,3756
S067,CB_pure_uncentered_0.25_0_blocks_R,CB_pure_uncentered_0.25_0,R,L,CB,pure,uncentered,0.25,blocks,0.25,R,B,178,1489
S067,B_pure_uncentered_1.0_1_blocks_N,B_pure_uncentered_1.0_1,B,B,B,pure,uncentered,1.0,blocks,1.0,N,B,179,1931
S067,CD_pure_uncentered_1.0_0_mixed_N,CD_pure_uncentered_1.0_0,L,L,CD,pure,uncentered,1.0,mixed,1.0,N,L,180,1598
S067,CD_mixed_centered_1.0_0_blocks_R,CD_mixed_centered_1.0_0,R,L,CD,mixed,centered,1.0,blocks,1.0,R,L,181,1401
S067,B_pure_centered_1.0_1_mixed_R,B_pure_centered_1.0_1,B,B,B,pure,centered,1.0,mixed,1.0,R,B,182,1372
S067,D_mixed_uncentered_1.0_1_blocks_N,D_mixed_uncentered_1.0_1,L,L,D,mixed,uncentered,1.0,blocks,1.0,N,L,183,1171
S067,D_mixed_centered_1.0_1_blocks_N,D_mixed_centered_1.0_1,L,L,D,mixed,centered,1.0,blocks,1.0,N,L,184,1271
S067,W_pure_uncentered_1.0_1_mixed_R,W_pure_uncentered_1.0_1,B,B,W,pure,uncentered,1.0,mixed,1.0,R,L,185,1203
S067,B_mixed_uncentered_0.25_1_blocks_N,B_mixed_uncentered_0.25_1,B,B,B,mixed,uncentered,0.25,blocks,0.25,N,B,186,996
S067,D_mixed_uncentered_1.0_0_mixed_N,D_mixed_uncentered_1.0_0,L,L,D,mixed,uncentered,1.0,mixed,1.0,N,L,187,1020
S067,W_mixed_uncentered_1.0_1_blocks_N,W_mixed_uncentered_1.0_1,L,L,W,mixed,uncentered,1.0,blocks,1.0,N,L,188,1001
S067,D_pure_centered_1.0_1_mixed_R,D_pure_centered_1.0_1,R,L,D,pure,centered,1.0,mixed,1.0,R,L,189,1713
S067,CD_mixed_uncentered_1.0_1_mixed_R,CD_mixed_uncentered_1.0_1,R,L,CD,mixed,uncentered,1.0,mixed,1.0,R,L,190,1831
S067,CW_mixed_centered_1.0_0_blocks_R,CW_mixed_centered_1.0_0,R,L,CW,mixed,centered,1.0,blocks,1.0,R,L,191,1527
S068,D_pure_centered_0.25_0_mixed_R,D_pure_centered_0.25_0,L,R,D,pure,centered,0.25,mixed,0.25,R,L,0,2042
S068,CB_mixed_uncentered_1.0_0_mixed_R,CB_mixed_uncentered_1.0_0,R,L,CB,mixed,uncentered,1.0,mixed,1.0,R,B,1,8427
S068,CB_mixed_centered_1.0_0_blocks_N,CB_mixed_centered_1.0_0,R,R,CB,mixed,centered,1.0,blocks,1.0,N,B,2,2700
S068,CD_pure_centered_1.0_0_blocks_N,CD_pure_centered_1.0_0,L,L,CD,pure,centered,1.0,blocks,1.0,N,L,3,4395
S068,CB_pure_centered_0.25_0_blocks_N,CB_pure_centered_0.25_0,R,R,CB,pure,centered,0.25,blocks,0.25,N,B,4,5214
S068,CW_pure_centered_0.25_1_mixed_N,CW_pure_centered_0.25_1,L,L,CW,pure,centered,0.25,mixed,0.25,N,L,5,2079
S068,D_mixed_centered_1.0_1_blocks_R,D_mixed_centered_1.0_1,R,L,D,mixed,centered,1.0,blocks,1.0,R,L,6,6466
S068,CB_pure_uncentered_0.25_1_mixed_N,CB_pure_uncentered_0.25_1,R,R,CB,pure,uncentered,0.25,mixed,0.25,N,B,7,2296
S068,CW_mixed_uncentered_0.25_0_mixed_R,CW_mixed_uncentered_0.25_0,R,L,CW,mixed,uncentered,0.25,mixed,0.25,R,L,8,1848
S068,B_mixed_uncentered_1.0_0_blocks_N,B_mixed_uncentered_1.0_0,R,R,B,mixed,uncentered,1.0,blocks,1.0,N,B,9,3247
S068,W_pure_centered_0.25_0_mixed_R,W_pure_centered_0.25_0,R,L,W,pure,centered,0.25,mixed,0.25,R,L,10,3400
S068,B_mixed_centered_0.25_1_mixed_N,B_mixed_centered_0.25_1,R,R,B,mixed,centered,0.25,mixed,0.25,N,B,11,4933
S068,CW_mixed_uncentered_0.25_1_mixed_N,CW_mixed_uncentered_0.25_1,L,L,CW,mixed,uncentered,0.25,mixed,0.25,N,L,12,1950
S068,W_pure_centered_0.25_1_blocks_R,W_pure_centered_0.25_1,R,L,W,pure,centered,0.25,blocks,0.25,R,L,13,3894
S068,D_mixed_uncentered_0.25_1_blocks_R,D_mixed_uncentered_0.25_1,R,L,D,mixed,uncentered,0.25,blocks,0.25,R,L,14,2097
S068,W_pure_uncentered_1.0_1_blocks_R,W_pure_uncentered_1.0_1,R,L,W,pure,uncentered,1.0,blocks,1.0,R,L,15,4336
S068,B_pure_uncentered_1.0_1_mixed_N,B_pure_uncentered_1.0_1,L,L,B,pure,uncentered,1.0,mixed,1.0,N,B,16,2409
S068,CB_mixed_uncentered_1.0_0_blocks_N,CB_mixed_uncentered_1.0_0,R,R,CB,mixed,uncentered,1.0,blocks,1.0,N,B,17,1797
S068,CD_mixed_centered_0.25_0_blocks_N,CD_mixed_centered_0.25_0,R,R,CD,mixed,centered,0.25,blocks,0.25,N,L,18,4171
S068,CW_pure_centered_1.0_1_blocks_R,CW_pure_centered_1.0_1,R,L,CW,pure,centered,1.0,blocks,1.0,R,L,19,1680
S068,CB_pure_centered_1.0_1_mixed_N,CB_pure_centered_1.0_1,L,L,CB,pure,centered,1.0,mixed,1.0,N,B,20,2907
S068,D_mixed_centered_1.0_1_mixed_N,D_mixed_centered_1.0_1,L,L,D,mixed,centered,1.0,mixed,1.0,N,L,21,1742
S068,CD_mixed_centered_0.25_1_blocks_R,CD_mixed_centered_0.25_1,R,L,CD,mixed,centered,0.25,blocks,0.25,R,L,22,1531
S068,CD_mixed_centered_0.25_0_mixed_R,CD_mixed_centered_0.25_0,R,L,CD,mixed,centered,0.25,mixed,0.25,R,L,23,3210
S068,D_mixed_uncentered_0.25_1_mixed_N,D_mixed_uncentered_0.25_1,L,L,D,mixed,uncentered,0.25,mixed,0.25,N,L,24,1944
S068,W_mixed_centered_1.0_1_mixed_N,W_mixed_centered_1.0_1,R,R,W,mixed,centered,1.0,mixed,1.0,N,L,25,2084
S068,D_pure_centered_0.25_1_mixed_N,D_pure_centered_0.25_1,L,L,D,pure,centered,0.25,mixed,0.25,N,L,26,3211
S068,B_pure_uncentered_0.25_0_blocks_N,B_pure_uncentered_0.25_0,L,L,B,pure,uncentered,0.25,blocks,0.25,N,B,27,2969
S068,CW_mixed_centered_0.25_0_mixed_R,CW_mixed_centered_0.25_0,L,R,CW,mixed,centered,0.25,mixed,0.25,R,L,28,1381
S068,CW_pure_uncentered_0.25_1_mixed_N,CW_pure_uncentered_0.25_1,L,L,CW,pure,uncentered,0.25,mixed,0.25,N,L,29,2444
S068,D_pure_centered_1.0_1_mixed_N,D_pure_centered_1.0_1,L,L,D,pure,centered,1.0,mixed,1.0,N,L,30,1749
S068,D_mixed_uncentered_1.0_0_mixed_R,D_mixed_uncentered_1.0_0,R,L,D,mixed,uncentered,1.0,mixed,1.0,R,L,31,2708
S068,CW_mixed_centered_0.25_1_mixed_N,CW_mixed_centered_0.25_1,L,L,CW,mixed,centered,0.25,mixed,0.25,N,L,32,1495
S068,CD_mixed_uncentered_0.25_0_mixed_R,CD_mixed_uncentered_0.25_0,R,L,CD,mixed,uncentered,0.25,mixed,0.25,R,L,33,1122
S068,B_mixed_centered_1.0_0_mixed_R,B_mixed_centered_1.0_0,R,L,B,mixed,centered,1.0,mixed,1.0,R,B,34,3844
S068,CB_mixed_centered_0.25_1_mixed_N,CB_mixed_centered_0.25_1,L,L,CB,mixed,centered,0.25,mixed,0.25,N,B,35,3587
S068,D_mixed_uncentered_0.25_0_blocks_N,D_mixed_uncentered_0.25_0,L,L,D,mixed,uncentered,0.25,blocks,0.25,N,L,36,4890
S068,CW_pure_uncentered_1.0_0_blocks_N,CW_pure_uncentered_1.0_0,L,L,CW,pure,uncentered,1.0,blocks,1.0,N,L,37,1130
S068,CB_pure_centered_1.0_0_blocks_N,CB_pure_centered_1.0_0,L,L,CB,pure,centered,1.0,blocks,1.0,N,B,38,5558
S068,CW_pure_uncentered_1.0_0_mixed_R,CW_pure_uncentered_1.0_0,R,L,CW,pure,uncentered,1.0,mixed,1.0,R,L,39,4239
S068,CB_pure_centered_0.25_1_blocks_R,CB_pure_centered_0.25_1,L,R,CB,pure,centered,0.25,blocks,0.25,R,B,40,1674
S068,CW_mixed_uncentered_1.0_1_blocks_R,CW_mixed_uncentered_1.0_1,R,L,CW,mixed,uncentered,1.0,blocks,1.0,R,L,41,2017
S068,B_mixed_uncentered_0.25_1_mixed_N,B_mixed_uncentered_0.25_1,R,R,B,mixed,uncentered,0.25,mixed,0.25,N,B,42,2931
S068,CW_pure_uncentered_1.0_1_blocks_R,CW_pure_uncentered_1.0_1,R,L,CW,pure,uncentered,1.0,blocks,1.0,R,L,43,1199
S068,B_mixed_uncentered_1.0_1_blocks_R,B_mixed_uncentered_1.0_1,B,B,B,mixed,uncentered,1.0,blocks,1.0,R,B,44,5273
S068,B_pure_centered_0.25_1_mixed_N,B_pure_centered_0.25_1,L,L,B,pure,centered,0.25,mixed,0.25,N,B,45,1618
S068,W_mixed_uncentered_0.25_0_mixed_R,W_mixed_uncentered_0.25_0,R,L,W,mixed,uncentered,0.25,mixed,0.25,R,L,46,2132
S068,CW_mixed_uncentered_1.0_0_blocks_N,CW_mixed_uncentered_1.0_0,L,L,CW,mixed,uncentered,1.0,blocks,1.0,N,L,47,1864
S068,W_pure_centered_0.25_0_blocks_N,W_pure_centered_0.25_0,L,L,W,pure,centered,0.25,blocks,0.25,N,L,48,1077
S068,CD_mixed_uncentered_1.0_1_blocks_R,CD_mixed_uncentered_1.0_1,R,L,CD,mixed,uncentered,1.0,blocks,1.0,R,L,49,2067
S068,CW_pure_centered_0.25_0_blocks_N,CW_pure_centered_0.25_0,L,L,CW,pure,centered,0.25,blocks,0.25,N,L,50,1555
S068,CW_pure_centered_0.25_0_mixed_R,CW_pure_centered_0.25_0,R,L,CW,pure,centered,0.25,mixed,0.25,R,L,51,2409
S068,CB_pure_uncentered_0.25_0_mixed_R,CB_pure_uncentered_0.25_0,L,R,CB,pure,uncentered,0.25,mixed,0.25,R,B,52,4415
S068,D_pure_uncentered_0.25_0_mixed_R,D_pure_uncentered_0.25_0,R,L,D,pure,uncentered,0.25,mixed,0.25,R,L,53,2067
S068,CD_mixed_uncentered_1.0_1_mixed_N,CD_mixed_uncentered_1.0_1,L,L,CD,mixed,uncentered,1.0,mixed,1.0,N,L,54,1679
S068,W_pure_centered_1.0_0_mixed_R,W_pure_centered_1.0_0,R,L,W,pure,centered,1.0,mixed,1.0,R,L,55,1754
S068,B_pure_uncentered_0.25_1_mixed_N,B_pure_uncentered_0.25_1,B,B,B,pure,uncentered,0.25,mixed,0.25,N,B,56,4130
