WID,Trial,WasFit,EmpLeft,EmpBal,EmpRight,ModLeft,ModBal,ModRight,LLH,HalfOrder
S153,CD_6_BC_N,Y,0,1,0,0.39568804362,0.231842678591,0.372469277789,-1.46169624686,first
S153,CB_6_BC_N,Y,0,1,0,0.494162046065,0.189996631076,0.315841322859,-1.66074893816,first
S153,CW_4_CC_N,Y,0,1,0,0.587083039343,0.163997308018,0.248919652639,-1.80790526582,first
S153,Bal_5_CC_N,Y,0,1,0,0.297692777363,0.448922342849,0.253384879787,-0.80090536199,first
S153,Weight_4_CC_N,Y,0,1,0,0.465539493042,0.424306544,0.110153962958,-0.857299103843,first
S153,CB_7_BC_N,Y,0,0,1,0.534931118609,0.192919655873,0.272149225518,-1.3014047399,first
S153,Weight_1_BB_N,Y,0,1,0,0.5644692667,0.242611077427,0.192919655873,-1.41629562223,first
S153,CB_7_BB_N,Y,1,0,0,0.517700869943,0.251380151819,0.230918978238,-0.658357674676,first
S153,CB_4_CC_N,Y,1,0,0,0.5256995186,0.18815058125,0.28614990015,-0.643025486888,first
S153,Bal_2_BC_N,Y,0,1,0,0.182923033653,0.558613760938,0.258463205409,-0.582296991084,first
S153,CW_7_CC_N,Y,0,1,0,0.575390940154,0.186612431542,0.237996628304,-1.67872137145,first
S153,CD_3_BC_N,Y,0,0,1,0.618612406591,0.129844710804,0.251542882605,-1.3801417966,first
S153,CB_4_CB_N,Y,0,0,1,0.52323901942,0.219226879049,0.257534101531,-1.35660313452,first
S153,CW_5_BB_N,Y,0,1,0,0.544008093119,0.210457804657,0.245534102224,-1.55847009889,first
S153,CW_3_BC_N,Y,1,0,0,0.484463867796,0.280767727053,0.234768405151,-0.724712426704,first
S153,CD_1_BC_N,Y,0,0,1,0.457227540743,0.201075631792,0.341696827465,-1.07383140447,first
S153,CW_2_CC_N,Y,1,0,0,0.606928412689,0.139536134668,0.253535452643,-0.49934443114,first
S153,Weight_5_BB_N,Y,1,0,0,0.576161365889,0.213380829454,0.210457804657,-0.551367508408,first
S153,CD_4_CB_N,Y,0,1,0,0.405534092983,0.201535455647,0.39293045137,-1.60178995453,first
S153,Dist_5_BB_N,Y,0,1,0,0.312000001232,0.51599998945,0.172000009318,-0.661648533947,first
S153,CB_5_BC_N,Y,1,0,0,0.542007417794,0.193996630845,0.263995951361,-0.61247559167,first
S153,Dist_5_BC_N,Y,0,0,1,0.363999998229,0.307382850347,0.328617151425,-1.11286187929,first
S153,Weight_2_CB_N,Y,0,1,0,0.385848748661,0.49384468978,0.120306561558,-0.705534204383,first
S153,Weight_5_BC_N,Y,0,0,1,0.27507900472,0.50553678897,0.21938420631,-1.51693071956,first
S153,Weight_4_CB_N,Y,1,0,0,0.472001342872,0.48615259036,0.0418460667677,-0.750773448333,first
S153,CB_6_CC_N,Y,0,1,0,0.551237666922,0.177535457033,0.271226876045,-1.72858493208,first
S153,CD_1_CC_N,Y,0,1,0,0.351382847805,0.265382177332,0.383234974863,-1.32658431333,first
S153,Dist_4_BC_N,Y,0,1,0,0.436307894188,0.247382853812,0.316309252,-1.39681812695,first
S153,CB_1_CB_N,Y,1,0,0,0.515239019882,0.20753477986,0.277226200258,-0.663124369711,first
S153,Bal_3_CB_N,Y,1,0,0,0.217692781984,0.633999307194,0.148307910822,-1.52467046708,first
S153,CB_4_BC_N,Y,0,1,0,0.464315997857,0.196919655642,0.338764346501,-1.62495947281,first
S153,Weight_4_BC_N,Y,1,0,0,0.486308566741,0.422460494175,0.0912309390848,-0.720911945563,first
S153,Weight_1_BC_N,Y,0,1,0,0.302617828367,0.560459810764,0.13692236087,-0.578997741514,first
S153,CB_5_BB_N,Y,1,0,0,0.479701547578,0.230918978238,0.289379474184,-0.734591144341,first
S153,CB_2_CC_N,Y,0,1,0,0.532930443284,0.221380828992,0.245688727724,-1.50787085237,first
