WID,Trial,WasFit,EmpLeft,EmpBal,EmpRight,ModLeft,ModBal,ModRight,LLH,HalfOrder
S195,Uncentered_D_4_0_2.0,Y,0,1,0,0.658206441698,0.235477363038,0.106316195264,-1.44614049313,first
S195,Centered_D_1_0_1.0,Y,0,1,0,0.5812413501,0.272267755674,0.146490894226,-1.30096930103,first
S195,Uncentered_D_2_0_2.0,Y,0,1,0,0.315224101297,0.495952359212,0.188823539491,-0.701275406846,first
S195,Uncentered_CD_0_0_0.5,Y,0,1,0,0.118908620096,0.142414479782,0.738676900121,-1.94901360131,first
S195,Centered_W_3_0_0.5,Y,1,0,0,0.761343264819,0.130661549939,0.107995185242,-0.272670952101,first
S195,Uncentered_CW_4_0_1.0,Y,1,0,0,0.402700007697,0.157525389581,0.439774602723,-0.909563392012,first
S195,Centered_CD_0_0_2.0,Y,1,0,0,0.337666097067,0.111522671757,0.550811228419,-1.08569775027,second
S195,Uncentered_D_1_0_0.25,Y,0,0,1,0.628444442305,0.215111110681,0.156444444257,-1.8550543208,second
S195,Uncentered_CD_4_0_0.5,Y,0,1,0,0.111559898348,0.111169019142,0.777271079754,-2.19670354082,second
S195,Uncentered_CD_2_0_2.0,Y,1,0,0,0.233703324088,0.111522671757,0.654774001398,-1.4537028138,second
S195,Centered_CD_3_0_1.0,Y,0,1,0,0.657806729533,0.111169019142,0.231024248569,-2.19670354082,second
S195,Centered_W_0_0_1.0,Y,0,1,0,0.67886913592,0.113999069169,0.207131792154,-2.1715649958,second
S195,BalAdjust_Adj_CW_0.5_0,Y,0,1,0,0.777510984452,0.111276562627,0.111212450165,-2.19573662125,second
S195,BalAdjust_Adj_CW_0.5_1,Y,0,1,0,0.777587505778,0.111249676756,0.11116281471,-2.19597826351,second
S195,Centered_D_2_0_0.5,Y,1,0,0,0.428444443132,0.412444443198,0.159111110913,-0.84759420365,second
S195,BalAdjust_Raw_CW_0.5_1,Y,0,0,1,0.777666095248,0.111195905013,0.111137996982,-2.19698263376,second
S195,BalAdjust_Adj_CW_0.25_4,Y,0,1,0,0.777535802179,0.111216586453,0.111247608612,-2.19627574954,second
S195,BalAdjust_Adj_CW_0.25_5,Y,0,1,0,0.777496507444,0.111233131604,0.111270358195,-2.19612699546,second
S195,Uncentered_W_0_0_1.0,Y,1,0,0,0.777575096914,0.111243472324,0.111181428005,-0.251575051922,second
S195,Centered_W_1_0_2.0,Y,0,1,0,0.718765728557,0.114154179966,0.16708008872,-2.17020528849,second
S195,BalAdjust_Raw_CD_0.5_2,Y,0,0,1,0.457879115398,0.111216586453,0.430904295393,-0.841869265988,second
S195,Uncentered_CD_2_0_0.5,Y,0,1,0,0.111189700581,0.111255881188,0.777554415475,-2.19592249473,second
S195,Centered_CW_0_0_0.25,Y,1,0,0,0.77751512074,0.111216586453,0.111268290051,-0.251652187221,second
S195,Uncentered_D_4_0_0.5,Y,1,0,0,0.540529236571,0.159148337504,0.300322423169,-0.615206551652,second
S195,Uncentered_CW_4_0_0.25,Y,0,1,0,0.772341034512,0.11117315543,0.116485807301,-2.19666633432,second
