WID,Strategy,CVOrder,CVLLH
S161,base_strats,4,-40.98932122876919
S161,base_strats,40,-52.87958153497031
S161,base_strats,41,-49.32111454018924
S161,base_strats,42,-35.28418480338164
S161,base_strats,43,-45.29593607570025
S161,base_strats,44,-50.08404949473413
S161,base_strats,45,-38.12727456702982
S161,base_strats,46,-39.31417271446111
S161,base_strats,47,-38.20535683518829
S161,base_strats,48,-40.199880412119406
S161,base_strats,49,-42.67716561509303
S161,base_strats,5,-39.61399640015164
S161,base_strats,6,-51.959189156997056
S161,base_strats,7,-47.40341169954432
S161,base_strats,8,-39.40987705523703
S161,base_strats,9,-42.93970644751481
S135,base_strats,0,-61.48607869605436
S135,base_strats,1,-62.04056573604254
S135,base_strats,10,-58.10514997760821
S135,base_strats,11,-58.68945090507388
S135,base_strats,12,-65.26021705695516
S135,base_strats,13,-63.47195178785866
S135,base_strats,14,-70.59910999672464
S135,base_strats,15,-69.17464550387366
S135,base_strats,16,-64.61706760744232
S135,base_strats,17,-59.240270452651096
S135,base_strats,18,-62.519954292672764
S135,base_strats,19,-66.337683132183
S135,base_strats,2,-63.99441114423454
S135,base_strats,20,-66.29159152274985
S135,base_strats,21,-63.10177299373319
S135,base_strats,22,-67.86172691883009
S135,base_strats,23,-63.44582733912049
S135,base_strats,24,-62.17115420922308
S135,base_strats,25,-59.16243749497261
S135,base_strats,26,-84.46813079243698
S135,base_strats,27,-63.90081568567831
S135,base_strats,28,-60.01627841105033
S135,base_strats,29,-68.06838941791244
S135,base_strats,3,-63.89444659279737
S135,base_strats,30,-64.18301015715282
S135,base_strats,31,-68.5161493653971
S135,base_strats,32,-62.17655832078543
S135,base_strats,33,-65.70159217259517
S135,base_strats,34,-69.78814694339816
S135,base_strats,35,-59.6048404536548
S135,base_strats,36,-60.75516807679214
S135,base_strats,37,-75.9251754338445
S135,base_strats,38,-63.41204315454502
S135,base_strats,39,-67.05191652331787
S135,base_strats,4,-62.53155420980492
S135,base_strats,40,-61.38557089918032
S135,base_strats,41,-62.569595020968
S135,base_strats,42,-60.87032024171986
S135,base_strats,43,-62.18394675519828
S135,base_strats,44,-65.13399222827692
S135,base_strats,45,-69.94176879003076
S135,base_strats,46,-62.22957149226164
S135,base_strats,47,-65.49025285575316
S135,base_strats,48,-65.72076288131213
S135,base_strats,49,-67.50652751013135
S135,base_strats,5,-60.34190867175041
S135,base_strats,6,-59.15819745939826
S135,base_strats,7,-62.82607698128002
S135,base_strats,8,-64.57731919075584
S135,base_strats,9,-67.25892526984163
S162,base_strats,0,-54.29536813001833
S162,base_strats,1,-50.64029228773057
S162,base_strats,10,-57.52688421988629
S162,base_strats,11,-49.57200567752658
S162,base_strats,12,-63.6216597689008
S162,base_strats,13,-71.13797839688431
S162,base_strats,14,-60.90884285282019
S162,base_strats,15,-51.39969467153093
S162,base_strats,16,-58.33761101517678
S162,base_strats,17,-52.94953441694373
S162,base_strats,18,-59.415921023710005
S162,base_strats,19,-52.077087482943895
S162,base_strats,2,-56.57506570020313
S162,base_strats,20,-57.92468004279282
S162,base_strats,21,-61.29480038715004
S162,base_strats,22,-53.11754748973842
S162,base_strats,23,-61.81345085436471
S162,base_strats,24,-53.09768510384611
S162,base_strats,25,-54.49458220460177
S162,base_strats,26,-60.89108313361396
S162,base_strats,27,-48.60687625823988
S162,base_strats,28,-57.8992151391217
S162,base_strats,29,-62.221577676027096
S162,base_strats,3,-55.24486842022646
S162,base_strats,30,-56.49647521990828
S162,base_strats,31,-66.43297129525673
S162,base_strats,32,-52.86703227128832
S162,base_strats,33,-47.24358585389273
S162,base_strats,34,-51.63870796576842
S162,base_strats,35,-59.36407437376444
S162,base_strats,36,-61.5664514495872
S162,base_strats,37,-54.99887216832904
S162,base_strats,38,-52.68053059787599
S162,base_strats,39,-51.74648670714824
S162,base_strats,4,-51.39691262207786
S162,base_strats,40,-67.7470978659802
S162,base_strats,41,-59.24503070509339
S162,base_strats,42,-64.72849457359054
S162,base_strats,43,-56.48018334982353
S162,base_strats,44,-57.85850620191516
S162,base_strats,45,-67.94712660892402
S162,base_strats,46,-51.29505749973276
S162,base_strats,47,-63.95294989271511
S162,base_strats,48,-52.11050018944928
S162,base_strats,49,-62.58958781924338
S162,base_strats,5,-60.733694176028976
S162,base_strats,6,-56.64524642832592
S162,base_strats,7,-61.48564772329999
S162,base_strats,8,-55.788530752911456
S162,base_strats,9,-55.66614386363141
S136,base_strats,0,-58.72085118615267
S136,base_strats,1,-62.10254214270346
S136,base_strats,10,-62.856418486032766
S136,base_strats,11,-60.37163210031638
S136,base_strats,12,-63.53164328511868
S136,base_strats,13,-56.65055503808319
S136,base_strats,14,-60.0200826367765
S136,base_strats,15,-66.51525109180271
S136,base_strats,16,-60.35878010636018
S136,base_strats,17,-66.72404592584985
S136,base_strats,18,-60.36842122583093
S136,base_strats,19,-70.20134654630766
S136,base_strats,2,-63.98911543547638
S136,base_strats,20,-63.76885139714437
S136,base_strats,21,-67.49081555367442
S136,base_strats,22,-63.92069637654943
S136,base_strats,23,-62.07361561628838
S136,base_strats,24,-61.20142441237067
S136,base_strats,25,-66.45696843274908
S136,base_strats,26,-68.35344640763887
S136,base_strats,27,-62.0317378612921
S136,base_strats,28,-60.6635140002755
S136,base_strats,29,-68.76829889164937
S136,base_strats,3,-69.43636889206482
S136,base_strats,30,-66.18065681016996
S136,base_strats,31,-61.284541261902135
S136,base_strats,32,-68.64909967282892
S136,base_strats,33,-65.22197078347097
S136,base_strats,34,-66.43119770879878
S136,base_strats,35,-58.128749063087135
S136,base_strats,36,-63.99065669119323
S136,base_strats,37,-61.12079415712119
S136,base_strats,38,-58.19295957661709
S136,base_strats,39,-57.72491584544924
S136,base_strats,4,-61.89154087375746
S136,base_strats,40,-61.14474396062639
S136,base_strats,41,-57.55376958239303
S136,base_strats,42,-62.38936043917041
S136,base_strats,43,-62.96424398728517
S136,base_strats,44,-64.54663297840249
S136,base_strats,45,-67.28867884152294
S136,base_strats,46,-58.45794364110811
S136,base_strats,47,-62.316171559020695
S136,base_strats,48,-64.70607697805886
S136,base_strats,49,-69.47194679155156
S136,base_strats,5,-63.2569774645704
S136,base_strats,6,-74.987062688173
S136,base_strats,7,-55.43702961820364
S136,base_strats,8,-67.74608846941369
S136,base_strats,9,-71.01655663528265
S193,base_strats,0,-56.35785730248844
S193,base_strats,1,-52.64711658652218
S193,base_strats,10,-59.80115999451755
S193,base_strats,11,-45.50854441750344
S193,base_strats,12,-50.60754325364537
S193,base_strats,13,-50.82757079243442
S193,base_strats,14,-46.29533121329129
S193,base_strats,15,-54.216695350407605
S193,base_strats,16,-52.36188803185995
S193,base_strats,17,-54.59021333121247
S193,base_strats,18,-66.36529575531952
S193,base_strats,19,-49.77480981469537
S193,base_strats,2,-46.37961495816218
S193,base_strats,20,-45.33257872827741
S193,base_strats,21,-58.941335183506325
S193,base_strats,22,-51.59578100234177
S193,base_strats,23,-49.30445500516152
S193,base_strats,24,-44.91998628717629
S193,base_strats,25,-55.1333376092555
S193,base_strats,26,-62.16483902425002
S193,base_strats,27,-65.72424183151962
S193,base_strats,28,-58.91592401099754
S193,base_strats,29,-44.18925245499855
S193,base_strats,3,-57.8598527939627
S193,base_strats,30,-50.71995208743279
S193,base_strats,31,-60.23447033086797
S193,base_strats,32,-57.579161500891445
S193,base_strats,33,-51.49104101978914
S193,base_strats,34,-55.79415973135184
S193,base_strats,35,-52.18820903720657
S193,base_strats,36,-45.27123833937927
S193,base_strats,37,-54.74460758107148
S193,base_strats,38,-51.92213532173968
S193,base_strats,39,-51.60345895172136
S193,base_strats,4,-55.01538674895019
S193,base_strats,40,-50.9919129768866
S193,base_strats,41,-55.14596650727045
S193,base_strats,42,-61.43903675072812
S193,base_strats,43,-57.02091940166544
S193,base_strats,44,-50.597930473218966
S193,base_strats,45,-46.48519052524564
S193,base_strats,46,-55.57145495693528
S193,base_strats,47,-48.96321541997321
S193,base_strats,48,-57.12747577105881
S193,base_strats,49,-56.176461409807935
S193,base_strats,5,-51.38881238393658
S193,base_strats,6,-57.724562231147615
S193,base_strats,7,-53.88380448737591
S193,base_strats,8,-46.375364684803216
S193,base_strats,9,-62.0335853028276
S194,base_strats,0,-61.88472059093394
S194,base_strats,1,-58.55974141881877
S194,base_strats,10,-54.59643733968786
S194,base_strats,11,-53.46922283856888
S194,base_strats,12,-59.49566434877849
S194,base_strats,13,-61.59959717939059
S194,base_strats,14,-61.374805814514886
S194,base_strats,15,-70.45901936931796
S194,base_strats,16,-55.35656931126401
S194,base_strats,17,-60.39399395115832
S194,base_strats,18,-78.63548044270377
S194,base_strats,19,-55.58210683098493
S194,base_strats,2,-62.07612218013029
S194,base_strats,20,-58.393236378485824
S194,base_strats,21,-57.99603590912984
S194,base_strats,22,-66.98690108702887
S194,base_strats,23,-68.4675022536844
S194,base_strats,24,-58.95248306966909
S194,base_strats,25,-66.83638438733858
S194,base_strats,26,-64.99518882074814
S194,base_strats,27,-63.90434004420573
S194,base_strats,28,-65.38644035238678
S194,base_strats,29,-67.82662102629885
S194,base_strats,3,-60.973832581801965
S194,base_strats,30,-60.60688347313444
S194,base_strats,31,-62.77607291713763
S194,base_strats,32,-61.613866302572106
S194,base_strats,33,-60.4495576305618
S194,base_strats,34,-61.96824462002221
S194,base_strats,35,-59.063803125731695
S194,base_strats,36,-51.75159891613801
S194,base_strats,37,-69.52547037541693
S194,base_strats,38,-68.76387099505932
S194,base_strats,39,-75.68178529540842
S194,base_strats,4,-60.48579569533916
S194,base_strats,40,-60.59261015176075
S194,base_strats,41,-53.20123047769292
S194,base_strats,42,-60.60242920025935
S194,base_strats,43,-54.71801825014143
S194,base_strats,44,-53.12532566003763
S194,base_strats,45,-56.63658390097789
S194,base_strats,46,-71.3910270207926
S194,base_strats,47,-66.26455922649941
S194,base_strats,48,-61.57073005881082
S194,base_strats,49,-61.82346864413888
S194,base_strats,5,-71.31602626874819
S194,base_strats,6,-51.19604212430959
S194,base_strats,7,-63.27847917205506
S194,base_strats,8,-53.32873820283822
S194,base_strats,9,-60.739058732105306
S163,base_strats,0,-46.55970292339129
S163,base_strats,1,-46.96784623091262
S163,base_strats,10,-46.60692651672911
S163,base_strats,11,-51.388037811192845
S163,base_strats,12,-50.1160472003837
S163,base_strats,13,-51.37295505257569
S163,base_strats,14,-54.61489278145565
S163,base_strats,15,-47.92890457726385
S163,base_strats,16,-51.432716832022166
S163,base_strats,17,-50.23828131123652
S163,base_strats,18,-54.83161264916159
S163,base_strats,19,-48.19762451724792
S163,base_strats,2,-54.53917995681188
S163,base_strats,20,-51.50547412095011
S163,base_strats,21,-50.74918960387671
S163,base_strats,22,-52.551342844170655
S163,base_strats,23,-53.25403116916706
S163,base_strats,24,-55.39253002328881
S163,base_strats,25,-52.99269491926348
S163,base_strats,26,-49.111014344516434
S163,base_strats,27,-50.53791910578486
S163,base_strats,28,-54.91442543329023
S163,base_strats,29,-52.81542337399396
S163,base_strats,3,-49.43880504625793
S163,base_strats,30,-55.12424890785398
S163,base_strats,31,-51.43139748382758
S163,base_strats,32,-50.280024327879
S163,base_strats,33,-51.97257924765788
S163,base_strats,34,-54.08697951077322
S163,base_strats,35,-50.44980745079913
S163,base_strats,36,-51.4861052213712
S163,base_strats,37,-49.32993533600197
S163,base_strats,38,-50.49471073397549
S163,base_strats,39,-57.80130576619028
S163,base_strats,4,-47.51964930523712
S163,base_strats,40,-52.48559575424863
S163,base_strats,41,-47.12159781649395
S163,base_strats,42,-53.74380360828636
S163,base_strats,43,-53.78551226027488
S163,base_strats,44,-51.83972977193128
S163,base_strats,45,-54.12759113848213
S163,base_strats,46,-48.86474464478659
S163,base_strats,47,-51.95350182105904
S163,base_strats,48,-52.8307108172046
S163,base_strats,49,-51.34820108373169
S163,base_strats,5,-51.41989201083717
S163,base_strats,6,-52.26976349611042
S163,base_strats,7,-50.92369475135725
S163,base_strats,8,-57.30759233637346
S163,base_strats,9,-52.93517206568467
S137,base_strats,0,-37.64541528020937
S137,base_strats,1,-39.520622849505536
S137,base_strats,10,-41.05053499644984
S137,base_strats,11,-40.44024685474433
S137,base_strats,12,-41.53796407916632
S137,base_strats,13,-41.81323897181471
S137,base_strats,14,-43.53617900228853
S137,base_strats,15,-38.45818756287535
S137,base_strats,16,-45.94516598135496
S137,base_strats,17,-38.30216916655543
S137,base_strats,18,-46.1374850343956
S137,base_strats,19,-37.692906679547626
S137,base_strats,2,-41.94575767719382
S137,base_strats,20,-44.71453010697921
S137,base_strats,21,-47.403869011986224
S137,base_strats,22,-48.43463018968272
S137,base_strats,23,-49.49148369893778
S137,base_strats,24,-43.10608224944562
S137,base_strats,25,-33.17800021081595
S137,base_strats,26,-38.48877255309875
S137,base_strats,27,-40.13209146309792
S137,base_strats,28,-37.27675749658878
S137,base_strats,29,-32.820901177815145
S137,base_strats,3,-49.65751802108723
S137,base_strats,30,-36.37557029599798
S137,base_strats,31,-36.59713956345055
S137,base_strats,32,-43.575111856842106
S137,base_strats,33,-38.78252478090933
S137,base_strats,34,-37.09944123736096
S137,base_strats,35,-37.04322808045236
S137,base_strats,36,-41.37841551293641
S137,base_strats,37,-35.88207930953905
S137,base_strats,38,-33.0373451468088
S137,base_strats,39,-30.13943415262545
S137,base_strats,4,-44.87444651262288
S137,base_strats,40,-41.847938704511215
S137,base_strats,41,-38.19505774058671
S137,base_strats,42,-45.01314374441972
S137,base_strats,43,-50.56000272800853
S137,base_strats,44,-41.19039969777002
S137,base_strats,45,-37.85723835221379
S137,base_strats,46,-37.08968887355505
S137,base_strats,47,-34.64726723860424
S137,base_strats,48,-33.88862629264653
S137,base_strats,49,-44.033004219673785
S137,base_strats,5,-41.88421666953855
S137,base_strats,6,-41.547345569227176
S137,base_strats,7,-45.09535622272639
S137,base_strats,8,-36.2172019096669
S137,base_strats,9,-43.37390553081138
S138,base_strats,0,-50.31416863633597
S138,base_strats,1,-44.438613606844406
S138,base_strats,10,-45.97049648037694
S138,base_strats,11,-52.8159072742254
S138,base_strats,12,-45.31085935991636
S138,base_strats,13,-50.63094335340101
S138,base_strats,14,-44.70668153888976
S138,base_strats,15,-51.50211973457429
S138,base_strats,16,-48.4640305248947
S138,base_strats,17,-48.09224533725413
S138,base_strats,18,-50.69335206347567
S138,base_strats,19,-49.69606531804384
S138,base_strats,2,-42.69456068780353
S138,base_strats,20,-48.36221057698314
S138,base_strats,21,-52.96470094371927
S138,base_strats,22,-54.26659948057803
S138,base_strats,23,-45.08391422332928
S138,base_strats,24,-42.86011740510239
S138,base_strats,25,-49.31675415820597
S138,base_strats,26,-42.766202732945175
S138,base_strats,27,-43.7264273189298
S138,base_strats,28,-47.10998645828402
S138,base_strats,29,-54.37044079437973
S138,base_strats,3,-49.29468865854494
S138,base_strats,30,-47.862123839952886
S138,base_strats,31,-46.44663366310292
S138,base_strats,32,-40.83929312621908
S138,base_strats,33,-48.50858559674444
S138,base_strats,34,-48.59824934542822
S138,base_strats,35,-44.57260874074309
S138,base_strats,36,-44.19784702312494
S138,base_strats,37,-44.33315655654611
S138,base_strats,38,-55.38773917100821
S138,base_strats,39,-49.22537319867892
S138,base_strats,4,-54.40749168329313
S138,base_strats,40,-47.901351548073805
S138,base_strats,41,-45.43451848479177
S138,base_strats,42,-56.43626410016542
S138,base_strats,43,-48.112205687058776
S138,base_strats,44,-49.36455389624131
S138,base_strats,45,-56.93368157255623
S138,base_strats,46,-46.44881747739428
S138,base_strats,47,-43.07808128620761
S138,base_strats,48,-50.59023736488607
S138,base_strats,49,-48.813946286068536
S138,base_strats,5,-45.4303933213872
S138,base_strats,6,-51.97285911893415
S138,base_strats,7,-46.90469411810392
S138,base_strats,8,-57.39176767981698
S138,base_strats,9,-44.09145736240056
S195,base_strats,0,-59.521269855720014
S195,base_strats,1,-66.72662301346301
S195,base_strats,10,-60.14682556688424
S195,base_strats,11,-61.68291604139159
S195,base_strats,12,-69.38885786221626
S195,base_strats,13,-65.27171673255108
S195,base_strats,14,-71.24961596987572
S195,base_strats,15,-58.9458121396756
S195,base_strats,16,-58.1968042123231
S195,base_strats,17,-59.48687478891927
S195,base_strats,18,-59.63401354023203
S195,base_strats,19,-69.96346777899197
S195,base_strats,2,-70.10633092896009
S195,base_strats,20,-63.898329566884655
S195,base_strats,21,-62.44725856331162
S195,base_strats,22,-64.94684247577999
S195,base_strats,23,-63.949586991399215
S195,base_strats,24,-64.57874759151358
S195,base_strats,25,-56.815993791844136
S195,base_strats,26,-58.51767488535856
S195,base_strats,27,-62.81003331203775
S195,base_strats,28,-60.24013189834592
S195,base_strats,29,-59.70483291264752
S195,base_strats,3,-54.6065493085192
S195,base_strats,30,-69.03882036239358
S195,base_strats,31,-58.53455901819241
S195,base_strats,32,-77.15939197030254
S195,base_strats,33,-58.636093046498544
S195,base_strats,34,-61.35431368117436
S195,base_strats,35,-67.59283596911934
S195,base_strats,36,-68.2808516129667
S195,base_strats,37,-55.70619093639751
S195,base_strats,38,-66.30244131345275
S195,base_strats,39,-61.14823946589736
S195,base_strats,4,-65.03270680569297
S195,base_strats,40,-60.9067520131761
S195,base_strats,41,-63.69992887569302
S195,base_strats,42,-57.07403928072308
S195,base_strats,43,-67.30796544962847
S195,base_strats,44,-67.4581382672238
S195,base_strats,45,-71.75549425097442
S195,base_strats,46,-62.2535488548308
S195,base_strats,47,-66.31694438928737
S195,base_strats,48,-63.98310862773208
S195,base_strats,49,-59.31815005085821
S195,base_strats,5,-62.87272341782057
S195,base_strats,6,-61.00379473483801
S195,base_strats,7,-54.47938763957903
S195,base_strats,8,-65.700371354155
S195,base_strats,9,-65.41429075653375
S196,base_strats,0,-59.82277646833696
S196,base_strats,1,-72.62914398927607
S196,base_strats,10,-54.58885118398431
S196,base_strats,11,-55.80109079411697
S196,base_strats,12,-63.39754059622378
S196,base_strats,13,-60.52403038026622
S196,base_strats,14,-60.36085835749
S196,base_strats,15,-56.82368594848224
S196,base_strats,16,-60.488848903798896
S196,base_strats,17,-57.56637558718244
S196,base_strats,18,-55.34055752683423
S196,base_strats,19,-61.756913731743566
S196,base_strats,2,-58.92774016055516
S196,base_strats,20,-57.1199664885091
S196,base_strats,21,-59.8452402939449
S196,base_strats,22,-60.684717826839474
S196,base_strats,23,-58.67105184231925
S196,base_strats,24,-65.57831580854713
S196,base_strats,25,-57.32405541112465
S196,base_strats,26,-60.194750820343216
S196,base_strats,27,-58.76792667326115
S196,base_strats,28,-62.4481957111194
S196,base_strats,29,-54.76145321046099
S196,base_strats,3,-51.1926738796382
S196,base_strats,30,-66.72866853603354
S196,base_strats,31,-54.55628565557192
S196,base_strats,32,-58.84014139570767
S196,base_strats,33,-56.19835658765518
S196,base_strats,34,-66.53326004278865
S196,base_strats,35,-56.19386337113196
S196,base_strats,36,-72.33585150101456
S196,base_strats,37,-52.971697489768616
S196,base_strats,38,-61.57279155430744
S196,base_strats,39,-59.65474180830122
S196,base_strats,4,-58.90827299678154
S196,base_strats,40,-50.54202755510588
S196,base_strats,41,-68.87514787371553
S196,base_strats,42,-56.64600613920724
S196,base_strats,43,-74.52165386112036
S196,base_strats,44,-70.95673368845829
S196,base_strats,45,-61.59608675926204
S196,base_strats,46,-53.57928732353936
S196,base_strats,47,-65.29442107696111
S196,base_strats,48,-53.40163341940483
S196,base_strats,49,-58.24719970640853
S196,base_strats,5,-61.430839295374966
S196,base_strats,6,-66.970269623983
S196,base_strats,7,-53.966539614761146
S196,base_strats,8,-60.1741164098123
S196,base_strats,9,-64.07832545078617
S139,base_strats,0,-77.30393086943886
S139,base_strats,1,-71.15191845830704
S139,base_strats,10,-74.45140086291276
S139,base_strats,11,-83.02065581586061
S139,base_strats,12,-76.48503484602377
S139,base_strats,13,-72.55826463536091
S139,base_strats,14,-76.63719756259187
S139,base_strats,15,-74.05114710865608
S139,base_strats,16,-75.27357174589393
S139,base_strats,17,-78.0089927346933
S139,base_strats,18,-73.49698251879836
S139,base_strats,19,-76.42617608089297
S139,base_strats,2,-77.7999942786535
S139,base_strats,20,-83.31920916119327
S139,base_strats,21,-73.27354453956411
S139,base_strats,22,-77.92107510046363
S139,base_strats,23,-81.77530841242316
S139,base_strats,24,-73.29850203640603
S139,base_strats,25,-78.9020265134737
S139,base_strats,26,-77.6841676687488
S139,base_strats,27,-78.79289277999288
S139,base_strats,28,-74.76299115055383
S139,base_strats,29,-79.73754090355833
S139,base_strats,3,-79.88939337939296
S139,base_strats,30,-78.51589595651649
S139,base_strats,31,-77.43329467944064
S139,base_strats,32,-70.74867695014088
S139,base_strats,33,-75.58867046497183
S139,base_strats,34,-79.65048114744413
S139,base_strats,35,-73.63119142989488
S139,base_strats,36,-77.28666932265568
S139,base_strats,37,-75.51330587471641
S139,base_strats,38,-74.05527156256585
S139,base_strats,39,-72.52653652841025
S139,base_strats,4,-80.52749302014993
S139,base_strats,40,-82.03010291895895
S139,base_strats,41,-71.33518912221187
S139,base_strats,42,-73.8000389219395
S139,base_strats,43,-74.22719337694025
S139,base_strats,44,-75.43518219978387
S139,base_strats,45,-78.04930460499169
S139,base_strats,46,-72.89257654021559
S139,base_strats,47,-75.1865041126981
S139,base_strats,48,-76.21495092774792
S139,base_strats,49,-77.11238458641775
S139,base_strats,5,-74.20288963025587
S139,base_strats,6,-72.41005472089377
S139,base_strats,7,-77.15980245302327
S139,base_strats,8,-79.08973708214242
S139,base_strats,9,-74.8442235219284
S197,base_strats,0,-62.46387631955493
S197,base_strats,1,-58.2819164732212
S197,base_strats,10,-62.692621747328026
S197,base_strats,11,-53.03939145170824
S197,base_strats,12,-63.08330851451968
S197,base_strats,13,-59.89729000175599
S197,base_strats,14,-58.547273293575365
S197,base_strats,15,-62.14363313089815
S197,base_strats,16,-53.4920326872935
S197,base_strats,17,-65.07854375969818
S197,base_strats,18,-62.82830658138612
S197,base_strats,19,-56.79718619189082
S197,base_strats,2,-65.123154236419
S197,base_strats,20,-60.56342737337853
S197,base_strats,21,-64.3294130130259
S197,base_strats,22,-54.02011906392696
S197,base_strats,23,-62.12946915837109
S197,base_strats,24,-59.244471499024186
S197,base_strats,25,-62.022354298410185
S197,base_strats,26,-57.43623868752232
S197,base_strats,27,-73.47050002603464
S197,base_strats,28,-74.88861832270594
S197,base_strats,29,-58.92800246323806
S197,base_strats,3,-71.54002879219259
S197,base_strats,30,-57.244705369529385
S197,base_strats,31,-68.86645044214183
S197,base_strats,32,-62.70446897806344
S197,base_strats,33,-66.04989588459131
S197,base_strats,34,-65.13056716417005
S197,base_strats,35,-54.23494347184522
S197,base_strats,36,-56.01656822129236
S197,base_strats,37,-61.84269195926413
S197,base_strats,38,-60.76663965231646
S197,base_strats,39,-64.99260250488076
S197,base_strats,4,-66.63405228049673
S197,base_strats,40,-60.807702345236216
S197,base_strats,41,-54.42330908873976
S197,base_strats,42,-65.45970375708485
S197,base_strats,43,-55.14726683916086
S197,base_strats,44,-57.55566728479644
S197,base_strats,45,-52.92250616340122
S197,base_strats,46,-70.76021475981291
S197,base_strats,47,-63.54072693425629
S197,base_strats,48,-67.84230914665324
S197,base_strats,49,-58.43368123667659
S197,base_strats,5,-63.603740574011454
S197,base_strats,6,-54.6981838538927
S197,base_strats,7,-65.63678152327181
S197,base_strats,8,-58.16107212584144
S197,base_strats,9,-60.469791095742025
S140,base_strats,0,-66.9939190406739
S140,base_strats,1,-68.83624669020273
S140,base_strats,10,-65.95926426480798
S140,base_strats,11,-63.59466182950071
S140,base_strats,12,-65.89434674006586
S140,base_strats,13,-66.43212454590339
S140,base_strats,14,-69.91287772951141
S140,base_strats,15,-70.05047033428029
S140,base_strats,16,-72.3997076577902
S140,base_strats,17,-67.30495721130077
S140,base_strats,18,-68.17814853752894
S140,base_strats,19,-72.57943873588279
S140,base_strats,2,-67.84761236317604
S140,base_strats,20,-67.56760815775083
S140,base_strats,21,-67.30715291285597
S140,base_strats,22,-66.5433747328096
S140,base_strats,23,-68.81475926990427
S140,base_strats,24,-67.10058389229185
S140,base_strats,25,-71.81063925198023
S140,base_strats,26,-71.6537214097141
S140,base_strats,27,-65.62535263570201
S140,base_strats,28,-64.92323585104776
S140,base_strats,29,-65.49758695641663
S140,base_strats,3,-66.24664432079648
S140,base_strats,30,-66.28639409654497
S140,base_strats,31,-67.0563611397491
S140,base_strats,32,-67.70961266120662
S140,base_strats,33,-72.50183877235963
S140,base_strats,34,-69.49303578907671
S140,base_strats,35,-66.83555989780733
S140,base_strats,36,-66.25201268708425
S140,base_strats,37,-70.72522612980045
S140,base_strats,38,-64.74761753029574
S140,base_strats,39,-68.58106574807714
S140,base_strats,4,-69.84573070266315
S140,base_strats,40,-65.47166903153777
S140,base_strats,41,-65.95683632368885
S140,base_strats,42,-66.96701566036312
S140,base_strats,43,-67.04661916056122
S140,base_strats,44,-67.99195585211775
S140,base_strats,45,-67.44422626146695
S140,base_strats,46,-66.80823429980131
S140,base_strats,47,-66.74443912291467
S140,base_strats,48,-67.79449783722868
S140,base_strats,49,-68.00211401324447
S140,base_strats,5,-65.70964014516905
S140,base_strats,6,-61.34154303748553
S140,base_strats,7,-63.79928546818777
S140,base_strats,8,-65.62592276538098
S140,base_strats,9,-66.05250694362769
S198,base_strats,0,-57.39396123118002
S198,base_strats,1,-53.699728914053615
S198,base_strats,10,-54.72168266319599
S198,base_strats,11,-47.8419736281789
S198,base_strats,12,-49.557259849862405
S198,base_strats,13,-54.45971099778569
S198,base_strats,14,-53.47629080319545
S198,base_strats,15,-51.030684082042704
S198,base_strats,16,-56.24889208384442
S198,base_strats,17,-52.59015456359233
S198,base_strats,18,-54.02350374120492
S198,base_strats,19,-43.46875679174347
S198,base_strats,2,-49.402918481443976
S198,base_strats,20,-52.46390949586139
S198,base_strats,21,-46.13203092113673
S198,base_strats,22,-53.5066378169879
S198,base_strats,23,-46.362153852182594
S198,base_strats,24,-57.88821823154424
S198,base_strats,25,-58.25964417388065
S198,base_strats,26,-52.45613454052398
S198,base_strats,27,-63.71166328059053
S198,base_strats,28,-55.4930125852793
S198,base_strats,29,-50.76093632245026
S198,base_strats,3,-51.1887974574158
S198,base_strats,30,-61.07687946355696
S198,base_strats,31,-63.82025493973
S198,base_strats,32,-49.69760257342795
S198,base_strats,33,-53.84547761244566
S198,base_strats,34,-53.60408813837024
S198,base_strats,35,-48.31803880262906
S198,base_strats,36,-49.3286464679959
S198,base_strats,37,-55.7542727437221
S198,base_strats,38,-53.45228551054775
S198,base_strats,39,-56.25122224761893
S198,base_strats,4,-61.91956303082852
S198,base_strats,40,-51.18625413048348
S198,base_strats,41,-46.07202446751404
S198,base_strats,42,-54.290002307419584
S198,base_strats,43,-42.55364245750677
S198,base_strats,44,-43.76450995063774
S198,base_strats,45,-50.27433481338827
S198,base_strats,46,-64.91779282484896
S198,base_strats,47,-59.414376278217
S198,base_strats,48,-53.470725970000856
S198,base_strats,49,-56.897273528902616
S198,base_strats,5,-49.8580748547376
S198,base_strats,6,-47.73561255238512
S198,base_strats,7,-51.97731860381301
S198,base_strats,8,-46.81601128715605
S198,base_strats,9,-51.74203431302317
S199,base_strats,0,-64.4196645603392
S199,base_strats,1,-58.26002723564255
S199,base_strats,10,-47.79011508814326
S199,base_strats,11,-60.11271189957471
S199,base_strats,12,-71.19619697290787
S199,base_strats,13,-62.76178353727422
S199,base_strats,14,-57.37598530747554
S199,base_strats,15,-54.62229014256828
S199,base_strats,16,-55.35149218482878
S199,base_strats,17,-60.5434283686278
S199,base_strats,18,-53.72910193754659
S199,base_strats,19,-60.699180092031575
S199,base_strats,2,-61.67964151338832
S199,base_strats,20,-59.17466481333248
S199,base_strats,21,-62.16503533735765
S199,base_strats,22,-67.55531184420745
S199,base_strats,23,-63.59456029729011
S199,base_strats,24,-62.065759768689965
S199,base_strats,25,-49.70172019630003
S199,base_strats,26,-53.894842476839806
