"N","S1","S2","S3","P1","P2","P3"
34,32,2,0,0.999999981802538,1.80771606346579e-08,1.20301388143424e-10
34,33,0,1,0.999999998888331,6.0380025935229e-11,1.05128907151486e-09
34,33,1,0,0.999999998925696,1.01539896852327e-09,5.89052044909591e-11
34,34,0,0,0.999999999942797,2.85631536006007e-11,2.86403014467817e-11
35,0,0,35,1.50694358792302e-11,1.51981602495045e-11,0.999999999969761
35,0,1,34,2.99966294653313e-11,5.41803922300766e-10,0.999999999428268
35,0,2,33,5.96760005631385e-11,9.75934657948984e-09,0.999999990181046
35,0,3,32,1.1897582383053e-10,1.14190029255491e-07,0.999999885691059
35,0,4,31,2.38063935819232e-10,9.75435873540899e-07,0.999999024326127
35,0,5,30,4.77001590886213e-10,6.48545618417707e-06,0.999993514066881
35,0,6,29,9.51273363943485e-10,3.49438752644204e-05,0.999965055173531
35,0,7,28,1.87250099110757e-09,0.000156865896187199,0.999843132231376
35,0,8,27,3.60342695567062e-09,0.000598679793370682,0.999401316603272
35,0,9,26,6.7099128778022e-09,0.00197273804830186,0.998027255241858
35,0,10,25,1.19639853094356e-08,0.00568142524201538,0.99431856279407
35,0,11,24,2.02255619463855e-08,0.014444433222668,0.985555546551842
35,0,12,23,3.21415527740932e-08,0.0326945377252099,0.967305430133304
35,0,13,22,4.76851536632033e-08,0.0663757471750498,0.933624205139856
35,0,14,21,6.5705325081726e-08,0.121690752681539,0.878309181613191
35,0,15,20,8.37770647326907e-08,0.202792631090963,0.797207285132025
35,0,16,19,9.86048654946128e-08,0.309203945488905,0.690795955906269
35,0,17,18,1.06976155814692e-07,0.43435298391289,0.565646909111015
35,0,18,17,1.06906391310045e-07,0.566412074538126,0.433587818555545
35,0,19,16,9.84157898085719e-08,0.691480577673733,0.308519323910517
35,0,20,15,8.35194547503373e-08,0.797754982610086,0.202244933870512
35,0,21,14,6.54375487622408e-08,0.878700394153234,0.121299540409272
35,0,22,13,4.74515423028837e-08,0.933873158621002,0.0661267939275149
35,0,23,12,3.19630221096572e-08,0.967446143008191,0.0325538250288526
35,0,24,11,2.01031398381882e-08,0.985625903018349,0.0143740768785829
35,0,25,10,1.18881874907475e-08,0.994349519659584,0.00565046845229966
35,0,26,9,6.6686114819298e-09,0.998039161740138,0.00196083159132299
35,0,27,8,3.5854868817364e-09,0.999405285440017,0.000594710974565845
35,0,28,7,1.86858110752454e-09,0.999844266183475,0.000155731948007476
35,0,29,6,9.54003392741525e-10,0.99996532888242,3.4670163646168e-05
35,0,30,5,4.81348054011792e-10,0.999993568804856,6.43071386264725e-06
35,0,31,4,2.41470971289069e-10,0.999999033152125,9.66606467162911e-07
35,0,32,3,1.20853728631786e-10,0.999999886792856,1.13086353534705e-07
35,0,33,2,6.04405030066994e-11,0.999999990280616,9.65901241206228e-09
35,0,34,1,3.02213788988918e-11,0.999999999433946,5.35899286909138e-10
35,0,35,0,1.51117751179844e-11,0.999999999969893,1.50231264791566e-11
35,1,0,34,5.37461500517908e-10,3.05677537572914e-11,0.999999999432035
35,1,1,33,1.04124548980753e-09,1.05996215416311e-09,0.999999997898855
35,1,2,32,2.01457191522547e-09,1.85580269888554e-08,0.99999997942746
35,1,3,31,3.90245875511455e-09,2.10908591526021e-07,0.999999785189017
35,1,4,30,7.57854654588692e-09,1.74865138369036e-06,0.99999824377013
35,1,5,29,1.47208936252373e-08,1.12761016201666e-05,0.999988709177545
35,1,6,28,2.84318887666557e-08,5.88807185835034e-05,0.999941090849591
35,1,7,27,5.41542295303888e-08,0.000255965231279526,0.999743980614544
35,1,8,26,1.00760132321153e-07,0.000945291920259554,0.999054607319673
35,1,9,25,1.81260631664748e-07,0.00301187081434848,0.996987947925081
35,1,10,24,3.11968981769297e-07,0.00838134887978891,0.991618339151298
35,1,11,23,5.08633741558903e-07,0.02057650119345,0.97942299017287
35,1,12,22,7.78847031287593e-07,0.0449504648750154,0.955048756278006
35,1,13,21,1.11240189626999e-06,0.0880448497616995,0.911954037836467
35,1,14,20,1.47433643937577e-06,0.155719572923155,0.844278952740452
35,1,15,19,1.80671427237959e-06,0.250401437422263,0.749596755863531
35,1,16,18,2.0423455790338e-06,0.368675693111489,0.631322264542974
35,1,17,17,2.12696407736457e-06,0.500777712350425,0.499220160685565
35,1,18,16,2.03992919565536e-06,0.632793286833021,0.367204673237825
35,1,19,15,1.80256287561565e-06,0.750835512711683,0.249162684725508
35,1,20,14,1.46948417033093e-06,0.84520802150429,0.154790509011585
35,1,21,13,1.10780087347699e-06,0.912573417999953,0.087425474199236
35,1,22,12,7.75083624640212e-07,0.955414754483518,0.0445844704329108
35,1,23,11,5.05896455323426e-07,0.979613946430672,0.0203855476729339
35,1,24,10,3.10183021708883e-07,0.991705861257427,0.00829382855962103
35,1,25,9,1.80240730193766e-07,0.99702295705684,0.00297686270249111
35,1,26,8,1.00298145870768e-07,0.999066725968985,0.00093317373293399
35,1,27,7,5.40497937375609e-08,0.999747571291553,0.000252374658707716
35,1,28,6,2.85085161696733e-08,0.999941988415768,5.798307577946e-05
35,1,29,5,1.48466379517571e-08,0.999988894770936,1.10903824848879e-05
35,1,30,4,7.68035842304138e-09,0.999998274621497,1.71769820469898e-06
35,1,31,3,3.96038181609803e-09,0.99999978912505,2.06914634321435e-07
35,1,32,2,2.03888913480939e-09,0.999999979777576,1.81835935565903e-08
35,1,33,1,1.04861089707885e-09,0.999999997914193,1.03725914921736e-09
35,1,34,0,5.38904277941784e-10,0.999999999431285,2.98749895276521e-11
35,2,0,33,9.68555823655392e-09,6.11633490182792e-11,0.999999990253341
35,2,1,32,1.82493390865182e-08,2.06188115296556e-09,0.999999979688837
35,2,2,31,3.43134264839007e-08,3.50700383628111e-08,0.999999930616592
35,2,3,30,6.45333470163797e-08,3.8690584739125e-07,0.999999548560864
35,2,4,29,1.21533075757627e-07,3.11162022360475e-06,0.99999676684676
35,2,5,28,2.28663013113838e-07,1.94478792723428e-05,0.999980323457779
35,2,6,27,4.27332071265287e-07,9.83485890141744e-05,0.999901224078969
35,2,7,26,7.86857418347069e-07,0.000413720952643653,0.999585492189995
35,2,8,25,1.41414413358359e-06,0.00147732831570178,0.998521257540233
35,2,9,24,2.45521415174842e-06,0.00454774492246162,0.995449799863442
35,2,10,23,4.07481038184106e-06,0.0122182449012745,0.987777680288399
35,2,11,22,6.40075708416641e-06,0.0289418473584286,0.971051751884537
35,2,12,21,9.43470092389041e-06,0.0609724645059209,0.939018100793212
35,2,13,20,1.29604030672937e-05,0.115139470163677,0.884847569433309
35,2,14,19,1.65079089997982e-05,0.196332293231025,0.803651198860025
35,2,15,18,1.94280612321758e-05,0.304512886911501,0.695467685027312
35,2,16,17,2.10813114139164e-05,0.432887007341235,0.567091911347403
35,2,17,16,2.10698573870871e-05,0.568717483071105,0.431261447071559
35,2,18,15,1.93970068819341e-05,0.696912649402465,0.303067953590698
35,2,19,14,1.64655151063663e-05,0.804791971481065,0.195191563003878
35,2,20,13,1.29160871215006e-05,0.885646120633173,0.114340963279758
35,2,21,12,9.39561366807608e-06,0.939512451206056,0.0604781531803331
35,2,22,11,6.37045843814343e-06,0.971321405292497,0.0286722242491146
35,2,23,10,4.05390896385761e-06,0.987906650814797,0.0120892952762954
35,2,24,9,2.44267357359821e-06,0.995503541197513,0.00449401612896684
35,2,25,8,1.40820907064074e-06,0.998540605768042,0.00145798602295535
35,2,26,7,7.85467734971061e-07,0.999591445033417,0.000407769498904935
35,2,27,6,4.2840912144013e-07,0.999902765966332,9.68056246011348e-05
35,2,28,5,2.30486446867385e-07,0.999980652268561,1.91172450572521e-05
35,2,29,4,1.2305972941879e-07,0.999996822325842,3.05461448827582e-06
35,2,30,3,6.54307751504612e-08,0.99999955526418,3.79305103381163e-07
35,2,31,2,3.47023310635207e-08,0.999999930963241,3.43344842381551e-08
35,2,32,1,1.83708144722497e-08,0.999999979613353,2.01588871759963e-09
35,2,33,0,9.71041420863548e-09,0.999999990229932,5.97174008938544e-11
35,3,0,32,1.13378357597961e-07,1.21913846761278e-10,0.999999886499785
35,3,1,31,2.07615921031487e-07,3.99307883562088e-09,0.99999978839106
35,3,2,30,3.79087525743528e-07,6.59373349135549e-08,0.999999554975193
35,3,3,29,6.91641206676218e-07,7.05681083670814e-07,0.999998602677766
35,3,4,28,1.26209474257485e-06,5.50103942969036e-06,0.999993236865881
35,3,5,27,2.29808119095267e-06,3.32984497885075e-05,0.999964403469081
35,3,6,26,4.15176163808467e-06,0.000162947099274601,0.999832901139149
35,3,7,25,7.38326735858261e-06,0.000662742496434988,0.999329874236261
35,3,8,24,1.28042833257991e-05,0.00228618109086818,0.997701014625856
35,3,9,23,2.14334099496559e-05,0.00679326277085532,0.993185303819245
35,3,10,22,3.42671091448746e-05,0.0176043819701119,0.982361350920791
35,3,11,21,5.18080555373121e-05,0.0401972757539665,0.959750916190543
35,3,12,20,7.3439327730207e-05,0.0815954904148665,0.918331070257454
35,3,13,19,9.6943663905638e-05,0.148434252360513,0.851468803975618
35,3,14,18,0.00011857899645009,0.243868463435111,0.75601295756848
35,3,15,17,0.000133953232288922,0.364689779745011,0.635176267022741
35,3,16,16,0.000139490334892251,0.500545324637356,0.499315185027796
35,3,17,15,0.000133821752991602,0.636334115869959,0.36353206237709
35,3,18,14,0.000118352333907383,0.756977902998642,0.242903744667491
35,3,19,13,9.66767248661722e-05,0.852179885498741,0.14772343777643
35,3,20,12,7.31829348419519e-05,0.918793337604633,0.0811334794605742
35,3,21,11,5.15950328787709e-05,0.960015125634017,0.0399332793331504
35,3,22,10,3.41111409400534e-05,0.982493500515715,0.0174723883433944
35,3,23,9,2.13348206439166e-05,0.993242789082785,0.00673587609662037
35,3,24,8,1.27554320722525e-05,0.997722582829208,0.00226466173876958
35,3,25,7,7.37140502591457e-06,0.999336772096834,0.000655856498194588
35,3,26,6,4.16150076127275e-06,0.99983474527374,0.000161093225560554
35,3,27,5,2.3151093888316e-06,0.99996479840267,3.28864880016022e-05
35,3,28,4,1.27685397618067e-06,0.99999329566956,5.42747651868071e-06
35,3,29,3,7.00615691084315e-07,0.999998603849671,6.9553469404374e-07
35,3,30,2,3.83106224959352e-07,0.999999551971112,6.49227162410721e-08
35,3,31,1,2.08911659453059e-07,0.999999787160809,3.92759173790601e-09
35,3,32,0,1.13656911461488e-07,0.999999886223353,1.19790679881279e-10
35,4,0,31,9.68942500051356e-07,2.42821904803187e-10,0.999999030814733
35,4,1,30,1.72313318646015e-06,7.72071478513259e-09,0.999998269146149
35,4,2,29,3.05298280918451e-06,1.23664652956323e-07,0.999996823352588
35,4,3,28,5.39925031789953e-06,1.28269998592719e-06,0.999993318049749
35,4,4,27,9.53834263470774e-06,9.68257934324706e-06,0.999980779078094
35,4,5,26,1.67929290948053e-05,5.67046852045961e-05,0.999926502385741
35,4,6,25,2.93008393600308e-05,0.000268228110705205,0.999702471049987
35,4,7,24,5.02752604527548e-05,0.00105360988718923,0.998896114852403
35,4,8,23,8.40486958680366e-05,0.00350708351626268,0.996408867787911
35,4,9,22,0.000135507796053479,0.0100474885812696,0.989817003622721
35,4,10,21,0.000208488326125108,0.0250855399488422,0.97470597172508
35,4,11,20,0.000303095389576501,0.0551522559863325,0.94454464862413
35,4,12,19,0.000412821802987636,0.107753366117954,0.891833812079121
35,4,13,18,0.000523273788718343,0.188655566781695,0.810821159429643
35,4,14,17,0.000614322819605737,0.298423303151085,0.700962374029338
35,4,15,16,0.000665959299503589,0.430114837546282,0.569219203154253
35,4,16,15,0.000665660137051026,0.570011192891958,0.429323146971032
35,4,17,14,0.000613508513552011,0.701661509762453,0.297724981724024
35,4,18,13,0.000522152240514032,0.811365259895788,0.188112587863755
35,4,19,12,0.000411632465316566,0.892206413131192,0.107381954403553
35,4,20,11,0.000302028674173384,0.944768506792083,0.0549294645337812
35,4,21,10,0.000207655711267069,0.974823477567962,0.0249688667208167
35,4,22,9,0.000134951597468797,0.989870581647545,0.00999446675503011
35,4,23,8,8.37594927735876e-05,0.996429900479122,0.00348634002814678
35,4,24,7,5.02023360657055e-05,0.998903100971349,0.00104669669262964
35,4,25,6,2.93644614423898e-05,0.999704342782127,0.000266292756483045
35,4,26,5,1.69079379440024e-05,0.999926833923762,5.62581383331908e-05
35,4,27,4,9.64166913013565e-06,0.999980758432776,9.599898165113e-06
35,4,28,3,5.46431691577278e-06,0.999993264793055,1.27089008325962e-06
35,4,29,2,3.08312320761159e-06,0.999996794433741,1.22443102538634e-07
35,4,30,1,1.73317516914764e-06,0.999998259185628,7.63925215497676e-09
35,4,31,0,9.71226879223268e-07,0.99999902853308,2.40095599355011e-10
35,5,0,30,6.44519726854105e-06,4.83233353767285e-10,0.999993554319552
35,5,1,29,1.1122992436782e-05,1.49010922445167e-08,0.999988862106518
35,5,2,28,1.9107782268698e-05,2.31274733526634e-07,0.999980660943051
35,5,3,27,3.27284307624667e-05,2.32245724470601e-06,0.999964949112055
35,5,4,26,5.5925806978467e-05,1.69574674634274e-05,0.9999271167256
35,5,5,25,9.51143875803488e-05,9.59699870972024e-05,0.999808915625375
35,5,6,24,0.000160128510991196,0.000438291438878262,0.999401580050179
35,5,7,23,0.000264831000845488,0.00166065473331003,0.998074514265896
35,5,8,22,0.000426359312363889,0.00532718550817188,0.994246455179493
35,5,9,21,0.000661408319201129,0.0146960273323847,0.984642564348469
35,5,10,20,0.000978359785450273,0.0353055451934824,0.963716095021111
35,5,11,19,0.00136643550253375,0.0746488755895984,0.923984688907912
35,5,12,18,0.00178689195969724,0.140220922138755,0.857992185901575
35,5,13,17,0.00217372820280872,0.236063125330789,0.761763146466442
35,5,14,16,0.00244879571462568,0.359307697777272,0.638243506508137
35,5,15,15,0.00254803729664887,0.499023477390192,0.498428485313201
35,5,16,14,0.00244680594778507,0.638802403859797,0.35875079019245
35,5,17,13,0.00217026652046124,0.762224596499089,0.235605136980489
35,5,18,12,0.00178275314846923,0.858326678155495,0.139890568696063
35,5,19,11,0.00136239094527791,0.924197137320392,0.0744404717343753
35,5,20,10,0.000974976440952266,0.963833978218585,0.0351910453405059
35,5,21,9,0.000659011466025773,0.984699430827867,0.0146415577061605
35,5,22,8,0.000425048220027257,0.994270028674131,0.00530492310586998
35,5,23,7,0.000264487210887069,0.998082594807298,0.00165291798186515
35,5,24,6,0.000160448322675625,0.999403514968928,0.00043603670844417
35,5,25,5,9.57128149314787e-05,0.999808857925023,9.54292600984491e-05
35,5,26,4,5.64838385632614e-05,0.999926662606644,1.68535548358409e-05
35,5,27,3,3.30928131958071e-05,0.999964600113935,2.30707293145231e-06
35,5,28,2,1.92825975297546e-05,0.999980487775094,2.29627430293451e-07
35,5,29,1,1.11832443942348e-05,0.999988801968153,1.47875002435012e-08
35,5,30,0,6.45981907980971e-06,0.999993539701669,4.79304447867449e-10
35,6,0,29,3.47425806862406e-05,9.5732487416325e-10,0.999965256462043
35,6,1,28,5.81406908638131e-05,2.86010422919211e-08,0.999941830708143
35,6,2,27,9.67614696638366e-05,4.29699169660952e-07,0.999902808831209
35,6,3,26,0.000160382013657425,4.17306552064562e-06,0.999835444920873
35,6,4,25,0.000264852971725317,2.94393146015465e-05,0.999705707713716
35,6,5,24,0.000434726440891387,0.000160820887198792,0.999404452671963
35,6,6,23,0.000705485903707899,0.000708255408538279,0.998586258687793
35,6,7,22,0.00112352996370613,0.00258530932127703,0.996291160715048
35,6,8,21,0.00174016735031868,0.00798256877220711,0.990277263877519
35,6,9,20,0.00259494364732794,0.0211786831936344,0.976226373159064
35,6,10,19,0.00368708789952757,0.0488991656601208,0.947413746440389
35,6,11,18,0.00494356609016299,0.0993221618014649,0.895734272108425
35,6,12,17,0.00620355539336214,0.179206960072705,0.814589484533973
35,6,13,16,0.00724087240087655,0.2899086854528,0.702850442146353
35,6,14,15,0.00782923837296307,0.424486135170993,0.567684626456086
35,6,15,14,0.00782632562767532,0.568264227396869,0.423909446975498
35,6,16,13,0.00723288167295698,0.703360940908163,0.289406177418911
35,6,17,12,0.00619238672391909,0.814983534297751,0.178824078978368
35,6,18,11,0.0049315196693638,0.896000740749286,0.099067739581401
35,6,19,10,0.00367621764252155,0.947571472994154,0.0487523093633621
35,6,20,9,0.00258674405772395,0.976307797118054,0.0211054588242487
35,6,21,8,0.00173543564264699,0.990313296287851,0.00795126806954598
35,6,22,7,0.00112223775806268,0.996303807492243,0.00257395474972607
35,6,23,6,0.00070677243872827,0.998588420083632,0.00070480747767697
35,6,24,5,0.00043722158946038,0.999402817684038,0.000159960726554127
35,6,25,4,0.000267271426372161,0.999703460950943,2.92676227271425e-05
35,6,26,3,0.000162021780280431,0.999833831519494,4.14670027618923e-06
35,6,27,2,9.75772789580529e-05,0.999901995946311,4.26774772418364e-07
35,6,28,1,5.8431908975033e-05,0.99994153969867,2.83924029415038e-08
35,6,29,0,3.48185257758313e-05,0.999965180524426,9.49852688480686e-10
35,7,0,28,0.000156031961506169,1.87556371745934e-09,0.999843966162974
35,7,1,27,0.000253005120400767,5.42368876480031e-08,0.999746940642752
35,7,2,26,0.000407599206578065,7.87972807717832e-07,0.999591612820655
35,7,3,25,0.000653215035571184,7.39293406510112e-06,0.999339392030405
35,7,4,24,0.00104155581940392,5.03356773706214e-05,0.998908108503265
35,7,5,23,0.0016484318830693,0.000265121002051256,0.998086447114925
35,7,6,22,0.00257620951969148,0.00112464163499492,0.996299148845347
35,7,7,21,0.00394690884487698,0.00395040266892743,0.992102688486242
35,7,8,20,0.00587563623476038,0.0117269950195381,0.982397368745739
35,7,9,19,0.00841502219533381,0.0298896155890618,0.961695362215647
35,7,10,18,0.0114766025737774,0.0662592349541601,0.922264162472099
35,7,11,17,0.0147639844721903,0.129178767987908,0.856057247539935
35,7,12,16,0.0177746287133856,0.223753001769702,0.758472369516925
35,7,13,15,0.0199113522281611,0.347765765108834,0.632322882663022
35,7,14,14,0.0206824318816692,0.490019637073448,0.489297931044927
35,7,15,13,0.0198978743064432,0.633004127387451,0.347097998306122
35,7,16,12,0.0177508799214301,0.759034789724198,0.223214330354382
35,7,17,11,0.0147351469859768,0.856463941234929,0.128800911779129
35,7,18,10,0.011448293987945,0.922522076003933,0.0660296300081585
35,7,19,9,0.00839217702216137,0.961838422414362,0.0297694005635187
35,7,20,8,0.00586168462154353,0.982465155118887,0.011673160259607
35,7,21,7,0.00394293406245005,0.992127078983005,0.00392998695459109
35,7,22,6,0.0025804623620508,0.996301364409951,0.00111817322803188
35,7,23,5,0.00165699292526241,0.99807956679041,0.000263440284373192
35,7,24,4,0.0010501943726231,0.998899818798082,4.99868293334119e-05
35,7,25,3,0.000659305778902005,0.999333356908328,7.33731281226124e-06
35,7,26,2,0.00041074591914418,0.999588472504975,7.81575922438684e-07
35,7,27,1,0.000254169994201284,0.999745776241554,5.37642844940901e-08
35,7,28,0,0.000156359201415894,0.99984363894064,1.85798877103166e-09
35,8,0,27,0.000595761021987072,3.60111177437326e-09,0.999404235376944
35,8,1,26,0.000935301546043735,1.00699880794738e-07,0.999064597754124
35,8,2,25,0.00145743264098863,1.41336121134656e-06,0.998541153997854
35,8,3,24,0.00225640777566882,1.27977589747426e-05,0.997730794465397
35,8,4,23,0.00347092131290671,8.40095497603184e-05,0.996445069137353
35,8,5,22,0.00529204481372979,0.000426179240268395,0.994281775946028
35,8,6,21,0.00795754431784689,0.00173950708596852,0.990302948596219
35,8,7,20,0.0117178237314056,0.00587365544170996,0.98240852082692
35,8,8,19,0.0167521937357381,0.0167472417531123,0.966500564511188
35,8,9,18,0.0230261501310548,0.0409707175040684,0.936003132364927
35,8,10,17,0.0301269738537911,0.0871401778876735,0.882732848258557
35,8,11,16,0.0371783358300541,0.162995992132212,0.799825672037756
35,8,12,15,0.0429532880483756,0.271027473276367,0.686019238675261
35,8,13,14,0.0462216876101945,0.404930447313649,0.54884786507617
35,8,14,13,0.0462073393018024,0.549791322551482,0.404001338146728
35,8,15,12,0.0429135686882316,0.686854719557884,0.270231711753888
35,8,16,11,0.0371221188511743,0.800472876490671,0.162405004658179
35,8,17,10,0.0300662206942361,0.883172729226454,0.0867610500793314
35,8,18,9,0.0229733883416073,0.936264886737581,0.0407617249208606
35,8,19,8,0.0167179697066041,0.966633076633865,0.0166489536595682
35,8,20,7,0.0117076334373331,0.982457764356847,0.00583460220585559
35,8,21,6,0.00796931526523096,0.990304114224187,0.00172657051061646
35,8,22,5,0.00531667705193285,0.99426065123813,0.000422671709962171
35,8,23,4,0.00349684087700138,0.996419907896825,8.32512261932992e-05
35,8,24,3,0.00227544195617497,0.997711886021409,1.26720224575181e-05
35,8,25,2,0.0014676595249241,0.99853094212939,1.39834573884653e-06
35,8,26,1,0.000939233000016186,0.99906066745046,9.95495720772038e-08
35,8,27,0,0.000596940136699638,0.999403056306797,3.55654628440327e-09
35,9,0,26,0.00196398173415102,6.70298157102415e-09,0.998036011562916
35,9,1,25,0.00298300973328054,1.81086928491125e-07,0.997016809179829
35,9,2,24,0.00449247915936949,2.45304382567209e-06,0.995505067796844
35,9,3,23,0.00671386726365688,2.14160473434904e-05,0.993264716689034
35,9,4,22,0.00995507406158208,0.000135407961064515,0.989909517977379
35,9,5,21,0.0146101278570816,0.000660969045249689,0.984728903097706
35,9,6,20,0.0211202928001272,0.00259340618849794,0.976286301011394
35,9,7,19,0.0298692349487676,0.00841062945581941,0.961720135595446
35,9,8,18,0.0409811716896116,0.0230157173747079,0.936003110935724
35,9,9,17,0.0540348009723416,0.0540139354596486,0.891951263568036
35,9,10,16,0.0678120540962733,0.110192058901627,0.821995887002134
35,9,11,15,0.0802987208882524,0.197783052963793,0.721918226147988
35,9,12,14,0.0891115490755394,0.315945476903286,0.5949429740212
35,9,13,13,0.0922859724633551,0.454471168180184,0.453242859356469
35,9,14,12,0.0890611275122748,0.596113242729285,0.314825629758465
35,9,15,11,0.0802091505574884,0.72289105229836,0.196899797144183
35,9,16,10,0.0677034858473984,0.822704563588538,0.109591950564098
35,9,17,9,0.0539325453474108,0.892402884262587,0.0536645703900278
35,9,18,8,0.0409104164582769,0.936246914724887,0.0228426688168797
35,9,19,7,0.0298471720765249,0.961814431335474,0.00833839658803368
35,9,20,6,0.0211479477405331,0.976283723795718,0.00256832846376657
35,9,21,5,0.0146703904155086,0.984675751490201,0.000653858094329193
35,9,22,4,0.010021323637545,0.989844873067398,0.000133803295082004
35,9,23,3,0.00676462681364531,0.993214234352261,2.1138834129022e-05
35,9,24,2,0.00452088737283383,0.995476694018123,2.41860908218105e-06
35,9,25,1,0.0029943672821178,0.997005454370784,1.78347135720776e-07
35,9,26,0,0.00196751743522044,0.998032475972798,6.5920300953563e-09
35,10,0,25,0.00565865882522308,1.19587715593775e-08,0.994341329216053
35,10,1,24,0.00830919617711897,3.11843347100095e-07,0.991690491979588
35,10,2,23,0.0120856070698534,4.07330343487369e-06,0.987910319626755
35,10,3,22,0.0174217723035553,3.42555558864184e-05,0.982543972140584
35,10,4,21,0.0248822280055296,0.000208424783201365,0.974909347211299
35,10,5,20,0.0351251562953457,0.000978092905170541,0.96389675079951
35,10,6,19,0.0487823848731058,0.00368619829859516,0.947531416828325
35,10,7,18,0.0662205117375999,0.0114741879426752,0.922305300319757
35,10,8,17,0.0871589954216521,0.030121540933811,0.882719463644553
35,10,9,16,0.110227530273203,0.0678017919140901,0.821970677812732
35,10,10,15,0.132728944048066,0.132712524556572,0.734558531395382
35,10,11,14,0.150959377436835,0.228787459508145,0.620253163055026
35,10,12,13,0.161220834224961,0.351733131488832,0.487046034286235
35,10,13,12,0.161179259504472,0.488511984416046,0.35030875607951
35,10,14,11,0.15084395478506,0.621564608513579,0.227591436701368
35,10,15,10,0.13256664291139,0.735584031837821,0.131849325250807
35,10,16,9,0.110059883429995,0.822670694183591,0.06726942238644
35,10,17,8,0.0870345771638176,0.883122448742168,0.0298429740940292
35,10,18,7,0.0661797886778083,0.922468523682308,0.0113516876399135
35,10,19,6,0.0488381023119048,0.947520390302003,0.00364150738611912
35,10,20,5,0.0352518213059481,0.963783370795253,0.000964807898823869
35,10,21,4,0.0250280022829467,0.974766708973986,0.00020528874309647
35,10,22,3,0.0175385235445058,0.982427786505033,3.36899504869936e-05
35,10,23,2,0.0121537873027595,0.987842212610741,4.00008654339691e-06
35,10,24,1,0.00833759008973661,0.991662104127685,3.05782632439476e-07
35,10,25,0,0.00566734536747588,0.994332642931111,1.17014617193451e-08
35,11,0,24,0.0143926913663216,2.02341245638797e-08,0.985607288399596
35,11,1,23,0.0204190771148971,5.08831819936321e-07,0.979580414053314
35,11,2,22,0.0286645137109115,6.40303397459979e-06,0.971329083255147
35,11,3,21,0.0398320564208533,5.18247527314717e-05,0.960116118826444
35,11,4,20,0.0547641150036449,0.000303183049848928,0.944932701946532
35,11,5,19,0.0743208957748029,0.00136678614362344,0.924312318081604
35,11,6,18,0.0991204495329824,0.00494467645361371,0.895934874013438
35,11,7,17,0.129115402724444,0.0147668396924922,0.85611775758308
35,11,8,16,0.16302507377563,0.0371844031731957,0.799790523051187
35,11,9,15,0.197834647686087,0.0803095072760604,0.721855845037876
35,11,10,14,0.228809849723818,0.150975557018548,0.620214593257644
35,11,11,13,0.250437809902124,0.250458402097028,0.499103788000853
35,11,12,12,0.258192687496971,0.371703173845126,0.370104138657929
35,11,13,11,0.250322561583226,0.500649714559707,0.249027723857072
35,11,14,10,0.228607462836358,0.621516214075285,0.149876323088367
35,11,15,9,0.197601168697351,0.722809524750484,0.0795893065521863
35,11,16,8,0.162837853692846,0.800377022373326,0.0367851239338418
35,11,17,7,0.129050904014653,0.856367769968179,0.0145813260171839
35,11,18,6,0.0992174500892978,0.895909185821359,0.00487336408937663
35,11,19,5,0.0745514180984369,0.924104075027568,0.00134450687402565
35,11,20,4,0.0550424630050348,0.944659868186452,0.000297668808538772
35,11,21,3,0.0400655680701354,0.959883647670023,5.07842598696674e-05
35,11,22,2,0.0288070735458909,0.971186664055479,6.26239866195842e-06
35,11,23,1,0.0204810275643942,0.979518475736952,4.96698684353252e-07
35,11,24,0,0.0144097588615547,0.985590221445616,1.9692870864678e-08
35,12,0,23,0.0325910540125173,3.21784657413447e-08,0.967408913809052
35,12,1,22,0.0446487353911234,7.79665356774651e-07,0.95535048494355
35,12,2,21,0.0604640194854721,9.44369850944782e-06,0.939526536816051
35,12,3,20,0.0809563565819149,7.35023108202395e-05,0.918970141107274
35,12,4,19,0.10710646448014,0.00041313671844887,0.892480398801448
35,12,5,18,0.139701620765331,0.00178808863844997,0.858510290596233
35,12,6,17,0.178904391669983,0.00620714542962022,0.814888462900418
35,12,7,16,0.223663234313134,0.0177833473728703,0.758553418314008
35,12,8,15,0.271066248800925,0.0429707253673454,0.685963025831731
35,12,9,14,0.316009970306152,0.0891406112738213,0.594849418420051
35,12,10,13,0.351759253407105,0.161261521302552,0.48697922529035
35,12,11,12,0.371680865633975,0.258240772225039,0.370078362141012
35,12,12,11,0.37160514704908,0.371653231777149,0.256741621173796
35,12,13,10,0.351552150839817,0.488413265565124,0.160034583595067
35,12,14,9,0.31573389894054,0.595981148528093,0.0882849525313901
35,12,15,8,0.270824400247647,0.686708803208283,0.0424667965440719
35,12,16,7,0.223575236260479,0.758889491666417,0.017535272073117
35,12,17,6,0.179051140268697,0.814842473199435,0.00610638653188907
35,12,18,5,0.14006699511634,0.858178086623054,0.00175491826061978
35,12,19,4,0.107570470442605,0.892025021708959,0.000404507848473253
35,12,20,3,0.0813650191860224,0.918563185751738,7.179506224822e-05
35,12,21,2,0.0607253814747799,0.939265416259735,9.2022655171472e-06
35,12,22,1,0.0447674739471085,0.955231768137321,7.57915600229356e-07
35,12,23,0,0.0326170762565127,0.967382892585788,3.115773242593e-08
35,13,0,22,0.0661926606064395,4.77617455674535e-08,0.933807291631838
35,13,1,21,0.0875342306351103,1.11402604139265e-06,0.912464655338874
