Strategy,FitType,CVOrder,FitLLH,CVLLH
add1_mpd,all,31,-5789.312456010113,-5449.705950076143
add1_mpd,all,32,-5639.019771019084,-5610.837242035799
add1_mpd,all,33,-5498.7987503449685,-5748.494662730505
add1_mpd,all,34,-5573.901310932972,-5649.419296012405
add1_mpd,all,35,-5717.788484037356,-5512.3890320628525
add1_mpd,all,36,-5748.2672208297245,-5491.951412516782
add1_mpd,all,37,-5577.397960210531,-5668.022780152789
add1_mpd,all,38,-5620.119697370343,-5617.515316085578
add1_mpd,all,39,-5634.168924768037,-5631.374047568463
add1_mpd,all,40,-5727.132243850007,-5511.549369144059
add1_mpd,all,41,-5556.899596671386,-5695.631827587295
add1_mpd,all,42,-5550.958984778319,-5696.861345412401
add1_mpd,all,43,-5622.5529472385615,-5619.012070404552
add1_mpd,all,44,-5514.786494449318,-5724.301261303942
add1_mpd,all,45,-5625.562786603388,-5620.644897271482
add1_mpd,all,46,-5616.642144263115,-5633.249146056113
add1_mpd,all,47,-5600.64708898972,-5642.789020333956
add1_mpd,all,48,-5699.946794701345,-5566.642207779864
add1_mpd,all,49,-5542.470064677747,-5692.876870543925
add1_mp,all,0,-5685.709205632458,-5550.3512973866045
add1_mp,all,1,-5675.225728354313,-5575.504432742034
add1_mp,all,2,-5878.782125257586,-5366.639571786664
add1_mp,all,3,-5790.669591108232,-5464.942446972724
add1_mp,all,4,-5346.084413898776,-5896.918862732871
add1_mp,all,5,-5529.165323947538,-5713.956281899541
add1_mp,all,6,-5524.188246434708,-5707.73233638066
add1_mp,all,7,-5630.089234245414,-5624.3765237918815
add1_mp,all,8,-5643.109330453321,-5587.900789706131
add1_mp,all,9,-5580.293580480102,-5672.545338530123
add1_mp,all,10,-5557.458540240119,-5684.606672941194
add1_mp,all,11,-5739.616896271566,-5511.930554463972
add1_mp,all,12,-5487.891920673081,-5747.215292267135
add1_mp,all,13,-5687.511853742603,-5540.479232860928
add1_mp,all,14,-5592.926804868268,-5645.981798772045
add1_mp,all,15,-5701.529155384047,-5549.757025951415
add1_mp,all,16,-5633.402840845886,-5620.8322372041575
add1_mp,all,17,-5720.390765065557,-5517.6817136934615
add1_mp,all,18,-5806.960302823668,-5436.67751929797
add1_mp,all,19,-5696.151754333898,-5549.053828353839
add1_mp,all,20,-5605.16700732908,-5647.909724452323
add1_mp,all,21,-5570.591912790598,-5661.5264683945625
add1_mp,all,22,-5722.921802149208,-5500.560504985792
add1_mp,all,23,-5610.084757266398,-5618.806893700525
add1_mp,all,24,-5447.260212109801,-5798.394434603806
add1_mp,all,25,-5557.3406235594775,-5685.236327761559
add1_mp,all,26,-5722.495943274578,-5517.40225399662
add1_mp,all,27,-5658.364132309389,-5596.299104623175
add1_mp,all,28,-5527.207847372647,-5714.631263738047
add1_mp,all,29,-5641.300631666335,-5612.896290669581
add1_mp,all,30,-5554.548864061587,-5690.506036751527
add1_mp,all,31,-5786.844728351868,-5464.924768802749
add1_mp,all,32,-5628.716656458813,-5606.072251135265
add1_mp,all,33,-5503.419561259972,-5752.214516998568
add1_mp,all,34,-5580.190651341484,-5660.038103205544
add1_mp,all,35,-5721.631487252281,-5516.109916058731
add1_mp,all,36,-5761.998280644259,-5496.93015267625
add1_mp,all,37,-5577.667058962416,-5668.146896605319
add1_mp,all,38,-5631.811051874564,-5617.633792348678
add1_mp,all,39,-5631.072946684967,-5623.348387804256
add1_mp,all,40,-5725.809269716895,-5509.816788905742
add1_mp,all,41,-5563.262224333382,-5676.579983836537
add1_mp,all,42,-5536.66524995708,-5688.674734256946
add1_mp,all,43,-5626.573534271653,-5626.402385299126
add1_mp,all,44,-5523.320007534516,-5720.269526506178
add1_mp,all,45,-5627.893717744871,-5616.553297096824
add1_mp,all,46,-5611.239198163205,-5632.665992470324
add1_mp,all,47,-5602.310187704998,-5653.943434470695
add1_mp,all,48,-5704.2432461701,-5550.382407772975
add1_mp,all,49,-5544.859339545552,-5688.959383998253
add1_m,all,0,-5680.88613977415,-5551.519547094195
add1_m,all,1,-5673.510900016814,-5576.442603862372
add1_m,all,2,-5877.959216889813,-5365.0023493334
add1_m,all,3,-5786.393332986276,-5456.018512105469
add1_m,all,4,-5344.840907741952,-5904.384507421144
add1_m,all,5,-5527.402527006397,-5711.056739392823
add1_m,all,6,-5528.593714893567,-5703.346110247951
add1_m,all,7,-5632.163861688308,-5639.689307691129
add1_m,all,8,-5655.395046935534,-5594.014759299278
add1_m,all,9,-5576.1407892804455,-5657.700962354496
add1_m,all,10,-5549.817098518192,-5683.807380457098
add1_m,all,11,-5741.875786917299,-5504.101616686303
add1_m,all,12,-5491.400696004553,-5760.47935425517
add1_m,all,13,-5691.990764327396,-5554.9300504365565
add1_m,all,14,-5596.85138184285,-5651.110100990775
add1_m,all,15,-5693.6965952865685,-5537.100635104044
add1_m,all,16,-5633.847080222076,-5619.608931996319
add1_m,all,17,-5731.232535306254,-5524.61528560395
add1_m,all,18,-5810.941038591955,-5444.6899925341
add1_m,all,19,-5701.2632160266085,-5566.7660986299925
add1_m,all,20,-5603.33196087499,-5652.924526644699
add1_m,all,21,-5580.461055572454,-5664.83596711291
add1_m,all,22,-5717.94982677063,-5510.386429376901
add1_m,all,23,-5614.00199471926,-5620.148613299421
add1_m,all,24,-5440.906994847722,-5799.6616372234985
add1_m,all,25,-5548.602014828651,-5691.017295212811
add1_m,all,26,-5715.801102683631,-5520.317404360494
add1_m,all,27,-5660.672835306092,-5584.610827394944
add1_m,all,28,-5526.756010381838,-5702.665883179883
add1_m,all,29,-5633.4461880364,-5611.827752446034
add1_m,all,30,-5555.569141482778,-5674.9076172962095
add1_m,all,31,-5793.050709167882,-5461.0272615534
add1_m,all,32,-5628.998778608025,-5611.333388807153
add1_m,all,33,-5493.063662556016,-5743.861402085714
add1_m,all,34,-5572.434378304783,-5661.666390275149
add1_m,all,35,-5723.320164619913,-5506.150893941655
add1_m,all,36,-5746.611512848446,-5493.4187517804485
add1_m,all,37,-5576.14236129126,-5670.460391527142
add1_m,all,38,-5615.80769928841,-5619.428678400795
add1_m,all,39,-5628.690936718898,-5621.327262883672
add1_m,all,40,-5720.425113494034,-5498.648252012364
add1_m,all,41,-5559.28924912702,-5691.955771510718
add1_m,all,42,-5540.110462923829,-5690.946547184557
add1_m,all,43,-5618.528008086135,-5622.140830518142
add1_m,all,44,-5518.28272819574,-5717.697106234199
add1_m,all,45,-5621.866581929988,-5628.941923545974
add1_m,all,46,-5617.713341248112,-5635.919888797013
add1_m,all,47,-5600.1860393282805,-5645.0315666202805
add1_m,all,48,-5698.093230733941,-5544.908483959414
add1_m,all,49,-5547.694424573114,-5688.424518997416
add1_dsmp,all,0,-5683.207657064302,-5562.460733083581
add1_dsmp,all,1,-5669.8137322103485,-5563.1199721546345
add1_dsmp,all,2,-5872.187894479605,-5351.551031410147
add1_dsmp,all,3,-5786.144056456491,-5445.16056215566
add1_dsmp,all,4,-5347.968823858661,-5881.7890612405645
add1_dsmp,all,5,-5511.36059347154,-5709.538547924752
add1_dsmp,all,6,-5531.000363128768,-5708.548320325263
add1_dsmp,all,7,-5629.57409318544,-5628.329992474067
add1_dsmp,all,8,-5641.452241162998,-5580.321107437701
add1_dsmp,all,9,-5567.500318785244,-5640.820280806106
add1_dsmp,all,10,-5550.668084502198,-5692.2754333392295
add1_dsmp,all,11,-5743.605231623781,-5514.665187147007
add1_dsmp,all,12,-5483.239133187658,-5749.058776204958
add1_dsmp,all,13,-5693.873426354797,-5528.500535646805
add1_dsmp,all,14,-5581.579903885418,-5648.499257897864
add1_dsmp,all,15,-5705.192316447905,-5542.627434676859
add1_dsmp,all,16,-5635.87252985728,-5606.603647737184
add1_dsmp,all,17,-5725.62380693879,-5506.884814309887
add1_dsmp,all,18,-5815.900757537682,-5416.120872005208
add1_dsmp,all,19,-5701.835130211841,-5541.651656147947
add1_dsmp,all,20,-5599.00176269938,-5626.137349014306
add1_dsmp,all,21,-5577.410082338876,-5660.753937700566
add1_dsmp,all,22,-5724.579509719893,-5510.570442389869
add1_dsmp,all,23,-5631.820618890175,-5622.789379348578
add1_dsmp,all,24,-5423.961030293894,-5800.491387087028
add1_dsmp,all,25,-5543.204469159747,-5695.545511191383
add1_dsmp,all,26,-5720.961748743565,-5513.357447213307
add1_dsmp,all,27,-5660.046624066468,-5579.408882643089
add1_dsmp,all,28,-5517.637530147911,-5711.282351739064
add1_dsmp,all,29,-5636.609419362629,-5618.06549390522
add1_dsmp,all,30,-5555.832533609034,-5663.203257833313
add1_dsmp,all,31,-5788.792546670128,-5437.386054474567
add1_dsmp,all,32,-5653.871812078446,-5611.554577449618
add1_dsmp,all,33,-5483.726282068746,-5743.837422756613
add1_dsmp,all,34,-5570.274076781528,-5656.420425486392
add1_dsmp,all,35,-5731.591382195081,-5511.586553549622
add1_dsmp,all,36,-5750.098379578665,-5481.833723221126
add1_dsmp,all,37,-5580.505724933518,-5654.996118658604
add1_dsmp,all,38,-5620.455410954612,-5615.642024164411
add1_dsmp,all,39,-5629.07389927344,-5600.961884084518
add1_dsmp,all,40,-5726.201479833591,-5502.620343737219
add1_dsmp,all,41,-5557.031590007553,-5683.190911698724
add1_dsmp,all,42,-5542.414932498433,-5681.8756016017305
add1_dsmp,all,43,-5632.751386267704,-5610.333951577488
add1_dsmp,all,44,-5513.1233019298215,-5719.035212590382
add1_dsmp,all,45,-5616.660801351203,-5618.173970580861
add1_dsmp,all,46,-5614.444372149018,-5624.809917142959
add1_dsmp,all,47,-5591.8242447440025,-5641.814367647863
add1_dsmp,all,48,-5700.240471040338,-5533.22111859566
add1_dsmp,all,49,-5543.004626657961,-5686.776232723564
add1_dsm,all,0,-5683.503257651718,-5543.282887358857
add1_dsm,all,1,-5673.405874759422,-5566.786154853582
add1_dsm,all,2,-5878.633804340214,-5351.1554654006495
add1_dsm,all,3,-5792.476583405134,-5444.181743654398
add1_dsm,all,4,-5341.779294657218,-5889.765173901095
add1_dsm,all,5,-5502.342104827206,-5721.480862047551
add1_dsm,all,6,-5516.10094347652,-5706.090337325514
add1_dsm,all,7,-5621.288655625038,-5617.069810235658
add1_dsm,all,8,-5652.383573456776,-5590.62391196786
add1_dsm,all,9,-5573.691372629451,-5651.378492099399
add1_dsm,all,10,-5556.246276878232,-5672.276175283498
add1_dsm,all,11,-5730.2535042884365,-5514.893728784608
add1_dsm,all,12,-5479.782843321846,-5746.961511593115
add1_dsm,all,13,-5699.5151417102925,-5536.116802974665
add1_dsm,all,14,-5591.031785302103,-5634.098079871174
add1_dsm,all,15,-5697.427412045318,-5548.9611931582585
add1_dsm,all,16,-5620.242655032323,-5610.338208228623
add1_dsm,all,17,-5717.969827411544,-5509.854777535519
add1_dsm,all,18,-5797.537086973911,-5418.164722033797
add1_dsm,all,19,-5697.415814252588,-5538.441275888362
add1_dsm,all,20,-5599.913077444067,-5625.950771700087
add1_dsm,all,21,-5578.36609866842,-5659.610485734922
add1_dsm,all,22,-5726.261807972582,-5510.3468336210935
add1_dsm,all,23,-5613.373436581498,-5627.972047511122
add1_dsm,all,24,-5442.327509393099,-5795.939171833413
add1_dsm,all,25,-5558.976779061174,-5689.433304085932
add1_dsm,all,26,-5723.766269400501,-5510.3182866365805
add1_dsm,all,27,-5654.061729238589,-5589.384549175786
add1_dsm,all,28,-5523.8217496989855,-5714.529334362107
add1_dsm,all,29,-5640.170629536886,-5616.829662221277
add1_dsm,all,30,-5559.161712694249,-5663.86936967667
add1_dsm,all,31,-5794.741465463194,-5437.5570577272165
add1_dsm,all,32,-5612.489906398502,-5606.20675504904
add1_dsm,all,33,-5500.4753594340455,-5756.366379815671
add1_dsm,all,34,-5584.595520192264,-5646.86018256879
add1_dsm,all,35,-5716.623269758423,-5503.254697976294
add1_dsm,all,36,-5754.504428176606,-5489.982601013997
add1_dsm,all,37,-5578.062192821391,-5651.875025943974
add1_dsm,all,38,-5607.673890732036,-5608.1123188073625
add1_dsm,all,39,-5623.604412985368,-5611.007976936193
add1_dsm,all,40,-5723.80660790577,-5497.954204839224
add1_dsm,all,41,-5556.46174695858,-5678.189366807553
add1_dsm,all,42,-5556.435346712435,-5692.861152811313
add1_dsm,all,43,-5627.364608096221,-5613.50572874041
add1_dsm,all,44,-5506.359894042987,-5721.8730741984
add1_dsm,all,45,-5617.518853012574,-5616.831062760702
add1_dsm,all,46,-5616.734517623713,-5623.212613929551
add1_dsm,all,47,-5598.558555703665,-5635.858602379846
add1_dsm,all,48,-5696.348164689639,-5543.91395257456
add1_dsm,all,49,-5543.081517302662,-5689.717562187858
add1_dspm,all,0,-5677.518525960039,-5556.223146048897
add1_dspm,all,1,-5670.675203646004,-5571.5140646702885
add1_dspm,all,2,-5878.316530423997,-5355.700218699311
add1_dspm,all,3,-5789.667388579733,-5452.266969633442
add1_dspm,all,4,-5350.780700040595,-5881.327982000741
add1_dspm,all,5,-5526.045931020057,-5722.275418646265
add1_dspm,all,6,-5527.083269136131,-5716.142166825944
add1_dspm,all,7,-5633.369670985286,-5624.289269407361
add1_dspm,all,8,-5658.4445932247545,-5585.724922585578
add1_dspm,all,9,-5584.573316435652,-5660.505142568938
add1_dspm,all,10,-5553.193942807255,-5677.561077108824
add1_dspm,all,11,-5737.6620482994,-5506.287519447107
add1_dspm,all,12,-5484.132598563447,-5755.89831721654
add1_dspm,all,13,-5700.898697259758,-5535.571003891821
add1_dspm,all,14,-5588.997976152003,-5644.264572206487
add1_dspm,all,15,-5718.153376439696,-5558.990777981097
add1_dspm,all,16,-5634.238696135401,-5619.849067601583
add1_dspm,all,17,-5724.017840007788,-5518.598064926207
add1_dspm,all,18,-5810.571614898719,-5429.482864055168
add1_dspm,all,19,-5703.722574185447,-5538.38923308147
add1_dspm,all,20,-5601.426798695113,-5635.906625983739
add1_dspm,all,21,-5570.734428912093,-5665.185871762375
add1_dspm,all,22,-5722.359532317506,-5508.042641666027
add1_dspm,all,23,-5614.465200982395,-5627.41030897848
add1_dspm,all,24,-5429.554252244112,-5794.243384026198
add1_dspm,all,25,-5542.8847788259845,-5688.818039751086
add1_dspm,all,26,-5725.048761383559,-5525.309247482737
add1_dspm,all,27,-5642.316271224289,-5574.143870616306
add1_dspm,all,28,-5500.28998588874,-5720.408333989299
add1_dspm,all,29,-5639.993536621008,-5608.564570842528
add1_dspm,all,30,-5557.963719405455,-5668.55148288374
add1_dspm,all,31,-5793.5111070332405,-5437.253032091592
add1_dspm,all,32,-5612.670601636404,-5614.616256693575
add1_dspm,all,33,-5491.464799410525,-5764.198138636617
add1_dspm,all,34,-5584.431292205041,-5655.569618104678
add1_dspm,all,35,-5722.327113425941,-5515.431375198582
add1_dspm,all,36,-5744.056770453016,-5501.897601215638
add1_dspm,all,37,-5575.946265458034,-5661.246191437338
add1_dspm,all,38,-5612.268318378231,-5613.96603637233
add1_dspm,all,39,-5631.348250384732,-5608.930911290216
add1_dspm,all,40,-5730.967612802263,-5506.994485506906
add1_dspm,all,41,-5549.837406614371,-5679.189933148148
add1_dspm,all,42,-5540.683584782351,-5680.027250278697
add1_dspm,all,43,-5621.425828741606,-5614.909297494183
add1_dspm,all,44,-5516.926622716047,-5727.362841821622
add1_dspm,all,45,-5626.191627380199,-5624.458556690641
add1_dspm,all,46,-5624.478256928187,-5627.921524622988
add1_dspm,all,47,-5597.911414512262,-5636.311580279583
add1_dspm,all,48,-5695.617446042071,-5539.305089896689
add1_dspm,all,49,-5551.628759413538,-5691.960174161253
add1_dsp,all,0,-5690.160811067671,-5559.78590045767
add1_dsp,all,1,-5671.344390062722,-5566.715166397964
add1_dsp,all,2,-5871.863379882509,-5360.745075279348
add1_dsp,all,3,-5801.729058226192,-5457.9201446785255
add1_dsp,all,4,-5353.802996287212,-5898.60926661111
add1_dsp,all,5,-5521.533293923383,-5727.351672523869
add1_dsp,all,6,-5531.548803609741,-5713.204150038572
add1_dsp,all,7,-5629.539818474613,-5627.541355694136
add1_dsp,all,8,-5661.827501750908,-5590.490686390541
add1_dsp,all,9,-5575.060927299111,-5652.166232984043
add1_dsp,all,10,-5563.84297146234,-5693.535568699709
add1_dsp,all,11,-5736.78083465862,-5522.130934603346
add1_dsp,all,12,-5488.659944121103,-5745.032654364674
add1_dsp,all,13,-5684.405247118342,-5541.5100688666535
add1_dsp,all,14,-5592.613532034393,-5641.149835217548
add1_dsp,all,15,-5696.361621595833,-5557.339528190832
add1_dsp,all,16,-5636.644596950428,-5624.395942656085
add1_dsp,all,17,-5729.343641423144,-5517.095045252822
add1_dsp,all,18,-5812.806585567999,-5438.124637714904
add1_dsp,all,19,-5698.47373591113,-5546.2511460417945
add1_dsp,all,20,-5602.859953448207,-5629.095589746131
add1_dsp,all,21,-5574.613343895479,-5660.256299658418
add1_dsp,all,22,-5723.874018510919,-5507.224738067811
add1_dsp,all,23,-5619.559857607586,-5629.815053318231
add1_dsp,all,24,-5438.426714411815,-5785.843359506332
add1_dsp,all,25,-5550.863087379409,-5685.89031439271
add1_dsp,all,26,-5723.007831466924,-5517.227279162107
add1_dsp,all,27,-5664.750676944082,-5587.803725207103
add1_dsp,all,28,-5522.114270298312,-5703.810102770464
add1_dsp,all,29,-5633.725124959249,-5612.607260863307
add1_dsp,all,30,-5568.433117222765,-5681.057483222566
add1_dsp,all,31,-5792.711016576629,-5443.06233902916
add1_dsp,all,32,-5630.469168474522,-5599.476014696837
add1_dsp,all,33,-5488.248322917426,-5753.690969015041
add1_dsp,all,34,-5573.726335108311,-5658.62678826008
add1_dsp,all,35,-5720.819853029215,-5518.9744691602655
add1_dsp,all,36,-5754.998564558305,-5490.1952145228415
add1_dsp,all,37,-5571.408708353973,-5652.360445750212
add1_dsp,all,38,-5624.2672199614,-5619.990939706628
add1_dsp,all,39,-5628.334233471018,-5618.810832149224
add1_dsp,all,40,-5730.021858989494,-5500.548965100607
add1_dsp,all,41,-5560.463184792622,-5691.61422882864
add1_dsp,all,42,-5544.580528483788,-5689.4966795168175
add1_dsp,all,43,-5620.627711187384,-5610.553648385795
add1_dsp,all,44,-5527.336590623551,-5730.588509831088
add1_dsp,all,45,-5627.680864835271,-5613.326470964935
add1_dsp,all,46,-5614.909052785773,-5621.1466434819295
add1_dsp,all,47,-5603.994353306332,-5648.250133349716
add1_dsp,all,48,-5705.373450916602,-5540.380128313465
add1_dsp,all,49,-5543.278306926471,-5692.131842628699
add1_ds,all,0,-5688.499198190251,-5555.654354445153
add1_ds,all,1,-5668.533724401444,-5568.087870402198
add1_ds,all,2,-5877.524701088103,-5358.226983416069
add1_ds,all,3,-5800.299983579938,-5455.425251200995
add1_ds,all,4,-5348.355019951299,-5891.372602857876
add1_ds,all,5,-5525.30327655799,-5725.638569499297
add1_ds,all,6,-5530.899439865605,-5708.801951971581
add1_ds,all,7,-5631.458591040285,-5635.7967486773405
add1_ds,all,8,-5660.800997373696,-5597.60974579482
add1_ds,all,9,-5576.83536910775,-5675.054422932894
add1_ds,all,10,-5560.716384800721,-5680.312902544218
add1_ds,all,11,-5738.141294803722,-5513.857527897585
add1_ds,all,12,-5484.684408559268,-5750.519274085752
add1_ds,all,13,-5701.351305044554,-5537.083853205627
add1_ds,all,14,-5587.187928084438,-5642.879792329736
add1_ds,all,15,-5702.169463861931,-5552.760674991052
add1_ds,all,16,-5626.795682617069,-5625.725140443962
add1_ds,all,17,-5712.848360090254,-5519.5971463828855
add1_ds,all,18,-5807.834243987105,-5432.923539617045
add1_ds,all,19,-5701.700321565373,-5544.933067425716
add1_ds,all,20,-5610.693986425978,-5636.91767287881
add1_ds,all,21,-5573.77170569702,-5658.43816643914
add1_ds,all,22,-5731.811892123393,-5511.885159901435
add1_ds,all,23,-5614.210456060099,-5613.953018293271
add1_ds,all,24,-5452.152992012362,-5798.655239693296
add1_ds,all,25,-5543.525375428741,-5689.088428177563
add1_ds,all,26,-5717.581761495762,-5519.287929683194
add1_ds,all,27,-5655.75508516504,-5582.2834290670025
add1_ds,all,28,-5527.075130479799,-5712.331820009724
add1_ds,all,29,-5636.442897261111,-5621.181496931191
add1_ds,all,30,-5560.259218860281,-5672.647655520754
add1_ds,all,31,-5792.082448083547,-5456.292233478972
add1_ds,all,32,-5636.965302606599,-5616.745519133928
add1_ds,all,33,-5505.392929088296,-5768.339349751395
add1_ds,all,34,-5571.620579424695,-5661.881703395079
add1_ds,all,35,-5730.882025171474,-5513.762693627308
add1_ds,all,36,-5750.104365514399,-5493.77165710031
add1_ds,all,37,-5571.048975305211,-5664.691403800014
add1_ds,all,38,-5624.472964184259,-5626.107555425797
add1_ds,all,39,-5623.4901342657295,-5610.247599224552
add1_ds,all,40,-5728.464528677769,-5513.921768906475
add1_ds,all,41,-5554.498636455957,-5679.964692283052
add1_ds,all,42,-5548.687989285759,-5694.572761235813
add1_ds,all,43,-5617.50157622744,-5608.126189951344
add1_ds,all,44,-5516.8365381215135,-5737.583632108217
add1_ds,all,45,-5626.127500674718,-5617.672699064407
add1_ds,all,46,-5618.297453418243,-5627.056620378636
add1_ds,all,47,-5608.95737817814,-5653.426103009208
add1_ds,all,48,-5699.854307644206,-5550.108575616253
add1_ds,all,49,-5550.710265785463,-5700.093447500081
add1_dmsp,all,0,-5675.677450999696,-5560.435636124155
add1_dmsp,all,1,-5675.533243977161,-5574.110546762665
add1_dmsp,all,2,-5885.175433483475,-5352.618931505966
add1_dmsp,all,3,-5796.763344369984,-5448.098295970149
add1_dmsp,all,4,-5347.666888080591,-5888.105147545285
add1_dmsp,all,5,-5536.383620604442,-5708.7056104217545
add1_dmsp,all,6,-5537.638257171739,-5714.697861141813
add1_dmsp,all,7,-5627.505972991897,-5621.636488229781
add1_dmsp,all,8,-5669.972012441584,-5591.991920417247
add1_dmsp,all,9,-5578.621314577099,-5654.015200257594
add1_dmsp,all,10,-5559.347630719189,-5680.670005400492
add1_dmsp,all,11,-5739.634993961531,-5514.713892278303
add1_dmsp,all,12,-5494.881300355765,-5740.030195611919
add1_dmsp,all,13,-5698.588918679095,-5530.35109810814
add1_dmsp,all,14,-5589.472250609764,-5640.412032062887
add1_dmsp,all,15,-5703.426279201823,-5550.475677930303
add1_dmsp,all,16,-5637.022742123232,-5628.3024015617775
add1_dmsp,all,17,-5720.479834290182,-5510.279278308099
add1_dmsp,all,18,-5822.035232608721,-5435.512161293962
add1_dmsp,all,19,-5700.640717841449,-5538.224929380638
add1_dmsp,all,20,-5596.254309802642,-5627.248523412919
add1_dmsp,all,21,-5584.038094833815,-5655.504611367614
add1_dmsp,all,22,-5724.201380744147,-5508.054381766136
add1_dmsp,all,23,-5624.376367204084,-5632.967439794305
add1_dmsp,all,24,-5429.174391158821,-5791.761965429483
add1_dmsp,all,25,-5546.785843602078,-5674.73363077647
add1_dmsp,all,26,-5711.519831208459,-5507.132543253423
add1_dmsp,all,27,-5658.513305371006,-5579.600006572709
add1_dmsp,all,28,-5530.871068260884,-5710.978895682766
add1_dmsp,all,29,-5636.816700046958,-5615.125661937454
add1_dmsp,all,30,-5562.592139823095,-5666.611155255377
add1_dmsp,all,31,-5793.515352771887,-5437.236125124421
add1_dmsp,all,32,-5626.102826147032,-5603.553129445037
add1_dmsp,all,33,-5486.244100143169,-5745.423397050358
add1_dmsp,all,34,-5577.732635476535,-5652.339227644535
add1_dmsp,all,35,-5713.382912108331,-5508.556623594114
add1_dmsp,all,36,-5747.947411190913,-5505.081621667471
add1_dmsp,all,37,-5573.796185493223,-5650.980113659501
add1_dmsp,all,38,-5631.323357303148,-5624.260633643442
add1_dmsp,all,39,-5629.91694775613,-5616.921986892271
add1_dmsp,all,40,-5720.19392800927,-5494.496980641271
add1_dmsp,all,41,-5554.035301573598,-5684.397715939649
add1_dmsp,all,42,-5545.573363832125,-5686.719540288423
add1_dmsp,all,43,-5614.278117296571,-5615.46752526901
add1_dmsp,all,44,-5516.626205190573,-5713.257100565968
add1_dmsp,all,45,-5623.402394292159,-5610.731193163015
add1_dmsp,all,46,-5615.568225097053,-5605.544589761961
add1_dmsp,all,47,-5601.317835554357,-5642.967653142548
add1_dmsp,all,48,-5705.500677741447,-5539.486536882375
add1_dmsp,all,49,-5546.048534808477,-5689.630106567037
add1_dms,all,0,-5679.377773190502,-5553.751127237028
add1_dms,all,1,-5675.081901404238,-5576.323493747754
add1_dms,all,2,-5881.008743820792,-5349.726284308802
add1_dms,all,3,-5796.471294031879,-5435.782422064527
add1_dms,all,4,-5344.772239196964,-5898.356457529087
add1_dms,all,5,-5508.6045647478,-5718.661236612676
add1_dms,all,6,-5521.183816451986,-5707.794320935627
add1_dms,all,7,-5639.085708328264,-5621.124224637165
add1_dms,all,8,-5650.069417473785,-5579.767678794291
add1_dms,all,9,-5587.079732187925,-5665.118844231393
add1_dms,all,10,-5563.574160168001,-5679.633163669858
add1_dms,all,11,-5738.672984518961,-5523.292218505146
add1_dms,all,12,-5493.019411719592,-5745.874773497803
add1_dms,all,13,-5690.390910501353,-5531.586827747924
add1_dms,all,14,-5591.538950745866,-5638.311717379605
add1_dms,all,15,-5686.068358039938,-5548.602982839952
add1_dms,all,16,-5622.758613473356,-5615.328389849942
add1_dms,all,17,-5727.761976073576,-5514.442426845396
add1_dms,all,18,-5818.82137375754,-5427.927037566703
add1_dms,all,19,-5699.260168393257,-5545.669215850111
add1_dms,all,20,-5598.307372923704,-5628.456780294492
add1_dms,all,21,-5579.10322375108,-5649.231730953609
add1_dms,all,22,-5727.888176552615,-5504.212805821919
add1_dms,all,23,-5613.58009425562,-5626.388792435256
add1_dms,all,24,-5443.661705311339,-5782.177703959451
add1_dms,all,25,-5554.411729050727,-5685.674310837553
add1_dms,all,26,-5721.664264412557,-5526.713949452168
add1_dms,all,27,-5660.357301148423,-5573.677762660992
add1_dms,all,28,-5529.235857201615,-5712.038267814737
add1_dms,all,29,-5629.51103908043,-5610.785933362666
add1_dms,all,30,-5561.208905221339,-5671.10047677859
add1_dms,all,31,-5795.292277229366,-5443.211958135663
add1_dms,all,32,-5638.134301687459,-5602.114069044554
add1_dms,all,33,-5499.273999939854,-5759.031581869426
add1_dms,all,34,-5574.279241568329,-5653.075502139037
add1_dms,all,35,-5726.105040255833,-5501.003291783808
add1_dms,all,36,-5746.164166879526,-5493.199072131847
add1_dms,all,37,-5582.2657086490535,-5658.208636966509
add1_dms,all,38,-5623.839391166655,-5618.514560776736
add1_dms,all,39,-5629.045333559568,-5607.370743163594
add1_dms,all,40,-5727.017424454725,-5504.294432936129
add1_dms,all,41,-5554.969533773233,-5683.520176928636
add1_dms,all,42,-5546.199705334808,-5694.569140598753
add1_dms,all,43,-5620.155067042006,-5615.200362333385
add1_dms,all,44,-5513.935465628285,-5717.840207567911
add1_dms,all,45,-5617.33041803642,-5604.446617665155
add1_dms,all,46,-5609.455393725714,-5623.248495683781
add1_dms,all,47,-5596.475268172638,-5634.7703588792165
add1_dms,all,48,-5705.548140137971,-5542.124129070162
add1_dms,all,49,-5554.790990890497,-5685.413411834931
add1_dmps,all,0,-5690.943078549405,-5557.539688232721
add1_dmps,all,1,-5674.466721162835,-5571.606357705703
add1_dmps,all,2,-5891.054835657105,-5354.534084533738
add1_dmps,all,3,-5791.609394042438,-5455.667403626767
add1_dmps,all,4,-5343.96106161638,-5895.870222948884
add1_dmps,all,5,-5524.040531812828,-5699.7240772800205
add1_dmps,all,6,-5531.506162435701,-5710.229517720251
add1_dmps,all,7,-5630.130965770615,-5627.187155789322
add1_dmps,all,8,-5661.2157689460055,-5596.5360344238015
add1_dmps,all,9,-5576.064733619053,-5657.146999460177
add1_dmps,all,10,-5554.860056665233,-5683.618900360187
add1_dmps,all,11,-5728.642225660785,-5518.75451227648
add1_dmps,all,12,-5490.194375483056,-5745.02265654808
add1_dmps,all,13,-5693.282303041106,-5539.584899824028
add1_dmps,all,14,-5587.869282596745,-5650.901332932314
