Strategy,FitType,CVOrder,FitLLH,CVLLH,AddStratParam
add1_sdp,all,14,-5593.929253014342,-5643.051093338968,0.029491214252848
add1_sdp,all,15,-5691.322551257939,-5554.416200968213,0.0160015420475631
add1_sdp,all,16,-5635.143057033032,-5628.770937606008,0.0288331996254483
add1_sdp,all,17,-5721.994563603504,-5509.064987735927,0.0154801730772225
add1_sdp,all,18,-5807.512888448872,-5438.001513326608,0.0081579243143619
add1_sdp,all,19,-5691.019471982257,-5548.636748320597,0.0300761517013439
add1_sdp,all,20,-5595.81658215338,-5625.95670171098,0.0165837511623658
add1_sdp,all,21,-5569.418846661475,-5651.784953129222,0.0172911330704722
add1_sdp,all,22,-5731.000611792305,-5509.912945399252,0.023518489581985
add1_sdp,all,23,-5608.926014055472,-5634.593289787924,0.0255741338868533
add1_sdp,all,24,-5441.318422655761,-5785.166376799529,0.0335656453396562
add1_sdp,all,25,-5544.432602272543,-5687.70951297666,0.0237743984104757
add1_sdp,all,26,-5725.9380329590695,-5514.09015651824,0.0157812890013568
add1_sdp,all,27,-5658.415659534877,-5580.539646445644,0.0168683015024826
add1_sdp,all,28,-5522.005849090466,-5717.20606950436,0.0197958905003143
add1_sdp,all,29,-5631.046304309988,-5617.538020243133,0.0164349803679135
add1_sdp,all,30,-5551.784059569623,-5663.44525775353,0.0102351661303865
add1_sdp,all,31,-5785.611834588853,-5444.283090534612,0.0264410951070929
add1_sdp,all,32,-5630.689643760207,-5609.262886205306,0.0398769286305587
add1_sdp,all,33,-5483.272755349853,-5749.119469060416,0.064364651806177
add1_sdp,all,34,-5572.448515879639,-5655.896933848349,0.0286751873062473
add1_sdp,all,35,-5720.155289666083,-5517.321870727275,0.0136540623049524
add1_sdp,all,36,-5744.602123241814,-5494.524809422129,0.0264424519737751
add1_sdp,all,37,-5574.2708693649765,-5660.36783401563,0.0165059595449094
add1_sdp,all,38,-5638.6573943456,-5615.782551984928,0.022522019895152
add1_sdp,all,39,-5638.465409820411,-5613.147011119086,0.0134877472181773
add1_sdp,all,40,-5729.4197977880485,-5512.483661355664,0.0142529814868511
add1_sdp,all,41,-5555.050058392691,-5689.830606854405,0.0140762635813721
add1_sdp,all,42,-5550.93259874322,-5691.558154016529,0.0140878836503809
add1_sdp,all,43,-5625.38702167862,-5611.171393666375,0.0271467818607469
add1_sdp,all,44,-5515.08350850449,-5730.769540804463,0.033151663998538
add1_sdp,all,45,-5626.935584603533,-5623.296050810006,0.0280498318730044
add1_sdp,all,46,-5612.449486505812,-5626.839324568277,0.0280597433869617
add1_sdp,all,47,-5608.405186119601,-5641.68404976983,0.0141144190632253
add1_sdp,all,48,-5705.84848748906,-5545.730482455851,0.011394162638606
add1_sdp,all,49,-5538.673418217977,-5683.83606623611,0.0345353295520937
add1_sd,all,0,-5675.018244348267,-5560.448107485644,0.0113283943485585
add1_sd,all,1,-5672.607381501764,-5568.477017933916,0.011540935461276
add1_sd,all,2,-5875.713768362842,-5362.653018893946,0.0189164500113803
add1_sd,all,3,-5789.392739473127,-5449.226684784528,0.014383702154127
add1_sd,all,4,-5350.873302169,-5891.924158633146,0.009453225559048
add1_sd,all,5,-5526.562835668972,-5725.00617319865,0.028632565380554
add1_sd,all,6,-5535.392390624928,-5705.963609409908,0.0143412080199209
add1_sd,all,7,-5636.819080324214,-5629.076008070418,0.0043670387837565
add1_sd,all,8,-5652.351447300656,-5583.756999503988,0.0157956796852521
add1_sd,all,9,-5576.802322170167,-5665.94755837572,0.0261914578396065
add1_sd,all,10,-5561.320130431652,-5679.875794594327,0.0213279291128649
add1_sd,all,11,-5737.18381427936,-5518.207443697949,0.0233517937762601
add1_sd,all,12,-5496.914039062928,-5747.444955191526,0.0199595043064973
add1_sd,all,13,-5691.273010103416,-5543.379954953412,0.0206324514028336
add1_sd,all,14,-5593.080160649008,-5652.552597561928,0.0199101283950272
add1_sd,all,15,-5694.70091400383,-5558.6908164233655,0.0102359261483428
add1_sd,all,16,-5635.570657286498,-5624.585647231034,0.0162387056024259
add1_sd,all,17,-5722.292032031911,-5509.629132701355,0.0033387496522063
add1_sd,all,18,-5803.985912218798,-5427.919216856921,0.0043947459937451
add1_sd,all,19,-5696.171721031869,-5545.617730780819,0.0199149769464214
add1_sd,all,20,-5595.449787407022,-5637.115659177422,0.0142615557207667
add1_sd,all,21,-5570.055224767121,-5661.985361107684,0.0029154084564084
add1_sd,all,22,-5735.325125339335,-5516.836337632476,0.0196554624743691
add1_sd,all,23,-5611.019875744442,-5626.946383480621,0.0128336807517877
add1_sd,all,24,-5450.509146715368,-5784.737176340109,0.0256118754005869
add1_sd,all,25,-5553.422813185638,-5697.775673949052,0.0184449665951397
add1_sd,all,26,-5720.508690417206,-5527.866540524979,0.0096191993195149
add1_sd,all,27,-5657.307695400767,-5587.423343089688,0.0096479078035562
add1_sd,all,28,-5512.184760921076,-5717.157012696976,0.0106845553623931
add1_sd,all,29,-5629.4999408244485,-5620.71368033412,0.0107199131456303
add1_sd,all,30,-5549.373597628415,-5670.080797861953,0.0071548438201006
add1_sd,all,31,-5788.480178455435,-5446.732474660764,0.0166540130203379
add1_sd,all,32,-5630.131024795381,-5610.0004558101855,0.0261793197628244
add1_sd,all,33,-5504.960017143866,-5760.374577233731,0.0342838917358074
add1_sd,all,34,-5578.569162831631,-5661.9005166624365,0.0169619607810335
add1_sd,all,35,-5721.096725470442,-5513.60515875752,0.0095828410662682
add1_sd,all,36,-5743.485226363792,-5492.396509601516,0.0192096416278751
add1_sd,all,37,-5574.426376841835,-5668.978478700881,0.0062198402900516
add1_sd,all,38,-5628.429602933586,-5626.773770295204,0.0136753453118994
add1_sd,all,39,-5626.598306017461,-5618.677720761203,0.0094332700984017
add1_sd,all,40,-5732.299807490038,-5506.536720162839,0.0096907172503024
add1_sd,all,41,-5546.1585671864095,-5677.716924687812,0.0049106563935552
add1_sd,all,42,-5545.670173522035,-5688.415643489008,0.0092741485519821
add1_sd,all,43,-5615.111841249232,-5616.670572876899,0.0225739296922916
add1_sd,all,44,-5517.621714034299,-5731.659937421989,0.0242647849826693
add1_sd,all,45,-5621.810149760372,-5618.066374697068,0.0224818442155333
add1_sd,all,46,-5616.039847957469,-5628.949733935953,0.024212703920899
add1_sd,all,47,-5612.3922133818905,-5647.56465622517,0.0092996942000996
add1_sd,all,48,-5700.430917881998,-5554.66751673836,0.008704926020404
add1_sd,all,49,-5546.094316247185,-5685.365869939045,0.0206700941268412
add1_spmd,all,0,-5687.095352758526,-5565.636604233156,0.1623431048337237
add1_spmd,all,1,-5683.691253234075,-5586.9708364374565,0.1299931503560505
add1_spmd,all,2,-5874.621216063786,-5367.776242954845,0.1632449862276469
add1_spmd,all,3,-5788.738080149684,-5447.201647885698,0.1444452002102863
add1_spmd,all,4,-5351.824484884132,-5897.672945911993,0.1779407680821853
add1_spmd,all,5,-5519.585884525984,-5706.694515420395,0.152058599206656
add1_spmd,all,6,-5533.07035135382,-5715.841574700329,0.1360213956313484
add1_spmd,all,7,-5633.171465477813,-5618.9443604547705,0.1002573101645553
add1_spmd,all,8,-5654.599955153028,-5577.014135148676,0.1124005571162832
add1_spmd,all,9,-5575.543833083102,-5666.691971766389,0.1257601606584054
add1_spmd,all,10,-5563.230252386297,-5684.98374077138,0.1474357442626169
add1_spmd,all,11,-5742.403736858015,-5513.49769935553,0.1635490408391487
add1_spmd,all,12,-5493.262124106952,-5761.640355469218,0.1652921407864976
add1_spmd,all,13,-5695.643046462306,-5547.063446897482,0.162848846174075
add1_spmd,all,14,-5594.092737626986,-5651.7980686716055,0.1589623326189975
add1_spmd,all,15,-5689.457544200754,-5551.827698470328,0.1173973869975293
add1_spmd,all,16,-5633.705139481846,-5617.209060558705,0.1606761881589681
add1_spmd,all,17,-5721.780891081119,-5517.844073530092,0.1294218788218323
add1_spmd,all,18,-5807.911952543206,-5438.810014879269,0.1600203146520691
add1_spmd,all,19,-5693.00362263408,-5558.039208360701,0.1547529988122752
add1_spmd,all,20,-5611.908596497177,-5638.248580743039,0.1610067910282162
add1_spmd,all,21,-5578.859346488155,-5667.237542183269,0.1492669323225631
add1_spmd,all,22,-5729.879362161462,-5509.594841571086,0.1644726047412544
add1_spmd,all,23,-5616.6386461866605,-5630.491257329666,0.1682701015475045
add1_spmd,all,24,-5452.300388253807,-5791.805617438561,0.1573228239599858
add1_spmd,all,25,-5541.890474958536,-5689.56666587308,0.1443084457131991
add1_spmd,all,26,-5730.862121276991,-5515.366534956051,0.0990871672080845
add1_spmd,all,27,-5654.53342714854,-5597.052365387362,0.1503012869693824
add1_spmd,all,28,-5521.898103164723,-5712.842875273288,0.1184743557212226
add1_spmd,all,29,-5627.786068120608,-5618.825582778663,0.1556835164369735
add1_spmd,all,30,-5566.295885908555,-5671.631151528293,0.1358347974094823
add1_spmd,all,31,-5785.907787219894,-5456.063272804581,0.1586963427897944
add1_spmd,all,32,-5635.541863074172,-5613.532553041084,0.1478250963922294
add1_spmd,all,33,-5499.392585232596,-5746.047513127625,0.1077266708730164
add1_spmd,all,34,-5584.354303008456,-5666.97302249762,0.1650821186793044
add1_spmd,all,35,-5711.138343339693,-5501.619535145939,0.1654765971015927
add1_spmd,all,36,-5743.097163794711,-5491.081233109053,0.1310978104162302
add1_spmd,all,37,-5579.64121119661,-5662.889340781355,0.1602637768359327
add1_spmd,all,38,-5636.620625778085,-5626.534027292584,0.1635538675090856
add1_spmd,all,39,-5624.6427702323535,-5620.249232912189,0.1592937337513546
add1_spmd,all,40,-5725.081599748134,-5507.688290183727,0.1668010706905555
add1_spmd,all,41,-5555.558319061188,-5683.661219842292,0.1648418755028534
add1_spmd,all,42,-5543.1717903834615,-5698.846854074695,0.1061005836789939
add1_spmd,all,43,-5622.149344132398,-5627.967473872234,0.1419406228283988
add1_spmd,all,44,-5524.338147460254,-5720.007891887424,0.1576302492265317
add1_spmd,all,45,-5631.566394353788,-5621.144694785802,0.1610255448807425
add1_spmd,all,46,-5610.787572860407,-5629.747888955089,0.1621235647177351
add1_spmd,all,47,-5600.742439058193,-5644.3292581366895,0.1576912007759635
add1_spmd,all,48,-5698.404699002573,-5558.5091454797375,0.1597892801708442
add1_spmd,all,49,-5543.50555412556,-5682.363401933377,0.157827073078562
add1_spm,all,0,-5683.7673133337785,-5558.317295893907,0.1622393618814302
add1_spm,all,1,-5665.561970711608,-5565.881873692972,0.1207274460028754
add1_spm,all,2,-5892.154868387438,-5367.070660240327,0.1657627983862648
add1_spm,all,3,-5782.120856295052,-5444.988588615777,0.1471548915141272
add1_spm,all,4,-5355.336515931252,-5893.817332341241,0.1636246070734594
add1_spm,all,5,-5521.937069611317,-5714.262039320225,0.1606774434794015
add1_spm,all,6,-5534.105504414065,-5708.677075093196,0.097244899554869
add1_spm,all,7,-5627.796850901874,-5618.6083988411365,0.1116001028672246
add1_spm,all,8,-5663.9075766215765,-5577.9396704949,0.168100646701437
add1_spm,all,9,-5582.857910620913,-5670.987839957826,0.126000087140347
add1_spm,all,10,-5561.2638283352135,-5687.3063178045095,0.1488889343279782
add1_spm,all,11,-5737.6902149989455,-5516.723408505337,0.163281115742113
add1_spm,all,12,-5491.117186655748,-5755.411315031638,0.1765034573142373
add1_spm,all,13,-5695.463679518649,-5545.137379276445,0.163340635737502
add1_spm,all,14,-5586.48165820732,-5643.653762924731,0.1630188356091765
add1_spm,all,15,-5704.242660581716,-5558.127065370964,0.1076115866876252
add1_spm,all,16,-5640.921397671386,-5612.774340872565,0.1526979292744597
add1_spm,all,17,-5719.792792837602,-5511.850841603251,0.1189147531029054
add1_spm,all,18,-5802.436603232702,-5435.366060164473,0.1600675397255707
add1_spm,all,19,-5695.303793692838,-5545.567968553618,0.1712391882476302
add1_spm,all,20,-5603.832351482837,-5637.130934661869,0.1593620025089435
add1_spm,all,21,-5580.973706854389,-5662.839949572023,0.1280847092237835
add1_spm,all,22,-5733.483979159964,-5520.951879301991,0.1485635793948066
add1_spm,all,23,-5611.872899044348,-5625.267437970891,0.1484539606381054
add1_spm,all,24,-5447.281391943089,-5795.452627779574,0.1564565121155626
add1_spm,all,25,-5540.229776614466,-5685.480550450723,0.1162337558842388
add1_spm,all,26,-5724.081001386754,-5523.626356305419,0.1103245524812029
add1_spm,all,27,-5650.672329103038,-5580.182836364014,0.1502596096339416
add1_spm,all,28,-5515.55387827284,-5715.725642856815,0.1619414630810968
add1_spm,all,29,-5640.667643723284,-5630.939642435476,0.1580258005458303
add1_spm,all,30,-5568.172723464849,-5683.1523514050805,0.1151363307666149
add1_spm,all,31,-5794.889497636461,-5456.980403348157,0.1571591003196888
add1_spm,all,32,-5629.729747925506,-5604.078147361024,0.1409535677530065
add1_spm,all,33,-5494.944565636862,-5745.716115955073,0.0971235938334555
add1_spm,all,34,-5581.744219897979,-5661.139208687661,0.1624622813549424
add1_spm,all,35,-5719.218120278644,-5498.071578124235,0.1685629516782461
add1_spm,all,36,-5749.585696378879,-5496.66020016118,0.156522839367043
add1_spm,all,37,-5575.924900679879,-5670.479021530077,0.1612298902621942
add1_spm,all,38,-5628.361644562945,-5619.332503501938,0.16849958907602
add1_spm,all,39,-5631.953146626883,-5628.009161033021,0.1627169142320565
add1_spm,all,40,-5718.71713399178,-5516.947040120665,0.1650284955145377
add1_spm,all,41,-5549.842207991529,-5690.109975603281,0.1606742312402143
add1_spm,all,42,-5546.493946413329,-5688.66186428798,0.1359908575499024
add1_spm,all,43,-5619.236215883807,-5630.586779675584,0.1456813654263487
add1_spm,all,44,-5520.10662101552,-5728.238558799705,0.1586093987148694
add1_spm,all,45,-5628.054648014858,-5605.404924964782,0.1608127853521494
add1_spm,all,46,-5617.538068640928,-5636.131485279061,0.1622025291574917
add1_spm,all,47,-5600.294312295036,-5656.619736190138,0.158390933572878
add1_spm,all,48,-5700.475454222602,-5545.756911272689,0.1591899399180411
add1_spm,all,49,-5543.610697862175,-5697.262169271672,0.1588662916281903
add1_spdm,all,0,-5677.140165464141,-5557.429634474116,0.1611313063386245
add1_spdm,all,1,-5677.99569280476,-5572.751629837225,0.1119782564773623
add1_spdm,all,2,-5878.078141614014,-5363.542696622267,0.1649384875510008
add1_spdm,all,3,-5789.839959429613,-5464.684344531259,0.150115493222056
add1_spdm,all,4,-5367.631726578972,-5897.236365759564,0.1607453626944289
add1_spdm,all,5,-5524.451810771787,-5724.0610178942525,0.1608769481062841
add1_spdm,all,6,-5532.4263982758,-5704.0810235993,0.107190581229459
add1_spdm,all,7,-5631.742179178379,-5632.790054585441,0.1101114916246807
add1_spdm,all,8,-5663.319068834188,-5589.758552351391,0.1183241332016169
add1_spdm,all,9,-5585.955172893764,-5654.815254000695,0.1106026420222801
add1_spdm,all,10,-5565.232202040536,-5677.693306887346,0.1502546801246504
add1_spdm,all,11,-5745.350833684528,-5518.495137503738,0.161986982343699
add1_spdm,all,12,-5488.996270651656,-5753.090241756422,0.1642112033824276
add1_spdm,all,13,-5703.066968587587,-5547.8534477643225,0.1629601959095953
add1_spdm,all,14,-5587.324401019701,-5649.165631138843,0.1625842216264529
add1_spdm,all,15,-5689.157633948128,-5546.163394160962,0.1580035080514302
add1_spdm,all,16,-5645.703976023699,-5624.772757224331,0.1005305293934571
add1_spdm,all,17,-5717.414546586297,-5516.488491705342,0.126589587642586
add1_spdm,all,18,-5808.572663052866,-5437.239836735759,0.1605557381595919
add1_spdm,all,19,-5698.428364834979,-5556.201643687749,0.170254278440892
add1_spdm,all,20,-5602.728121767772,-5638.286662284534,0.1518837238210215
add1_spdm,all,21,-5586.19561630047,-5674.401781016074,0.1639167239323591
add1_spdm,all,22,-5724.086511033366,-5510.807909698015,0.1582321471381877
add1_spdm,all,23,-5610.742972160268,-5635.7161114671,0.1511313577443193
add1_spdm,all,24,-5441.870329163151,-5789.900838532307,0.1494715222162051
add1_spdm,all,25,-5547.058942364401,-5686.144014683486,0.1079691885726195
add1_spdm,all,26,-5739.183236475369,-5527.791408881133,0.1339831020047547
add1_spdm,all,27,-5661.239873872627,-5605.377543887941,0.1495505155571179
add1_spdm,all,28,-5523.997016095373,-5714.765351265725,0.114818428355921
add1_spdm,all,29,-5636.455736344373,-5608.93014531242,0.155993313126467
add1_spdm,all,30,-5557.559164655441,-5675.841755954628,0.0809469004689071
add1_spdm,all,31,-5791.154513479096,-5461.429131537171,0.1635535087897697
add1_spdm,all,32,-5627.269615376567,-5613.9506294942985,0.1514144491956286
add1_spdm,all,33,-5507.69345299528,-5744.350598367105,0.1586142605331244
add1_spdm,all,34,-5568.618510237888,-5666.619941021097,0.163185480511603
add1_spdm,all,35,-5726.621497922632,-5515.369261506196,0.1392236805714003
add1_spdm,all,36,-5744.824860269174,-5487.206405467929,0.1553270468542502
add1_spdm,all,37,-5585.614249909128,-5673.505524100795,0.1622284094374041
add1_spdm,all,38,-5633.173781340422,-5618.157849034149,0.1251556353849948
add1_spdm,all,39,-5626.548826476783,-5625.684750834641,0.1637121102530727
add1_spdm,all,40,-5729.371827815848,-5516.936573848846,0.1559436826875144
add1_spdm,all,41,-5562.353793132277,-5673.825869585776,0.149077302026015
add1_spdm,all,42,-5545.8558183014375,-5694.57495083053,0.0986898784840649
add1_spdm,all,43,-5615.030711242114,-5622.423082495541,0.1476886109942677
add1_spdm,all,44,-5519.071056332146,-5721.054039302063,0.1589625761721942
add1_spdm,all,45,-5629.127345028004,-5616.379982085243,0.1620028677872609
add1_spdm,all,46,-5616.052223122954,-5628.319820889991,0.1633026511182604
add1_spdm,all,47,-5611.812597930934,-5641.837209781275,0.1584633172051151
add1_spdm,all,48,-5699.923691449984,-5554.702860557676,0.1596482781135167
add1_spdm,all,49,-5546.11299676626,-5687.3488224671255,0.1602904787328583
add1_spd,all,0,-5687.436680345266,-5560.640888950826,0.1543351434156336
add1_spd,all,1,-5672.109338270883,-5580.796706756766,0.1094456894904437
add1_spd,all,2,-5876.230593915068,-5366.95585028278,0.1646472977558637
add1_spd,all,3,-5789.990792356245,-5441.744746173271,0.1477569866656534
add1_spd,all,4,-5347.941023018978,-5898.452855347396,0.1633775580136133
add1_spd,all,5,-5529.120783552118,-5712.556232382913,0.1621117835776338
add1_spd,all,6,-5525.096181117334,-5706.226756975524,0.099473691260235
add1_spd,all,7,-5630.096389768129,-5638.017540086749,0.119881103356701
add1_spd,all,8,-5658.682724745191,-5575.427096049231,0.159162174159296
add1_spd,all,9,-5586.5777349171,-5668.653561237641,0.1126819992065276
add1_spd,all,10,-5555.188665207318,-5677.7548804834005,0.1054787555908549
add1_spd,all,11,-5735.803819076357,-5502.549267114458,0.1629847399086156
add1_spd,all,12,-5482.714611398907,-5757.067989061132,0.1700043072913014
add1_spd,all,13,-5700.375670128831,-5543.860246101933,0.162146660148327
add1_spd,all,14,-5592.231407535704,-5655.5004129408135,0.1583226922154469
add1_spd,all,15,-5694.290115797501,-5547.308695873592,0.1280531286507495
